An AI model correctly classifies 3371 out of 9547 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,40.31%,45.31%,35.31%,50.31%,C,Accuracy = (Correct / Total) × 100 = (3371 / 9547) × 100 ≈ 35.31%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 115.8 minutes to train for one epoch. How long would 56 epochs take in total, in hours (rounded to 2 decimal places)?",106.58,108.08,113.08,116.08,B,Total time = Epochs × Minutes per epoch / 60 = 56 × 115.8 / 60 ≈ 108.08 hours.,AI – Artificial Intelligence,Training Time Calculations
"Fill in the blank: ______ refers to ""a technique in neural networks that allows a model to focus on the most relevant parts of the input"".",a pretrained model,the attention mechanism,data augmentation,swarm intelligence,B,the attention mechanism refers to: a technique in neural networks that allows a model to focus on the most relevant parts of the input,AI – Artificial Intelligence,AI Basics
"An AI model takes 29.2 minutes to train for one epoch. How long would 76 epochs take in total, in hours (rounded to 2 decimal places)?",35.49,36.99,33.99,38.49,B,Total time = Epochs × Minutes per epoch / 60 = 76 × 29.2 / 60 ≈ 36.99 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 1865 out of 2185 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,80.35%,85.35%,65.35%,75.35%,B,Accuracy = (Correct / Total) × 100 = (1865 / 2185) × 100 ≈ 85.35%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 108.9 minutes to train for one epoch. How long would 149 epochs take in total, in hours (rounded to 2 decimal places)?",275.44,278.44,265.44,270.44,D,Total time = Epochs × Minutes per epoch / 60 = 149 × 108.9 / 60 ≈ 270.44 hours.,AI – Artificial Intelligence,Training Time Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 1294-word document contain?",1882,1682,1782,1632,B,Tokens ≈ Words × 1.3 = 1294 × 1.3 ≈ 1682.,AI – Artificial Intelligence,Token Estimation Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 4468-word document contain?",5788,5758,5808,5858,C,Tokens ≈ Words × 1.3 = 4468 × 1.3 ≈ 5808.,AI – Artificial Intelligence,Token Estimation Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 2798-word document contain?",3687,3657,3617,3637,D,Tokens ≈ Words × 1.3 = 2798 × 1.3 ≈ 3637.,AI – Artificial Intelligence,Token Estimation Calculations
An AI model correctly classifies 4576 out of 5341 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,80.68%,95.68%,85.68%,70.68%,C,Accuracy = (Correct / Total) × 100 = (4576 / 5341) × 100 ≈ 85.68%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 78.8 minutes to train for one epoch. How long would 41 epochs take in total, in hours (rounded to 2 decimal places)?",61.85,48.85,55.35,53.85,D,Total time = Epochs × Minutes per epoch / 60 = 41 × 78.8 / 60 ≈ 53.85 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 2195 out of 5258 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,56.75%,51.75%,46.75%,41.75%,D,Accuracy = (Correct / Total) × 100 = (2195 / 5258) × 100 ≈ 41.75%.,AI – Artificial Intelligence,Model Accuracy Calculations
An AI model correctly classifies 1232 out of 7181 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,37.16%,7.16%,17.16%,2.16%,C,Accuracy = (Correct / Total) × 100 = (1232 / 7181) × 100 ≈ 17.16%.,AI – Artificial Intelligence,Model Accuracy Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 3240-word document contain?",4212,4262,4192,4012,A,Tokens ≈ Words × 1.3 = 3240 × 1.3 ≈ 4212.,AI – Artificial Intelligence,Token Estimation Calculations
An AI model correctly classifies 1162 out of 2556 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,50.46%,45.46%,25.46%,65.46%,B,Accuracy = (Correct / Total) × 100 = (1162 / 2556) × 100 ≈ 45.46%.,AI – Artificial Intelligence,Model Accuracy Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 2746-word document contain?",3370,3570,3770,3470,B,Tokens ≈ Words × 1.3 = 2746 × 1.3 ≈ 3570.,AI – Artificial Intelligence,Token Estimation Calculations
"An AI model takes 4.4 minutes to train for one epoch. How long would 198 epochs take in total, in hours (rounded to 2 decimal places)?",13.02,14.52,11.52,22.52,B,Total time = Epochs × Minutes per epoch / 60 = 198 × 4.4 / 60 ≈ 14.52 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 716 out of 909 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,68.77%,88.77%,78.77%,98.77%,C,Accuracy = (Correct / Total) × 100 = (716 / 909) × 100 ≈ 78.77%.,AI – Artificial Intelligence,Model Accuracy Calculations
An AI model correctly classifies 54 out of 238 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,42.69%,2.69%,12.69%,22.69%,D,Accuracy = (Correct / Total) × 100 = (54 / 238) × 100 ≈ 22.69%.,AI – Artificial Intelligence,Model Accuracy Calculations
An AI model correctly classifies 173 out of 3359 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,20.15%,5.15%,15.15%,0.15%,B,Accuracy = (Correct / Total) × 100 = (173 / 3359) × 100 ≈ 5.15%.,AI – Artificial Intelligence,Model Accuracy Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 573-word document contain?",645,795,845,745,D,Tokens ≈ Words × 1.3 = 573 × 1.3 ≈ 745.,AI – Artificial Intelligence,Token Estimation Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 2445-word document contain?",3198,3178,3228,3158,B,Tokens ≈ Words × 1.3 = 2445 × 1.3 ≈ 3178.,AI – Artificial Intelligence,Token Estimation Calculations
An AI model correctly classifies 214 out of 3173 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,6.74%,26.74%,6.74%_1,16.74%,A,Accuracy = (Correct / Total) × 100 = (214 / 3173) × 100 ≈ 6.74%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 119.0 minutes to train for one epoch. How long would 83 epochs take in total, in hours (rounded to 2 decimal places)?",156.62,163.12,164.62,161.62,C,Total time = Epochs × Minutes per epoch / 60 = 83 × 119.0 / 60 ≈ 164.62 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 679 out of 716 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,94.83%,99.83%,84.83%,74.83%,A,Accuracy = (Correct / Total) × 100 = (679 / 716) × 100 ≈ 94.83%.,AI – Artificial Intelligence,Model Accuracy Calculations
An AI model correctly classifies 1728 out of 2674 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,64.62%,54.62%,59.62%,74.62%,A,Accuracy = (Correct / Total) × 100 = (1728 / 2674) × 100 ≈ 64.62%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 88.6 minutes to train for one epoch. How long would 114 epochs take in total, in hours (rounded to 2 decimal places)?",168.34,171.34,176.34,169.84,A,Total time = Epochs × Minutes per epoch / 60 = 114 × 88.6 / 60 ≈ 168.34 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 7021 out of 8083 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,86.86%,66.86%,96.86%,76.86%,A,Accuracy = (Correct / Total) × 100 = (7021 / 8083) × 100 ≈ 86.86%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 80.7 minutes to train for one epoch. How long would 171 epochs take in total, in hours (rounded to 2 decimal places)?",233.00,230.00,225.00,222.00,B,Total time = Epochs × Minutes per epoch / 60 = 171 × 80.7 / 60 ≈ 230.00 hours.,AI – Artificial Intelligence,Training Time Calculations
"An AI model takes 31.7 minutes to train for one epoch. How long would 32 epochs take in total, in hours (rounded to 2 decimal places)?",15.41,11.91,21.91,16.91,D,Total time = Epochs × Minutes per epoch / 60 = 32 × 31.7 / 60 ≈ 16.91 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 6011 out of 9267 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,74.86%,84.86%,79.86%,64.86%,D,Accuracy = (Correct / Total) × 100 = (6011 / 9267) × 100 ≈ 64.86%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 59.9 minutes to train for one epoch. How long would 36 epochs take in total, in hours (rounded to 2 decimal places)?",43.94,27.94,35.94,30.94,C,Total time = Epochs × Minutes per epoch / 60 = 36 × 59.9 / 60 ≈ 35.94 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 1280 out of 2473 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,41.76%,46.76%,51.76%,61.76%,C,Accuracy = (Correct / Total) × 100 = (1280 / 2473) × 100 ≈ 51.76%.,AI – Artificial Intelligence,Model Accuracy Calculations
An AI model correctly classifies 1284 out of 2923 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,63.93%,43.93%,53.93%,28.93%,B,Accuracy = (Correct / Total) × 100 = (1284 / 2923) × 100 ≈ 43.93%.,AI – Artificial Intelligence,Model Accuracy Calculations
An AI model correctly classifies 4502 out of 8220 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,49.77%,54.77%,39.77%,34.77%,B,Accuracy = (Correct / Total) × 100 = (4502 / 8220) × 100 ≈ 54.77%.,AI – Artificial Intelligence,Model Accuracy Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 1334-word document contain?",1714,1754,1734,1934,C,Tokens ≈ Words × 1.3 = 1334 × 1.3 ≈ 1734.,AI – Artificial Intelligence,Token Estimation Calculations
An AI model correctly classifies 2970 out of 4020 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,53.88%,88.88%,73.88%,83.88%,C,Accuracy = (Correct / Total) × 100 = (2970 / 4020) × 100 ≈ 73.88%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 0.6 minutes to train for one epoch. How long would 124 epochs take in total, in hours (rounded to 2 decimal places)?",1.24,-9.76,9.24,2.74,A,Total time = Epochs × Minutes per epoch / 60 = 124 × 0.6 / 60 ≈ 1.24 hours.,AI – Artificial Intelligence,Training Time Calculations
"An AI model takes 40.0 minutes to train for one epoch. How long would 123 epochs take in total, in hours (rounded to 2 decimal places)?",85.00,83.50,82.00,87.00,C,Total time = Epochs × Minutes per epoch / 60 = 123 × 40.0 / 60 ≈ 82.00 hours.,AI – Artificial Intelligence,Training Time Calculations
"An AI model takes 77.2 minutes to train for one epoch. How long would 57 epochs take in total, in hours (rounded to 2 decimal places)?",74.84,76.34,73.34,65.34,C,Total time = Epochs × Minutes per epoch / 60 = 57 × 77.2 / 60 ≈ 73.34 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 3402 out of 8537 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,39.85%,49.85%,29.85%,44.85%,A,Accuracy = (Correct / Total) × 100 = (3402 / 8537) × 100 ≈ 39.85%.,AI – Artificial Intelligence,Model Accuracy Calculations
An AI model correctly classifies 4443 out of 6597 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,67.35%,52.35%,82.35%,72.35%,A,Accuracy = (Correct / Total) × 100 = (4443 / 6597) × 100 ≈ 67.35%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 110.5 minutes to train for one epoch. How long would 106 epochs take in total, in hours (rounded to 2 decimal places)?",193.72,200.22,195.22,187.22,C,Total time = Epochs × Minutes per epoch / 60 = 106 × 110.5 / 60 ≈ 195.22 hours.,AI – Artificial Intelligence,Training Time Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 263-word document contain?",342,392,442,292,A,Tokens ≈ Words × 1.3 = 263 × 1.3 ≈ 342.,AI – Artificial Intelligence,Token Estimation Calculations
"An AI model takes 60.8 minutes to train for one epoch. How long would 17 epochs take in total, in hours (rounded to 2 decimal places)?",20.23,17.23,18.73,22.23,B,Total time = Epochs × Minutes per epoch / 60 = 17 × 60.8 / 60 ≈ 17.23 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 2431 out of 2895 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,88.97%,68.97%,83.97%,63.97%,C,Accuracy = (Correct / Total) × 100 = (2431 / 2895) × 100 ≈ 83.97%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 6.2 minutes to train for one epoch. How long would 13 epochs take in total, in hours (rounded to 2 decimal places)?",1.34,4.34,6.34,9.34,A,Total time = Epochs × Minutes per epoch / 60 = 13 × 6.2 / 60 ≈ 1.34 hours.,AI – Artificial Intelligence,Training Time Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 2670-word document contain?",3471,3421,3491,3571,A,Tokens ≈ Words × 1.3 = 2670 × 1.3 ≈ 3471.,AI – Artificial Intelligence,Token Estimation Calculations
An AI model correctly classifies 4848 out of 8868 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,64.67%,54.67%,34.67%,69.67%,B,Accuracy = (Correct / Total) × 100 = (4848 / 8868) × 100 ≈ 54.67%.,AI – Artificial Intelligence,Model Accuracy Calculations
An AI model correctly classifies 2814 out of 2848 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,83.81%,98.81%_1,93.81%,98.81%,D,Accuracy = (Correct / Total) × 100 = (2814 / 2848) × 100 ≈ 98.81%.,AI – Artificial Intelligence,Model Accuracy Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 4189-word document contain?",5446,5426,5496,5646,A,Tokens ≈ Words × 1.3 = 4189 × 1.3 ≈ 5446.,AI – Artificial Intelligence,Token Estimation Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 112-word document contain?",146,126,246,346,A,Tokens ≈ Words × 1.3 = 112 × 1.3 ≈ 146.,AI – Artificial Intelligence,Token Estimation Calculations
An AI model correctly classifies 2160 out of 3034 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,91.19%,51.19%,71.19%,66.19%,C,Accuracy = (Correct / Total) × 100 = (2160 / 3034) × 100 ≈ 71.19%.,AI – Artificial Intelligence,Model Accuracy Calculations
An AI model correctly classifies 7195 out of 7605 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,84.61%,94.61%,99.61%,74.61%,B,Accuracy = (Correct / Total) × 100 = (7195 / 7605) × 100 ≈ 94.61%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 13.0 minutes to train for one epoch. How long would 64 epochs take in total, in hours (rounded to 2 decimal places)?",13.87,18.87,16.87,15.37,A,Total time = Epochs × Minutes per epoch / 60 = 64 × 13.0 / 60 ≈ 13.87 hours.,AI – Artificial Intelligence,Training Time Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 3375-word document contain?",4388,4288,4588,4338,A,Tokens ≈ Words × 1.3 = 3375 × 1.3 ≈ 4388.,AI – Artificial Intelligence,Token Estimation Calculations
What AI technology is used by virtual assistants like Siri and Alexa?,Narrow AI (Weak AI),Natural Language Processing,General AI (Strong AI),John McCarthy,B,Virtual assistants use NLP to understand and respond to spoken or typed commands.,AI – Artificial Intelligence,Applications
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 4806-word document contain?",6448,6268,6248,6198,C,Tokens ≈ Words × 1.3 = 4806 × 1.3 ≈ 6248.,AI – Artificial Intelligence,Token Estimation Calculations
"An AI model takes 96.1 minutes to train for one epoch. How long would 170 epochs take in total, in hours (rounded to 2 decimal places)?",275.28,272.28,277.28,269.28,B,Total time = Epochs × Minutes per epoch / 60 = 170 × 96.1 / 60 ≈ 272.28 hours.,AI – Artificial Intelligence,Training Time Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 1168-word document contain?",1568,1318,1498,1518,D,Tokens ≈ Words × 1.3 = 1168 × 1.3 ≈ 1518.,AI – Artificial Intelligence,Token Estimation Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 4213-word document contain?",5427,5577,5457,5477,D,Tokens ≈ Words × 1.3 = 4213 × 1.3 ≈ 5477.,AI – Artificial Intelligence,Token Estimation Calculations
An AI model correctly classifies 4766 out of 6075 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,78.45%,58.45%,68.45%,88.45%,A,Accuracy = (Correct / Total) × 100 = (4766 / 6075) × 100 ≈ 78.45%.,AI – Artificial Intelligence,Model Accuracy Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 4581-word document contain?",5955,5905,5755,5855,A,Tokens ≈ Words × 1.3 = 4581 × 1.3 ≈ 5955.,AI – Artificial Intelligence,Token Estimation Calculations
"An AI model takes 116.8 minutes to train for one epoch. How long would 194 epochs take in total, in hours (rounded to 2 decimal places)?",377.65,385.65,374.65,379.15,A,Total time = Epochs × Minutes per epoch / 60 = 194 × 116.8 / 60 ≈ 377.65 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 5852 out of 9863 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,79.33%,69.33%,44.33%,59.33%,D,Accuracy = (Correct / Total) × 100 = (5852 / 9863) × 100 ≈ 59.33%.,AI – Artificial Intelligence,Model Accuracy Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 2793-word document contain?",3611,3631,3531,3731,B,Tokens ≈ Words × 1.3 = 2793 × 1.3 ≈ 3631.,AI – Artificial Intelligence,Token Estimation Calculations
"An AI model takes 51.9 minutes to train for one epoch. How long would 84 epochs take in total, in hours (rounded to 2 decimal places)?",69.66,74.16,72.66,77.66,C,Total time = Epochs × Minutes per epoch / 60 = 84 × 51.9 / 60 ≈ 72.66 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 4032 out of 4466 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,90.28%,95.28%,70.28%,85.28%,A,Accuracy = (Correct / Total) × 100 = (4032 / 4466) × 100 ≈ 90.28%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 63.2 minutes to train for one epoch. How long would 182 epochs take in total, in hours (rounded to 2 decimal places)?",186.71,183.71,191.71,193.21,C,Total time = Epochs × Minutes per epoch / 60 = 182 × 63.2 / 60 ≈ 191.71 hours.,AI – Artificial Intelligence,Training Time Calculations
"An AI model takes 110.2 minutes to train for one epoch. How long would 96 epochs take in total, in hours (rounded to 2 decimal places)?",176.32,181.32,171.32,168.32,A,Total time = Epochs × Minutes per epoch / 60 = 96 × 110.2 / 60 ≈ 176.32 hours.,AI – Artificial Intelligence,Training Time Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 3732-word document contain?",4902,4852,4802,4752,B,Tokens ≈ Words × 1.3 = 3732 × 1.3 ≈ 4852.,AI – Artificial Intelligence,Token Estimation Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 2577-word document contain?",3450,3350,3250,3550,B,Tokens ≈ Words × 1.3 = 2577 × 1.3 ≈ 3350.,AI – Artificial Intelligence,Token Estimation Calculations
An AI model correctly classifies 1796 out of 7326 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,14.52%,29.52%,44.52%,24.52%,D,Accuracy = (Correct / Total) × 100 = (1796 / 7326) × 100 ≈ 24.52%.,AI – Artificial Intelligence,Model Accuracy Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 670-word document contain?",971,771,871,671,C,Tokens ≈ Words × 1.3 = 670 × 1.3 ≈ 871.,AI – Artificial Intelligence,Token Estimation Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 1046-word document contain?",1410,1560,1310,1360,D,Tokens ≈ Words × 1.3 = 1046 × 1.3 ≈ 1360.,AI – Artificial Intelligence,Token Estimation Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 2038-word document contain?",2649,2699,2749,2849,A,Tokens ≈ Words × 1.3 = 2038 × 1.3 ≈ 2649.,AI – Artificial Intelligence,Token Estimation Calculations
"Fill in the blank: ______ refers to ""an AI technology that converts scanned documents or images into editable text"".",optical character recognition (OCR),an AI agent framework,AlphaFold,predictive text,A,optical character recognition (OCR) refers to: an AI technology that converts scanned documents or images into editable text,AI – Artificial Intelligence,Applications
"An AI model takes 53.3 minutes to train for one epoch. How long would 42 epochs take in total, in hours (rounded to 2 decimal places)?",37.31,40.31,45.31,29.31,A,Total time = Epochs × Minutes per epoch / 60 = 42 × 53.3 / 60 ≈ 37.31 hours.,AI – Artificial Intelligence,Training Time Calculations
"An AI model takes 21.6 minutes to train for one epoch. How long would 116 epochs take in total, in hours (rounded to 2 decimal places)?",41.76,36.76,46.76,40.26,A,Total time = Epochs × Minutes per epoch / 60 = 116 × 21.6 / 60 ≈ 41.76 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 8708 out of 8772 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,84.27%,94.27%,99.27%,79.27%,C,Accuracy = (Correct / Total) × 100 = (8708 / 8772) × 100 ≈ 99.27%.,AI – Artificial Intelligence,Model Accuracy Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 297-word document contain?",366,386,486,336,B,Tokens ≈ Words × 1.3 = 297 × 1.3 ≈ 386.,AI – Artificial Intelligence,Token Estimation Calculations
An AI model correctly classifies 3283 out of 5550 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,74.15%,49.15%,44.15%,59.15%,D,Accuracy = (Correct / Total) × 100 = (3283 / 5550) × 100 ≈ 59.15%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 111.5 minutes to train for one epoch. How long would 127 epochs take in total, in hours (rounded to 2 decimal places)?",237.51,236.01,233.01,241.01,B,Total time = Epochs × Minutes per epoch / 60 = 127 × 111.5 / 60 ≈ 236.01 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 2933 out of 5080 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,77.74%,57.74%,47.74%,62.74%,B,Accuracy = (Correct / Total) × 100 = (2933 / 5080) × 100 ≈ 57.74%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 10.4 minutes to train for one epoch. How long would 40 epochs take in total, in hours (rounded to 2 decimal places)?",1.93,3.93,6.93,14.93,C,Total time = Epochs × Minutes per epoch / 60 = 40 × 10.4 / 60 ≈ 6.93 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 4076 out of 5924 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,58.80%,73.80%,68.80%,63.80%,C,Accuracy = (Correct / Total) × 100 = (4076 / 5924) × 100 ≈ 68.80%.,AI – Artificial Intelligence,Model Accuracy Calculations
An AI model correctly classifies 1632 out of 2907 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,66.14%,51.14%,71.14%,56.14%,D,Accuracy = (Correct / Total) × 100 = (1632 / 2907) × 100 ≈ 56.14%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 105.6 minutes to train for one epoch. How long would 128 epochs take in total, in hours (rounded to 2 decimal places)?",225.28,217.28,223.78,220.28,A,Total time = Epochs × Minutes per epoch / 60 = 128 × 105.6 / 60 ≈ 225.28 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 2516 out of 6322 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,44.80%,39.80%,54.80%,29.80%,B,Accuracy = (Correct / Total) × 100 = (2516 / 6322) × 100 ≈ 39.80%.,AI – Artificial Intelligence,Model Accuracy Calculations
An AI model correctly classifies 6193 out of 8630 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,86.76%,66.76%,61.76%,71.76%,D,Accuracy = (Correct / Total) × 100 = (6193 / 8630) × 100 ≈ 71.76%.,AI – Artificial Intelligence,Model Accuracy Calculations
An AI model correctly classifies 49 out of 490 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,10.00%,15.00%,10.00%_1,25.00%,A,Accuracy = (Correct / Total) × 100 = (49 / 490) × 100 ≈ 10.00%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 31.8 minutes to train for one epoch. How long would 34 epochs take in total, in hours (rounded to 2 decimal places)?",10.02,18.02,23.02,13.02,B,Total time = Epochs × Minutes per epoch / 60 = 34 × 31.8 / 60 ≈ 18.02 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 93 out of 188 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,59.47%,49.47%,69.47%,44.47%,B,Accuracy = (Correct / Total) × 100 = (93 / 188) × 100 ≈ 49.47%.,AI – Artificial Intelligence,Model Accuracy Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 1092-word document contain?",1220,1420,1400,1370,B,Tokens ≈ Words × 1.3 = 1092 × 1.3 ≈ 1420.,AI – Artificial Intelligence,Token Estimation Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 2558-word document contain?",3375,3425,3125,3325,D,Tokens ≈ Words × 1.3 = 2558 × 1.3 ≈ 3325.,AI – Artificial Intelligence,Token Estimation Calculations
"An AI model takes 20.0 minutes to train for one epoch. How long would 180 epochs take in total, in hours (rounded to 2 decimal places)?",58.50,60.00,57.00,61.50,B,Total time = Epochs × Minutes per epoch / 60 = 180 × 20.0 / 60 ≈ 60.00 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 18 out of 5352 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,20.34%,0.34%_1,0.34%,15.34%,C,Accuracy = (Correct / Total) × 100 = (18 / 5352) × 100 ≈ 0.34%.,AI – Artificial Intelligence,Model Accuracy Calculations
"An AI model takes 31.3 minutes to train for one epoch. How long would 105 epochs take in total, in hours (rounded to 2 decimal places)?",54.77,56.27,49.77,57.77,A,Total time = Epochs × Minutes per epoch / 60 = 105 × 31.3 / 60 ≈ 54.77 hours.,AI – Artificial Intelligence,Training Time Calculations
An AI model correctly classifies 4863 out of 9667 test samples. What is its accuracy percentage (rounded to 2 decimal places)?,55.31%,65.31%,50.31%,60.31%,C,Accuracy = (Correct / Total) × 100 = (4863 / 9667) × 100 ≈ 50.31%.,AI – Artificial Intelligence,Model Accuracy Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 2922-word document contain?",3819,3799,3999,3599,B,Tokens ≈ Words × 1.3 = 2922 × 1.3 ≈ 3799.,AI – Artificial Intelligence,Token Estimation Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 4127-word document contain?",5415,5165,5385,5365,D,Tokens ≈ Words × 1.3 = 4127 × 1.3 ≈ 5365.,AI – Artificial Intelligence,Token Estimation Calculations
"An AI model takes 118.1 minutes to train for one epoch. How long would 44 epochs take in total, in hours (rounded to 2 decimal places)?",89.61,94.61,86.61,88.11,C,Total time = Epochs × Minutes per epoch / 60 = 44 × 118.1 / 60 ≈ 86.61 hours.,AI – Artificial Intelligence,Training Time Calculations
"Using the rough heuristic that 1 word ≈ 1.3 tokens, approximately how many tokens would a 2305-word document contain?",2996,2796,2976,3016,A,Tokens ≈ Words × 1.3 = 2305 × 1.3 ≈ 2996.,AI – Artificial Intelligence,Token Estimation Calculations
"An AI model takes 49.2 minutes to train for one epoch. How long would 131 epochs take in total, in hours (rounded to 2 decimal places)?",102.42,112.42,107.42,108.92,C,Total time = Epochs × Minutes per epoch / 60 = 131 × 49.2 / 60 ≈ 107.42 hours.,AI – Artificial Intelligence,Training Time Calculations
