Which option best explains the meaning of a network interface card (NIC)?,An input device that allows drawing directly with a stylus,"A newer, reversible USB connector type supporting fast data and power",A display that can also function as an input device via touch,A hardware component that connects a computer to a network,D) A hardware component that connects a computer to a network,"A network interface card (NIC) allows a computer to connect to a network, either through a cable or wirelessly.",Hardware,Computer Components
What is a USB-C port?,A set of chips on the motherboard that manages data flow between components,A hardware component that enables a device to connect to wireless networks,SSDs are faster than HDDs because they have no moving mechanical parts,"A newer, reversible USB connector type supporting fast data and power","D) A newer, reversible USB connector type supporting fast data and power",USB-C is a reversible USB connector type supporting fast data transfer and higher power delivery than older USB types.,Hardware,Ports & Connectors
a keyboard can be best defined as which of the following?,An input device used to type text and commands,"A digital display interface used to connect monitors, similar to HDMI",A type of printer that sprays tiny droplets of ink onto paper,A high-speed SSD that connects directly via the PCIe interface,A) An input device used to type text and commands,A keyboard is an input device that allows users to type text and enter commands into a computer.,Hardware,Input Devices
Which statement correctly explains a webcam?,"Universal Serial Bus port, used to connect peripherals to a computer",A CPU containing two or more independent processing cores,An input device used to capture video for a computer,"A newer, reversible USB connector type supporting fast data and power",C) An input device used to capture video for a computer,"A webcam is a camera device connected to a computer that captures video, often used for video calls.",Hardware,Input Devices
Which statement correctly explains a joystick?,The enclosure that houses and protects a computer's internal components,"A port used to connect headphones, microphones, or speakers",An input device commonly used for gaming and simulations,An independent processing unit within a CPU,C) An input device commonly used for gaming and simulations,"A joystick is an input device with a stick that pivots, commonly used for gaming and flight simulation control.",Hardware,Input Devices
Which option best explains the meaning of a VGA port?,A socket on the motherboard used to add additional hardware cards,The smallest and fastest level of CPU cache memory,An older analog video port used to connect monitors,A set of chips on the motherboard that manages data flow between components,C) An older analog video port used to connect monitors,A VGA (Video Graphics Array) port is an older analog connector once commonly used to connect computers to monitors.,Hardware,Ports & Connectors
a printer can be best defined as which of the following?,"Basic Input/Output System, firmware that initializes hardware during startup",An input device that captures audio,An input device that reads barcodes to retrieve product information,An output device that produces a physical copy of digital documents,D) An output device that produces a physical copy of digital documents,"A printer is an output device that converts digital documents into physical, printed copies.",Hardware,Output Devices
Which statement correctly explains the motherboard?,"The physical, tangible components of a computer",A compound applied between a CPU and heat sink to improve heat transfer,The main circuit board that connects all computer components,A metal component that draws heat away from a processor,C) The main circuit board that connects all computer components,"The motherboard is the main circuit board that connects the CPU, RAM, storage, and other components together.",Hardware,Motherboard
a sound card can be best defined as which of the following?,"A port used to connect headphones, microphones, or speakers",An expansion card that handles audio input and output processing,A component used to dissipate heat and cool computer parts,A type of ROM that can be electrically erased and reprogrammed,B) An expansion card that handles audio input and output processing,A sound card is expansion hardware that processes audio input and output for a computer system.,Hardware,Computer Components
Which option best explains the meaning of a video capture card?,A device used to record or stream video input from another source,An independent processing unit within a CPU,A device that expands a laptop's connectivity by adding multiple ports,"Central Processing Unit, the primary component that executes instructions",A) A device used to record or stream video input from another source,"A video capture card is hardware used to record or stream video signals from an external source, such as a camera or console.",Hardware,Computer Components
What is a solid-state drive (SSD)?,A CPU containing two or more independent processing cores,A storage device with no moving parts that uses flash memory,"A newer, reversible USB connector type supporting fast data and power","A portable storage device connected externally, usually via USB",B) A storage device with no moving parts that uses flash memory,"A solid-state drive (SSD) uses flash memory chips with no moving parts, making it faster than a traditional HDD.",Hardware,Storage
Choose the correct definition of a modem.,A device that converts digital signals for transmission over telephone or cable lines,An older printer type that uses pins striking an ink ribbon,"A newer, reversible USB connector type supporting fast data and power",A pointing input device used to interact with a graphical interface,A) A device that converts digital signals for transmission over telephone or cable lines,"A modem (modulator-demodulator) converts digital data into signals suitable for transmission over telephone or cable lines, and back again.",Hardware,Computer Components
Which of the following best describes a thermal paste?,"A newer, reversible USB connector type supporting fast data and power",A compound applied between a CPU and heat sink to improve heat transfer,An older analog video port used to connect monitors,The smallest and fastest level of CPU cache memory,B) A compound applied between a CPU and heat sink to improve heat transfer,Thermal paste is a compound applied between a CPU and its heat sink to improve thermal conductivity and heat transfer.,Hardware,Computer Components
a graphics tablet can be best defined as which of the following?,"A port used to connect headphones, microphones, or speakers",An input device used to type text and commands,A device that converts digital signals for transmission over telephone or cable lines,An input device that allows drawing directly with a stylus,D) An input device that allows drawing directly with a stylus,"A graphics tablet is an input device that lets users draw or write digitally using a stylus, common among digital artists.",Hardware,Input Devices
Choose the correct definition of a modem.,An input device used to type text and commands,A device that converts digital signals for transmission over telephone or cable lines,An input device used to capture video for a computer,"A drive that reads and writes data using CDs, DVDs, or Blu-ray discs",B) A device that converts digital signals for transmission over telephone or cable lines,"A modem (modulator-demodulator) converts digital data into signals suitable for transmission over telephone or cable lines, and back again.",Hardware,Computer Components
Which statement correctly explains an Ethernet port?,An input device that reads barcodes to retrieve product information,"An expansion card dedicated to rendering images, video, and animations",A type of printer that sprays tiny droplets of ink onto paper,A port used to connect a computer to a wired network,D) A port used to connect a computer to a wired network,An Ethernet port connects a computer to a wired local area network (LAN) using a network cable.,Hardware,Ports & Connectors
Which of the following best describes ROM?,"A portable storage device connected externally, usually via USB",A set of chips on the motherboard that manages data flow between components,"Read-Only Memory, permanent memory that stores essential startup instructions",An older analog video port used to connect monitors,"C) Read-Only Memory, permanent memory that stores essential startup instructions","ROM (Read-Only Memory) is non-volatile memory that stores essential instructions, such as those needed to boot a computer.",Hardware,ROM
Which of the following best describes a Wi-Fi adapter?,SSDs are faster than HDDs because they have no moving mechanical parts,An expansion slot used to connect high-speed components like graphics cards,"A newer, reversible USB connector type supporting fast data and power",A hardware component that enables a device to connect to wireless networks,D) A hardware component that enables a device to connect to wireless networks,A Wi-Fi adapter is hardware that allows a computer or device to connect to a wireless local area network.,Hardware,Computer Components
Which of the following best describes a laser printer?,A type of printer that uses a laser to fuse toner onto paper,"A digital display interface used to connect monitors, similar to HDMI",A storage device that uses spinning magnetic disks to store data,Memory that retains data even when power is removed,A) A type of printer that uses a laser to fuse toner onto paper,"A laser printer uses a laser beam to fuse toner powder onto paper, producing high-quality, fast prints.",Hardware,Printers
What is EEPROM?,A type of ROM that can be electrically erased and reprogrammed,A hardware component that connects a computer to a network,A hardware component that enables a device to connect to wireless networks,A device that provides backup power during an outage,A) A type of ROM that can be electrically erased and reprogrammed,EEPROM (Electrically Erasable Programmable Read-Only Memory) is a type of ROM that can be erased and rewritten electrically.,Hardware,ROM
Choose the correct definition of a laser printer.,A socket on the motherboard used to add additional hardware cards,"The rate at which a CPU executes instructions, measured in Hz","Very fast, small-capacity memory located close to the CPU",A type of printer that uses a laser to fuse toner onto paper,D) A type of printer that uses a laser to fuse toner onto paper,"A laser printer uses a laser beam to fuse toner powder onto paper, producing high-quality, fast prints.",Hardware,Printers
Which of the following best describes a thermal paste?,A port used to transmit high-definition video and audio,An output device that produces a physical copy of digital documents,A compound applied between a CPU and heat sink to improve heat transfer,A device that connects multiple devices on a local network,C) A compound applied between a CPU and heat sink to improve heat transfer,Thermal paste is a compound applied between a CPU and its heat sink to improve thermal conductivity and heat transfer.,Hardware,Computer Components
a modem can be best defined as which of the following?,An independent processing unit within a CPU,A CPU containing two or more independent processing cores,"A small, portable storage device used in cameras and mobile devices",A device that converts digital signals for transmission over telephone or cable lines,D) A device that converts digital signals for transmission over telephone or cable lines,"A modem (modulator-demodulator) converts digital data into signals suitable for transmission over telephone or cable lines, and back again.",Hardware,Computer Components
Which statement correctly explains a thermal paste?,A component used to dissipate heat and cool computer parts,"Universal Serial Bus port, used to connect peripherals to a computer",A compound applied between a CPU and heat sink to improve heat transfer,A port used to transmit high-definition video and audio,C) A compound applied between a CPU and heat sink to improve heat transfer,Thermal paste is a compound applied between a CPU and its heat sink to improve thermal conductivity and heat transfer.,Hardware,Computer Components
Which statement correctly explains a speaker?,An output device that produces sound,"An expansion card dedicated to rendering images, video, and animations","Read-Only Memory, permanent memory that stores essential startup instructions",An input device that converts physical documents into digital images,A) An output device that produces sound,A speaker is an output device that converts electrical signals into audible sound.,Hardware,Output Devices
a speaker can be best defined as which of the following?,"A small, very fast storage location within the CPU",An output device that produces sound,An independent processing unit within a CPU,A device that connects multiple devices on a local network,B) An output device that produces sound,A speaker is an output device that converts electrical signals into audible sound.,Hardware,Output Devices
a network interface card (NIC) can be best defined as which of the following?,A CPU containing two or more independent processing cores,A hardware component that connects a computer to a network,A hardware component that enables a device to connect to wireless networks,"The rate at which a CPU executes instructions, measured in Hz",B) A hardware component that connects a computer to a network,"A network interface card (NIC) allows a computer to connect to a network, either through a cable or wirelessly.",Hardware,Computer Components
Which of the following best describes a DisplayPort?,A compound applied between a CPU and heat sink to improve heat transfer,A device used to record or stream video input from another source,"A digital display interface used to connect monitors, similar to HDMI",A pointing input device used to interact with a graphical interface,"C) A digital display interface used to connect monitors, similar to HDMI","DisplayPort is a digital interface used to connect monitors, offering high-resolution video and audio transmission.",Hardware,Ports & Connectors
Which option best explains the meaning of a thermal paste?,"The physical, tangible components of a computer",A compound applied between a CPU and heat sink to improve heat transfer,Memory that loses its data when power is turned off,"A digital display interface used to connect monitors, similar to HDMI",B) A compound applied between a CPU and heat sink to improve heat transfer,Thermal paste is a compound applied between a CPU and its heat sink to improve thermal conductivity and heat transfer.,Hardware,Computer Components
Choose the correct definition of a video capture card.,A device used to record or stream video input from another source,A metal component that draws heat away from a processor,A storage device that uses spinning magnetic disks to store data,A cooling method using circulated liquid to remove heat from components,A) A device used to record or stream video input from another source,"A video capture card is hardware used to record or stream video signals from an external source, such as a camera or console.",Hardware,Computer Components
Choose the correct definition of a GPU.,A device that provides backup power during an outage,"Graphics Processing Unit, a chip specialized for rendering images and video",An output device that displays images or video onto a large surface,The enclosure that houses and protects a computer's internal components,"B) Graphics Processing Unit, a chip specialized for rendering images and video","A GPU (Graphics Processing Unit) is specialized hardware designed to accelerate rendering of images, video, and graphics.",Hardware,Computer Components
Which option best explains the meaning of EEPROM?,A storage device that uses spinning magnetic disks to store data,A type of ROM that can be electrically erased and reprogrammed,A device used to record or stream video input from another source,A type of printer that sprays tiny droplets of ink onto paper,B) A type of ROM that can be electrically erased and reprogrammed,EEPROM (Electrically Erasable Programmable Read-Only Memory) is a type of ROM that can be erased and rewritten electrically.,Hardware,ROM
What is an optical disc drive?,A type of ROM that can be electrically erased and reprogrammed,A port used to transmit high-definition video and audio,"A drive that reads and writes data using CDs, DVDs, or Blu-ray discs","A newer, reversible USB connector type supporting fast data and power","C) A drive that reads and writes data using CDs, DVDs, or Blu-ray discs","An optical disc drive uses a laser to read and write data on optical media like CDs, DVDs, and Blu-ray discs.",Hardware,Storage
What is a webcam?,An input device used to capture video for a computer,A networking device that directs data traffic between networks,"Random Access Memory, temporary memory used while a computer is running",A small battery that powers the motherboard's BIOS settings when the PC is off,A) An input device used to capture video for a computer,"A webcam is a camera device connected to a computer that captures video, often used for video calls.",Hardware,Input Devices
Choose the correct definition of an uninterruptible power supply (UPS).,An input device commonly used for gaming and simulations,Memory that loses its data when power is turned off,An input device used to type text and commands,A device that provides backup power during an outage,D) A device that provides backup power during an outage,An uninterruptible power supply (UPS) provides temporary backup power to a computer system during a power outage.,Hardware,Computer Components
What is a CMOS battery?,An output device that displays images or video onto a large surface,An input device that converts physical documents into digital images,A rechargeable power source that allows a laptop to run without being plugged in,A small battery that powers the motherboard's BIOS settings when the PC is off,D) A small battery that powers the motherboard's BIOS settings when the PC is off,"A CMOS battery powers the motherboard's memory that stores BIOS settings, like the system clock, when the computer is off.",Hardware,Motherboard
a scanner can be best defined as which of the following?,An input device that converts physical documents into digital images,A hardware component that connects a computer to a network,An expansion card that handles audio input and output processing,A device that converts digital signals for transmission over telephone or cable lines,A) An input device that converts physical documents into digital images,A scanner is an input device that captures images or text from physical documents and converts them into digital form.,Hardware,Input Devices
What is clock speed?,"The rate at which a CPU executes instructions, measured in Hz",An expansion slot used to connect high-speed components like graphics cards,A port used to transmit high-definition video and audio,An older printer type that uses pins striking an ink ribbon,"A) The rate at which a CPU executes instructions, measured in Hz","Clock speed measures how many cycles a CPU can perform per second, typically in gigahertz (GHz).",Hardware,CPU
Which statement correctly explains a graphics card?,A set of chips on the motherboard that manages data flow between components,"Very fast, small-capacity memory located close to the CPU",An expansion card that handles audio input and output processing,"An expansion card dedicated to rendering images, video, and animations","D) An expansion card dedicated to rendering images, video, and animations",A graphics card (or video card) is expansion hardware containing a GPU dedicated to rendering visuals.,Hardware,Computer Components
Which statement correctly explains a graphics tablet?,An input device that allows drawing directly with a stylus,A device that connects multiple devices on a local network,An input device that reads barcodes to retrieve product information,A component used to dissipate heat and cool computer parts,A) An input device that allows drawing directly with a stylus,"A graphics tablet is an input device that lets users draw or write digitally using a stylus, common among digital artists.",Hardware,Input Devices
Which of the following best describes computer hardware?,Memory that retains data even when power is removed,"Universal Serial Bus port, used to connect peripherals to a computer","The physical, tangible components of a computer","A small, very fast storage location within the CPU","C) The physical, tangible components of a computer","Computer hardware refers to the physical components of a computer, such as the CPU, RAM, and monitor.",Hardware,Computer Components
Which of the following best describes an uninterruptible power supply (UPS)?,An older analog video port used to connect monitors,A hardware component that enables wireless short-range communication,An input device commonly used for gaming and simulations,A device that provides backup power during an outage,D) A device that provides backup power during an outage,An uninterruptible power supply (UPS) provides temporary backup power to a computer system during a power outage.,Hardware,Computer Components
Choose the correct definition of RAM.,"Random Access Memory, temporary memory used while a computer is running","The physical, tangible components of a computer",A device that converts digital signals for transmission over telephone or cable lines,An input device used to type text and commands,"A) Random Access Memory, temporary memory used while a computer is running",RAM (Random Access Memory) is volatile memory that temporarily stores data the CPU is actively using.,Hardware,RAM
Which statement correctly explains EEPROM?,A type of RAM technology that transfers data on both clock edges,A type of printer that uses a laser to fuse toner onto paper,A type of ROM that can be electrically erased and reprogrammed,A type of printer that sprays tiny droplets of ink onto paper,C) A type of ROM that can be electrically erased and reprogrammed,EEPROM (Electrically Erasable Programmable Read-Only Memory) is a type of ROM that can be erased and rewritten electrically.,Hardware,ROM
Which option best explains the meaning of a keyboard?,An older analog video port used to connect monitors,An input device used to type text and commands,An input device that captures audio,The main circuit board that connects all computer components,B) An input device used to type text and commands,A keyboard is an input device that allows users to type text and enter commands into a computer.,Hardware,Input Devices
Choose the correct definition of an HDMI port.,A port used to transmit high-definition video and audio,A modern firmware interface that replaces traditional BIOS in many systems,A hardware component that enables a device to connect to wireless networks,A device used to record or stream video input from another source,A) A port used to transmit high-definition video and audio,An HDMI (High-Definition Multimedia Interface) port transmits high-definition video and audio between devices.,Hardware,Ports & Connectors
Which statement correctly explains an expansion slot?,A hardware component that enables wireless short-range communication,Memory that loses its data when power is turned off,A socket on the motherboard used to add additional hardware cards,A modern firmware interface that replaces traditional BIOS in many systems,C) A socket on the motherboard used to add additional hardware cards,"An expansion slot on a motherboard allows additional hardware cards, like graphics cards, to be installed.",Hardware,Motherboard
a video capture card can be best defined as which of the following?,A device used to record or stream video input from another source,A set of chips on the motherboard that manages data flow between components,A type of RAM technology that transfers data on both clock edges,A device that provides backup power during an outage,A) A device used to record or stream video input from another source,"A video capture card is hardware used to record or stream video signals from an external source, such as a camera or console.",Hardware,Computer Components
Which of the following best describes a cooling fan?,A hardware component that connects a computer to a network,An input device that captures audio,"Basic Input/Output System, firmware that initializes hardware during startup",A component used to dissipate heat and cool computer parts,D) A component used to dissipate heat and cool computer parts,A cooling fan helps dissipate heat generated by components like the CPU and GPU to prevent overheating.,Hardware,Computer Components
Which option best explains the meaning of a router (as hardware)?,A port used to connect a computer to a wired network,A networking device that directs data traffic between networks,An input device that captures audio,A touch-sensitive input device commonly found on laptops,B) A networking device that directs data traffic between networks,"A router is a networking hardware device that forwards data packets between computer networks, such as connecting a home to the internet.",Hardware,Computer Components
Choose the correct definition of a CPU register.,Memory that retains data even when power is removed,"A small, very fast storage location within the CPU","Graphics Processing Unit, a chip specialized for rendering images and video","A newer, reversible USB connector type supporting fast data and power","B) A small, very fast storage location within the CPU","A CPU register is a small, extremely fast storage location within the processor used to hold data during execution.",Hardware,CPU
a solid-state drive's speed advantage can be best defined as which of the following?,SSDs are faster than HDDs because they have no moving mechanical parts,An output device that displays images or video onto a large surface,An independent processing unit within a CPU,An output device that produces a physical copy of digital documents,A) SSDs are faster than HDDs because they have no moving mechanical parts,SSDs are generally much faster than HDDs because they use flash memory chips instead of spinning mechanical disks.,Hardware,Storage
Which of the following best describes a USB port?,"Universal Serial Bus port, used to connect peripherals to a computer","A digital display interface used to connect monitors, similar to HDMI","A newer, reversible USB connector type supporting fast data and power","The physical, tangible components of a computer","A) Universal Serial Bus port, used to connect peripherals to a computer","A USB (Universal Serial Bus) port is a standard connector used to attach peripherals like keyboards, drives, and printers.",Hardware,Ports & Connectors
Choose the correct definition of a multi-core processor.,A CPU containing two or more independent processing cores,"The rate at which a CPU executes instructions, measured in Hz",A hardware component that enables a device to connect to wireless networks,A high-speed SSD that connects directly via the PCIe interface,A) A CPU containing two or more independent processing cores,"A multi-core processor contains two or more independent cores, allowing multiple instructions to be processed simultaneously.",Hardware,CPU
Choose the correct definition of a DisplayPort.,"Basic Input/Output System, firmware that initializes hardware during startup",A device that expands a laptop's connectivity by adding multiple ports,"A digital display interface used to connect monitors, similar to HDMI",A component used to dissipate heat and cool computer parts,"C) A digital display interface used to connect monitors, similar to HDMI","DisplayPort is a digital interface used to connect monitors, offering high-resolution video and audio transmission.",Hardware,Ports & Connectors
Which of the following best describes an inkjet printer?,A networking device that directs data traffic between networks,A type of printer that sprays tiny droplets of ink onto paper,A device that connects multiple devices on a local network,An input device that reads barcodes to retrieve product information,B) A type of printer that sprays tiny droplets of ink onto paper,An inkjet printer sprays microscopic droplets of liquid ink onto paper to create text and images.,Hardware,Printers
a projector can be best defined as which of the following?,An output device that displays images or video onto a large surface,A type of ROM that can be electrically erased and reprogrammed,A hardware component that connects a computer to a network,A display that can also function as an input device via touch,A) An output device that displays images or video onto a large surface,A projector is an output device that projects images or video onto a screen or wall for large-scale viewing.,Hardware,Output Devices
an HDMI port can be best defined as which of the following?,A port used to transmit high-definition video and audio,A display that can also function as an input device via touch,A type of RAM technology that transfers data on both clock edges,A hardware component that connects a computer to a network,A) A port used to transmit high-definition video and audio,An HDMI (High-Definition Multimedia Interface) port transmits high-definition video and audio between devices.,Hardware,Ports & Connectors
Which of the following best describes a docking station?,A high-speed SSD that connects directly via the PCIe interface,A compound applied between a CPU and heat sink to improve heat transfer,The enclosure that houses and protects a computer's internal components,A device that expands a laptop's connectivity by adding multiple ports,D) A device that expands a laptop's connectivity by adding multiple ports,A docking station connects to a laptop to provide additional ports and connectivity for peripherals and displays.,Hardware,Ports & Connectors
Which statement correctly explains a cooling fan?,A component used to dissipate heat and cool computer parts,A small battery that powers the motherboard's BIOS settings when the PC is off,A device that expands a laptop's connectivity by adding multiple ports,An output device that produces sound,A) A component used to dissipate heat and cool computer parts,A cooling fan helps dissipate heat generated by components like the CPU and GPU to prevent overheating.,Hardware,Computer Components
Which option best explains the meaning of a keyboard?,A component that converts electrical power for use by computer parts,An input device used to type text and commands,The smallest and fastest level of CPU cache memory,A type of printer that uses a laser to fuse toner onto paper,B) An input device used to type text and commands,A keyboard is an input device that allows users to type text and enter commands into a computer.,Hardware,Input Devices
clock speed can be best defined as which of the following?,"The rate at which a CPU executes instructions, measured in Hz",A hardware component that enables a device to connect to wireless networks,An output device that produces a physical copy of digital documents,A pointing input device used to interact with a graphical interface,"A) The rate at which a CPU executes instructions, measured in Hz","Clock speed measures how many cycles a CPU can perform per second, typically in gigahertz (GHz).",Hardware,CPU
What is a trackpad?,A touch-sensitive input device commonly found on laptops,A hardware component that enables a device to connect to wireless networks,A device that connects multiple devices on a local network,The main circuit board that connects all computer components,A) A touch-sensitive input device commonly found on laptops,"A trackpad is a touch-sensitive input device, commonly built into laptops, used to control the cursor.",Hardware,Input Devices
Which of the following best describes a solid-state drive's speed advantage?,An output device that produces sound,A display that can also function as an input device via touch,SSDs are faster than HDDs because they have no moving mechanical parts,The smallest and fastest level of CPU cache memory,C) SSDs are faster than HDDs because they have no moving mechanical parts,SSDs are generally much faster than HDDs because they use flash memory chips instead of spinning mechanical disks.,Hardware,Storage
Which of the following best describes a keyboard?,An input device used to type text and commands,A hardware component that enables wireless short-range communication,An input device used to capture video for a computer,"Read-Only Memory, permanent memory that stores essential startup instructions",A) An input device used to type text and commands,A keyboard is an input device that allows users to type text and enter commands into a computer.,Hardware,Input Devices
Which option best explains the meaning of ROM?,A type of printer that uses a laser to fuse toner onto paper,An output device that produces sound,"Read-Only Memory, permanent memory that stores essential startup instructions",A port used to connect a computer to a wired network,"C) Read-Only Memory, permanent memory that stores essential startup instructions","ROM (Read-Only Memory) is non-volatile memory that stores essential instructions, such as those needed to boot a computer.",Hardware,ROM
What is an HDMI port?,A port used to transmit high-definition video and audio,A printer that creates three-dimensional physical objects from digital models,A small battery that powers the motherboard's BIOS settings when the PC is off,"An expansion card dedicated to rendering images, video, and animations",A) A port used to transmit high-definition video and audio,An HDMI (High-Definition Multimedia Interface) port transmits high-definition video and audio between devices.,Hardware,Ports & Connectors
Which of the following best describes a dot matrix printer?,A set of chips on the motherboard that manages data flow between components,An input device used to type text and commands,An older printer type that uses pins striking an ink ribbon,A component used to dissipate heat and cool computer parts,C) An older printer type that uses pins striking an ink ribbon,A dot matrix printer is an older printing technology that uses a set of pins striking an inked ribbon to form characters.,Hardware,Printers
Which of the following best describes a touchscreen?,A display that can also function as an input device via touch,An input device that captures audio,SSDs are faster than HDDs because they have no moving mechanical parts,An input device that converts physical documents into digital images,A) A display that can also function as an input device via touch,"A touchscreen is a display device that also serves as an input device, responding to touch from a finger or stylus.",Hardware,Input Devices
Which of the following best describes an NVMe SSD?,A display that can also function as an input device via touch,A device that provides backup power during an outage,A high-speed SSD that connects directly via the PCIe interface,An input device that captures audio,C) A high-speed SSD that connects directly via the PCIe interface,"An NVMe SSD connects via the high-speed PCIe interface, offering significantly faster performance than SATA-based SSDs.",Hardware,Storage
Which option best explains the meaning of a graphics tablet?,A storage device with no moving parts that uses flash memory,An input device that allows drawing directly with a stylus,A cooling method using circulated liquid to remove heat from components,A rechargeable power source that allows a laptop to run without being plugged in,B) An input device that allows drawing directly with a stylus,"A graphics tablet is an input device that lets users draw or write digitally using a stylus, common among digital artists.",Hardware,Input Devices
Which of the following best describes RAID (storage)?,A CPU containing two or more independent processing cores,A method of combining multiple drives for redundancy or performance,A type of printer that sprays tiny droplets of ink onto paper,Memory that retains data even when power is removed,B) A method of combining multiple drives for redundancy or performance,RAID (Redundant Array of Independent Disks) combines multiple physical drives to improve performance or provide data redundancy.,Hardware,Storage
What is EEPROM?,A hardware component that connects a computer to a network,"Basic Input/Output System, firmware that initializes hardware during startup","The rate at which a CPU executes instructions, measured in Hz",A type of ROM that can be electrically erased and reprogrammed,D) A type of ROM that can be electrically erased and reprogrammed,EEPROM (Electrically Erasable Programmable Read-Only Memory) is a type of ROM that can be erased and rewritten electrically.,Hardware,ROM
Choose the correct definition of EEPROM.,A type of ROM that can be electrically erased and reprogrammed,An input device that converts physical documents into digital images,A component used to dissipate heat and cool computer parts,An input device that reads barcodes to retrieve product information,A) A type of ROM that can be electrically erased and reprogrammed,EEPROM (Electrically Erasable Programmable Read-Only Memory) is a type of ROM that can be erased and rewritten electrically.,Hardware,ROM
What is UEFI?,An older printer type that uses pins striking an ink ribbon,A modern firmware interface that replaces traditional BIOS in many systems,A set of chips on the motherboard that manages data flow between components,"The rate at which a CPU executes instructions, measured in Hz",B) A modern firmware interface that replaces traditional BIOS in many systems,UEFI (Unified Extensible Firmware Interface) is a modern firmware standard that has largely replaced traditional BIOS.,Hardware,Computer Components
Which of the following best describes L1 cache?,A device that provides backup power during an outage,An input device used to capture video for a computer,The smallest and fastest level of CPU cache memory,A type of RAM technology that transfers data on both clock edges,C) The smallest and fastest level of CPU cache memory,"L1 cache is the smallest, fastest level of cache memory, located directly on the CPU core.",Hardware,CPU
Choose the correct definition of RAID (storage).,A device that provides backup power during an outage,A method of combining multiple drives for redundancy or performance,A type of ROM that can be electrically erased and reprogrammed,A CPU containing two or more independent processing cores,B) A method of combining multiple drives for redundancy or performance,RAID (Redundant Array of Independent Disks) combines multiple physical drives to improve performance or provide data redundancy.,Hardware,Storage
Choose the correct definition of a touchscreen.,A device that converts digital signals for transmission over telephone or cable lines,A hardware component that enables wireless short-range communication,A display that can also function as an input device via touch,"Very fast, small-capacity memory located close to the CPU",C) A display that can also function as an input device via touch,"A touchscreen is a display device that also serves as an input device, responding to touch from a finger or stylus.",Hardware,Input Devices
Which of the following best describes a GPU?,"Graphics Processing Unit, a chip specialized for rendering images and video",The main circuit board that connects all computer components,An older analog video port used to connect monitors,A personal audio output device worn over or in the ears,"A) Graphics Processing Unit, a chip specialized for rendering images and video","A GPU (Graphics Processing Unit) is specialized hardware designed to accelerate rendering of images, video, and graphics.",Hardware,Computer Components
RAID (storage) can be best defined as which of the following?,A method of combining multiple drives for redundancy or performance,A type of ROM that can be electrically erased and reprogrammed,A small removable flash memory card used in cameras and other devices,A type of RAM technology that transfers data on both clock edges,A) A method of combining multiple drives for redundancy or performance,RAID (Redundant Array of Independent Disks) combines multiple physical drives to improve performance or provide data redundancy.,Hardware,Storage
Choose the correct definition of a monitor.,An older printer type that uses pins striking an ink ribbon,A port used to connect a computer to a wired network,A printer that creates three-dimensional physical objects from digital models,An output device that displays visual information,D) An output device that displays visual information,"A monitor is an output device that displays visual output from a computer, such as text and images.",Hardware,Output Devices
Which option best explains the meaning of a router (as hardware)?,An input device that captures audio,A type of RAM technology that transfers data on both clock edges,A networking device that directs data traffic between networks,A device that connects multiple devices on a local network,C) A networking device that directs data traffic between networks,"A router is a networking hardware device that forwards data packets between computer networks, such as connecting a home to the internet.",Hardware,Computer Components
Which of the following best describes an Ethernet port?,A device that converts digital signals for transmission over telephone or cable lines,A method of combining multiple drives for redundancy or performance,"An expansion card dedicated to rendering images, video, and animations",A port used to connect a computer to a wired network,D) A port used to connect a computer to a wired network,An Ethernet port connects a computer to a wired local area network (LAN) using a network cable.,Hardware,Ports & Connectors
Which option best explains the meaning of an NVMe SSD?,The main circuit board that connects all computer components,A high-speed SSD that connects directly via the PCIe interface,An input device used to type text and commands,A device that provides backup power during an outage,B) A high-speed SSD that connects directly via the PCIe interface,"An NVMe SSD connects via the high-speed PCIe interface, offering significantly faster performance than SATA-based SSDs.",Hardware,Storage
What is a webcam?,An output device that produces a physical copy of digital documents,An input device used to capture video for a computer,A device that converts digital signals for transmission over telephone or cable lines,A component used to dissipate heat and cool computer parts,B) An input device used to capture video for a computer,"A webcam is a camera device connected to a computer that captures video, often used for video calls.",Hardware,Input Devices
What is an optical disc drive?,SSDs are faster than HDDs because they have no moving mechanical parts,A type of ROM that can be electrically erased and reprogrammed,"The physical, tangible components of a computer","A drive that reads and writes data using CDs, DVDs, or Blu-ray discs","D) A drive that reads and writes data using CDs, DVDs, or Blu-ray discs","An optical disc drive uses a laser to read and write data on optical media like CDs, DVDs, and Blu-ray discs.",Hardware,Storage
Which option best explains the meaning of a microphone?,An input device that captures audio,A networking device that directs data traffic between networks,Memory that loses its data when power is turned off,A socket on the motherboard used to add additional hardware cards,A) An input device that captures audio,A microphone is an input device that converts sound waves into electrical signals for a computer to process.,Hardware,Input Devices
Which option best explains the meaning of a motherboard chipset?,A CPU containing two or more independent processing cores,An input device that reads barcodes to retrieve product information,The enclosure that houses and protects a computer's internal components,A set of chips on the motherboard that manages data flow between components,D) A set of chips on the motherboard that manages data flow between components,"A motherboard chipset manages the flow of data between the CPU, memory, and other connected components.",Hardware,Motherboard
