"If today is Monday, what day was it 2068 days before today?",Thursday,Monday,Saturday,Friday,D,2068 mod 7 = 3. Counting 3 day(s) before from Monday gives Friday.,Puzzles,Calendar Reasoning
"If today is Tuesday, what day will it be 1697 days after today?",Saturday,Monday,Sunday,Friday,D,1697 mod 7 = 3. Counting 3 day(s) after from Tuesday gives Friday.,Puzzles,Calendar Reasoning
What is the mirror image time of 1:58?,10:02,12:45,12:47,12:19,A,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 1:58 is 10:02.",Puzzles,Mirror Image Puzzles
"Find the missing number in the sequence: 34, ?, 48, 55, 62, 69",41,43,47,35,A,Each term increases by 7. The missing value at that position is 41.,Puzzles,Number Sequence
"Find the missing number in the sequence: 12, 16, 20, ?, 28, 32",27,26,21,24,D,Each term increases by 4. The missing value at that position is 24.,Puzzles,Number Sequence
"In a certain code, each letter is shifted 4 place(s) forward in the alphabet (A→E). How is 'PEPPER' written in this code?",RGRRGT,SHSSHU,TITTIV,QFQQFS,C,"Each letter of 'PEPPER' is shifted forward by 4 in the alphabet, giving 'TITTIV'.",Puzzles,Coding-Decoding
"Five people Ira, Divya, Esha, Hari, Amit sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Amit occupy?",3,5,2,1,B,"Since the order from left to right is Ira, Divya, Esha, Hari, Amit, Amit is in position 5.",Puzzles,Seating Arrangement
"If today is Sunday, what day was it 682 days before today?",Friday,Thursday,Wednesday,Tuesday,B,682 mod 7 = 3. Counting 3 day(s) before from Sunday gives Thursday.,Puzzles,Calendar Reasoning
"Five people Divya, Hari, Bhavna, Amit, Ira sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Ira occupy?",5,1,3,2,A,"Since the order from left to right is Divya, Hari, Bhavna, Amit, Ira, Ira is in position 5.",Puzzles,Seating Arrangement
"In a certain code, each letter is shifted 5 place(s) forward in the alphabet (A→F). How is 'PAPER' written in this code?",QBQFS,RCRGT,UFUJW,SDSHU,C,"Each letter of 'PAPER' is shifted forward by 5 in the alphabet, giving 'UFUJW'.",Puzzles,Coding-Decoding
"Five people Gita, Jatin, Bhavna, Ira, Esha sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Ira occupy?",4,5,2,3,A,"Since the order from left to right is Gita, Jatin, Bhavna, Ira, Esha, Ira is in position 4.",Puzzles,Seating Arrangement
"Five people Divya, Bhavna, Chetan, Hari, Esha sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Divya occupy?",5,2,4,1,D,"Since the order from left to right is Divya, Bhavna, Chetan, Hari, Esha, Divya is in position 1.",Puzzles,Seating Arrangement
"In a certain code, each letter is shifted 3 place(s) forward in the alphabet (A→D). How is 'GLACIER' written in this code?",LQFHNJW,JODFLHU,KPEGMIV,HMBDJFS,B,"Each letter of 'GLACIER' is shifted forward by 3 in the alphabet, giving 'JODFLHU'.",Puzzles,Coding-Decoding
"If today is Thursday, what day will it be 403 days after today?",Saturday,Monday,Sunday,Friday,B,403 mod 7 = 4. Counting 4 day(s) after from Thursday gives Monday.,Puzzles,Calendar Reasoning
"Find the missing number in the sequence: 20, ?, 32, 38, 44, 50",23,28,19,26,D,Each term increases by 6. The missing value at that position is 26.,Puzzles,Number Sequence
"In a certain code, each letter is shifted 5 place(s) forward in the alphabet (A→F). How is 'CANDY' written in this code?",HFSID,FDQGB,ECPFA,GERHC,A,"Each letter of 'CANDY' is shifted forward by 5 in the alphabet, giving 'HFSID'.",Puzzles,Coding-Decoding
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [44, 49, 42 / 43, 45, ? / 48, 41, 46]",48,51,47,45,C,"Every row, column, and diagonal in this magic square sums to 135. The missing value is 47.",Puzzles,Magic Squares
"In each set, the third number is the positive difference of the first two: [6, 24, 18], [10, 3, 7], [13, 24, ?]. Find the missing number.",11,9,15,7,A,"Following the pattern, the missing number = |13 - 24| = 11.",Puzzles,Pattern Puzzle
What is the mirror image time of 6:44?,6:46,9:22,7:42,5:16,D,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 6:44 is 5:16.",Puzzles,Mirror Image Puzzles
"Find the missing number in the sequence: 15, 23, ?, 39, 47, 55",35,40,31,29,C,Each term increases by 8. The missing value at that position is 31.,Puzzles,Number Sequence
"In each set, the third number is the positive difference of the first two: [18, 16, 2], [2, 19, 17], [24, 8, ?]. Find the missing number.",13,16,12,15,B,"Following the pattern, the missing number = |24 - 8| = 16.",Puzzles,Pattern Puzzle
"In a certain code, each letter is shifted 1 place(s) forward in the alphabet (A→B). How is 'CANDY' written in this code?",HFSID,FDQGB,DBOEZ,GERHC,C,"Each letter of 'CANDY' is shifted forward by 1 in the alphabet, giving 'DBOEZ'.",Puzzles,Coding-Decoding
"In each set, the third number is the positive difference of the first two: [27, 27, 0], [28, 18, 10], [30, 2, ?]. Find the missing number.",26,27,28,29,C,"Following the pattern, the missing number = |30 - 2| = 28.",Puzzles,Pattern Puzzle
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [46, 51, 44 / ?, 47, 49 / 50, 43, 48]",46,43,45,47,C,"Every row, column, and diagonal in this magic square sums to 141. The missing value is 45.",Puzzles,Magic Squares
"In each set, the third number is the positive difference of the first two: [11, 19, 8], [30, 19, 11], [14, 15, ?]. Find the missing number.",0,3,1,-10.0,C,"Following the pattern, the missing number = |14 - 15| = 1.",Puzzles,Pattern Puzzle
"In a certain code, each letter is shifted 3 place(s) forward in the alphabet (A→D). How is 'FLAME' written in this code?",GMBNF,KQFRJ,HNCOG,IODPH,D,"Each letter of 'FLAME' is shifted forward by 3 in the alphabet, giving 'IODPH'.",Puzzles,Coding-Decoding
"In a certain code, each letter is shifted 1 place(s) forward in the alphabet (A→B). How is 'MARKET' written in this code?",NBSLFU,OCTMGV,PDUNHW,QEVOIX,A,"Each letter of 'MARKET' is shifted forward by 1 in the alphabet, giving 'NBSLFU'.",Puzzles,Coding-Decoding
"Find the missing number in the sequence: 31, 37, 43, ?, 55, 61",47,52,49,54,C,Each term increases by 6. The missing value at that position is 49.,Puzzles,Number Sequence
"In each set, the third number is the positive difference of the first two: [4, 24, 20], [18, 4, 14], [17, 8, ?]. Find the missing number.",11,8,9,5,C,"Following the pattern, the missing number = |17 - 8| = 9.",Puzzles,Pattern Puzzle
"If today is Sunday, what day will it be 2872 days after today?",Thursday,Tuesday,Sunday,Monday,B,2872 mod 7 = 2. Counting 2 day(s) after from Sunday gives Tuesday.,Puzzles,Calendar Reasoning
"Find the missing number in the sequence: 37, ?, 57, 67, 77, 87",45,58,47,38,C,Each term increases by 10. The missing value at that position is 47.,Puzzles,Number Sequence
"In each set, the third number is the positive difference of the first two: [14, 19, 5], [20, 4, 16], [22, 23, ?]. Find the missing number.",7.0,1,5,0,B,"Following the pattern, the missing number = |22 - 23| = 1.",Puzzles,Pattern Puzzle
"If today is Wednesday, what day will it be 929 days after today?",Saturday,Thursday,Monday,Wednesday,C,929 mod 7 = 5. Counting 5 day(s) after from Wednesday gives Monday.,Puzzles,Calendar Reasoning
"Five people Farhan, Hari, Jatin, Amit, Bhavna sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Bhavna occupy?",1,2,4,5,D,"Since the order from left to right is Farhan, Hari, Jatin, Amit, Bhavna, Bhavna is in position 5.",Puzzles,Seating Arrangement
"Five people Gita, Bhavna, Chetan, Hari, Farhan sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Gita occupy?",3,1,4,2,B,"Since the order from left to right is Gita, Bhavna, Chetan, Hari, Farhan, Gita is in position 1.",Puzzles,Seating Arrangement
"Find the missing number in the sequence: 20, ?, 28, 32, 36, 40",27,21,24,29,C,Each term increases by 4. The missing value at that position is 24.,Puzzles,Number Sequence
"Five people Jatin, Chetan, Gita, Amit, Ira sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Gita occupy?",4,2,1,3,D,"Since the order from left to right is Jatin, Chetan, Gita, Amit, Ira, Gita is in position 3.",Puzzles,Seating Arrangement
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [12, 17, 10 / 11, ?, 15 / 16, 9, 14]",13,15,9,10,A,"Every row, column, and diagonal in this magic square sums to 39. The missing value is 13.",Puzzles,Magic Squares
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [30, 35, 28 / 29, 31, 33 / 34, 27, ?]",32,34,30,31,A,"Every row, column, and diagonal in this magic square sums to 93. The missing value is 32.",Puzzles,Magic Squares
"In a certain code, each letter is shifted 5 place(s) forward in the alphabet (A→F). How is 'EAGLE' written in this code?",JFLQJ,FBHMF,HDJOH,GCING,A,"Each letter of 'EAGLE' is shifted forward by 5 in the alphabet, giving 'JFLQJ'.",Puzzles,Coding-Decoding
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [21, 26, 19 / 20, 22, 24 / ?, 18, 23]",24,28,26,25,D,"Every row, column, and diagonal in this magic square sums to 66. The missing value is 25.",Puzzles,Magic Squares
"In each set, the third number is the positive difference of the first two: [3, 29, 26], [13, 20, 7], [11, 21, ?]. Find the missing number.",10,8,14,12,A,"Following the pattern, the missing number = |11 - 21| = 10.",Puzzles,Pattern Puzzle
What is the mirror image time of 12:08?,12:38,4:53,10:46,11:52,D,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 12:08 is 11:52.",Puzzles,Mirror Image Puzzles
"If today is Thursday, what day was it 297 days before today?",Monday,Wednesday,Sunday,Friday,A,297 mod 7 = 3. Counting 3 day(s) before from Thursday gives Monday.,Puzzles,Calendar Reasoning
"If today is Wednesday, what day was it 1944 days before today?",Wednesday,Sunday,Friday,Monday,C,1944 mod 7 = 5. Counting 5 day(s) before from Wednesday gives Friday.,Puzzles,Calendar Reasoning
"Five people Hari, Ira, Farhan, Jatin, Bhavna sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Jatin occupy?",2,5,1,4,D,"Since the order from left to right is Hari, Ira, Farhan, Jatin, Bhavna, Jatin is in position 4.",Puzzles,Seating Arrangement
"Five people Esha, Hari, Divya, Ira, Farhan sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Esha occupy?",4,2,1,3,C,"Since the order from left to right is Esha, Hari, Divya, Ira, Farhan, Esha is in position 1.",Puzzles,Seating Arrangement
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [42, 47, 40 / ?, 43, 45 / 46, 39, 44]",39,44,41,43,C,"Every row, column, and diagonal in this magic square sums to 129. The missing value is 41.",Puzzles,Magic Squares
"In a certain code, each letter is shifted 1 place(s) forward in the alphabet (A→B). How is 'PEPPER' written in this code?",TITTIV,UJUUJW,RGRRGT,QFQQFS,D,"Each letter of 'PEPPER' is shifted forward by 1 in the alphabet, giving 'QFQQFS'.",Puzzles,Coding-Decoding
"If today is Wednesday, what day will it be 769 days after today?",Wednesday,Monday,Tuesday,Saturday,C,769 mod 7 = 6. Counting 6 day(s) after from Wednesday gives Tuesday.,Puzzles,Calendar Reasoning
"In each set, the third number is the positive difference of the first two: [5, 7, 2], [4, 3, 1], [24, 24, ?]. Find the missing number.",-7.0,0,1,4,B,"Following the pattern, the missing number = |24 - 24| = 0.",Puzzles,Pattern Puzzle
"Five people Esha, Chetan, Hari, Ira, Bhavna sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Chetan occupy?",4,2,3,5,B,"Since the order from left to right is Esha, Chetan, Hari, Ira, Bhavna, Chetan is in position 2.",Puzzles,Seating Arrangement
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [11, 16, 9 / ?, 12, 14 / 15, 8, 13]",6,10,11,13,B,"Every row, column, and diagonal in this magic square sums to 36. The missing value is 10.",Puzzles,Magic Squares
"If today is Monday, what day was it 2537 days before today?",Wednesday,Friday,Thursday,Sunday,B,2537 mod 7 = 3. Counting 3 day(s) before from Monday gives Friday.,Puzzles,Calendar Reasoning
"Five people Jatin, Divya, Esha, Farhan, Gita sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Esha occupy?",4,3,1,5,B,"Since the order from left to right is Jatin, Divya, Esha, Farhan, Gita, Esha is in position 3.",Puzzles,Seating Arrangement
"Five people Amit, Farhan, Gita, Jatin, Esha sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Farhan occupy?",1,2,5,4,B,"Since the order from left to right is Amit, Farhan, Gita, Jatin, Esha, Farhan is in position 2.",Puzzles,Seating Arrangement
"Find the missing number in the sequence: 2, 14, 26, ?, 50, 62",27,44,40,38,D,Each term increases by 12. The missing value at that position is 38.,Puzzles,Number Sequence
"If today is Saturday, what day will it be 1141 days after today?",Sunday,Friday,Tuesday,Saturday,D,1141 mod 7 = 0. Counting 0 day(s) after from Saturday gives Saturday.,Puzzles,Calendar Reasoning
"In a certain code, each letter is shifted 4 place(s) forward in the alphabet (A→E). How is 'SMILE' written in this code?",WQMPI,VPLOH,TNJMF,UOKNG,A,"Each letter of 'SMILE' is shifted forward by 4 in the alphabet, giving 'WQMPI'.",Puzzles,Coding-Decoding
What is the mirror image time of 6:47?,5:13,11:52,8:15,5:52,A,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 6:47 is 5:13.",Puzzles,Mirror Image Puzzles
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [51, 56, 49 / 50, 52, 54 / 55, 48, ?]",57,53,55,50,B,"Every row, column, and diagonal in this magic square sums to 156. The missing value is 53.",Puzzles,Magic Squares
"Five people Chetan, Ira, Amit, Esha, Gita sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Chetan occupy?",5,2,1,4,C,"Since the order from left to right is Chetan, Ira, Amit, Esha, Gita, Chetan is in position 1.",Puzzles,Seating Arrangement
"Find the missing number in the sequence: 3, ?, 25, 36, 47, 58",24,14,16,19,B,Each term increases by 11. The missing value at that position is 14.,Puzzles,Number Sequence
What is the mirror image time of 5:56?,2:00,7:29,1:56,6:04,D,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 5:56 is 6:04.",Puzzles,Mirror Image Puzzles
"If today is Monday, what day will it be 1886 days after today?",Thursday,Monday,Tuesday,Wednesday,A,1886 mod 7 = 3. Counting 3 day(s) after from Monday gives Thursday.,Puzzles,Calendar Reasoning
"Five people Gita, Divya, Hari, Jatin, Ira sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Jatin occupy?",4,3,1,2,A,"Since the order from left to right is Gita, Divya, Hari, Jatin, Ira, Jatin is in position 4.",Puzzles,Seating Arrangement
"In each set, the third number is the positive difference of the first two: [24, 27, 3], [7, 26, 19], [2, 19, ?]. Find the missing number.",13,21,17,20,C,"Following the pattern, the missing number = |2 - 19| = 17.",Puzzles,Pattern Puzzle
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [12, 17, 10 / 11, 13, 15 / ?, 9, 14]",16,19,13,17,A,"Every row, column, and diagonal in this magic square sums to 39. The missing value is 16.",Puzzles,Magic Squares
"In a certain code, each letter is shifted 2 place(s) forward in the alphabet (A→C). How is 'FOREST' written in this code?",GPSFTU,JSVIWX,IRUHVW,HQTGUV,D,"Each letter of 'FOREST' is shifted forward by 2 in the alphabet, giving 'HQTGUV'.",Puzzles,Coding-Decoding
"Find the missing number in the sequence: 16, ?, 32, 40, 48, 56",28,31,26,24,D,Each term increases by 8. The missing value at that position is 24.,Puzzles,Number Sequence
"Five people Ira, Farhan, Bhavna, Hari, Amit sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Amit occupy?",1,2,5,4,C,"Since the order from left to right is Ira, Farhan, Bhavna, Hari, Amit, Amit is in position 5.",Puzzles,Seating Arrangement
"Find the missing number in the sequence: 25, 30, 35, ?, 45, 50",42,40,46,38,B,Each term increases by 5. The missing value at that position is 40.,Puzzles,Number Sequence
What is the mirror image time of 9:29?,2:31,8:25,7:43,7:26,A,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 9:29 is 2:31.",Puzzles,Mirror Image Puzzles
"In each set, the third number is the positive difference of the first two: [4, 30, 26], [27, 11, 16], [15, 25, ?]. Find the missing number.",10,7,9,11,A,"Following the pattern, the missing number = |15 - 25| = 10.",Puzzles,Pattern Puzzle
"Find the missing number in the sequence: 12, 18, 24, ?, 36, 42",25,27,32,30,D,Each term increases by 6. The missing value at that position is 30.,Puzzles,Number Sequence
"If today is Monday, what day will it be 1916 days after today?",Friday,Wednesday,Tuesday,Saturday,D,1916 mod 7 = 5. Counting 5 day(s) after from Monday gives Saturday.,Puzzles,Calendar Reasoning
"Find the missing number in the sequence: 15, ?, 25, 30, 35, 40",20,18,16,24,A,Each term increases by 5. The missing value at that position is 20.,Puzzles,Number Sequence
What is the mirror image time of 3:38?,3:37,7:18,8:22,3:44,C,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 3:38 is 8:22.",Puzzles,Mirror Image Puzzles
"In each set, the third number is the positive difference of the first two: [29, 20, 9], [13, 15, 2], [30, 17, ?]. Find the missing number.",11,13,17,9,B,"Following the pattern, the missing number = |30 - 17| = 13.",Puzzles,Pattern Puzzle
"Find the missing number in the sequence: 1, 6, ?, 16, 21, 26",13,15,5,11,D,Each term increases by 5. The missing value at that position is 11.,Puzzles,Number Sequence
"Find the missing number in the sequence: 30, 36, 42, 48, ?, 60",47,61,57,54,D,Each term increases by 6. The missing value at that position is 54.,Puzzles,Number Sequence
"If today is Friday, what day will it be 2353 days after today?",Saturday,Monday,Tuesday,Wednesday,A,2353 mod 7 = 1. Counting 1 day(s) after from Friday gives Saturday.,Puzzles,Calendar Reasoning
"Find the missing number in the sequence: 11, 17, 23, ?, 35, 41",32,29,26,22,B,Each term increases by 6. The missing value at that position is 29.,Puzzles,Number Sequence
"In each set, the third number is the positive difference of the first two: [12, 20, 8], [30, 23, 7], [19, 27, ?]. Find the missing number.",12,8,4,10,B,"Following the pattern, the missing number = |19 - 27| = 8.",Puzzles,Pattern Puzzle
A is B's mother. B is C's father. What is A to C?,Mother,"Wife (or mother of B's sibling A, i.e. B's mother/co-parent)",Grandson,Grandmother,D,"A is B's parent, and B is C's parent, so A is C's grandparent (specifically grandmother, since A is female).",Puzzles,Blood Relations
"Find the missing number in the sequence: 17, 19, 21, 23, ?, 27",25,26,24,28,A,Each term increases by 2. The missing value at that position is 25.,Puzzles,Number Sequence
"In each set, the third number is the positive difference of the first two: [21, 11, 10], [17, 5, 12], [21, 26, ?]. Find the missing number.",5,8,9,7,A,"Following the pattern, the missing number = |21 - 26| = 5.",Puzzles,Pattern Puzzle
What is the mirror image time of 2:01?,6:26,9:59,4:56,6:58,B,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 2:01 is 9:59.",Puzzles,Mirror Image Puzzles
What is the mirror image time of 4:22?,8:15,11:28,1:06,7:38,D,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 4:22 is 7:38.",Puzzles,Mirror Image Puzzles
"If today is Friday, what day will it be 1588 days after today?",Friday,Thursday,Sunday,Saturday,B,1588 mod 7 = 6. Counting 6 day(s) after from Friday gives Thursday.,Puzzles,Calendar Reasoning
"In a certain code, each letter is shifted 1 place(s) forward in the alphabet (A→B). How is 'OCEAN' written in this code?",PDFBO,RFHDQ,THJFS,QEGCP,A,"Each letter of 'OCEAN' is shifted forward by 1 in the alphabet, giving 'PDFBO'.",Puzzles,Coding-Decoding
What is the mirror image time of 5:21?,1:31,6:41,6:39,7:06,C,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 5:21 is 6:39.",Puzzles,Mirror Image Puzzles
"Find the missing number in the sequence: 8, 13, 18, ?, 28, 33",21,17,23,19,C,Each term increases by 5. The missing value at that position is 23.,Puzzles,Number Sequence
"In each set, the third number is the positive difference of the first two: [24, 14, 10], [15, 8, 7], [3, 21, ?]. Find the missing number.",20,18,22,21,B,"Following the pattern, the missing number = |3 - 21| = 18.",Puzzles,Pattern Puzzle
"Five people Amit, Jatin, Bhavna, Divya, Gita sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Amit occupy?",1,4,2,3,A,"Since the order from left to right is Amit, Jatin, Bhavna, Divya, Gita, Amit is in position 1.",Puzzles,Seating Arrangement
"Five people Divya, Chetan, Gita, Amit, Jatin sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Amit occupy?",1,5,4,2,C,"Since the order from left to right is Divya, Chetan, Gita, Amit, Jatin, Amit is in position 4.",Puzzles,Seating Arrangement
What is the mirror image time of 4:05?,3:03,8:14,4:23,7:55,D,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 4:05 is 7:55.",Puzzles,Mirror Image Puzzles
"Five people Farhan, Gita, Bhavna, Chetan, Jatin sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Gita occupy?",2,4,1,5,A,"Since the order from left to right is Farhan, Gita, Bhavna, Chetan, Jatin, Gita is in position 2.",Puzzles,Seating Arrangement
"Find the missing number in the sequence: 9, 20, 31, 42, ?, 64",53,51,43,65,A,Each term increases by 11. The missing value at that position is 53.,Puzzles,Number Sequence
"If today is Wednesday, what day will it be 374 days after today?",Tuesday,Thursday,Sunday,Saturday,D,374 mod 7 = 3. Counting 3 day(s) after from Wednesday gives Saturday.,Puzzles,Calendar Reasoning
"In a certain code, each letter is shifted 3 place(s) forward in the alphabet (A→D). How is 'DESERT' written in this code?",IJXJWY,GHVHUW,HIWIVX,EFTFSU,B,"Each letter of 'DESERT' is shifted forward by 3 in the alphabet, giving 'GHVHUW'.",Puzzles,Coding-Decoding
"If today is Monday, what day was it 1663 days before today?",Wednesday,Saturday,Tuesday,Thursday,D,1663 mod 7 = 4. Counting 4 day(s) before from Monday gives Thursday.,Puzzles,Calendar Reasoning
"Five people Ira, Chetan, Esha, Amit, Hari sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Esha occupy?",5,4,3,1,C,"Since the order from left to right is Ira, Chetan, Esha, Amit, Hari, Esha is in position 3.",Puzzles,Seating Arrangement
"If today is Thursday, what day will it be 1213 days after today?",Wednesday,Monday,Friday,Saturday,D,1213 mod 7 = 2. Counting 2 day(s) after from Thursday gives Saturday.,Puzzles,Calendar Reasoning
"Find the missing number in the sequence: 24, 31, ?, 45, 52, 59",40,38,35,30,B,Each term increases by 7. The missing value at that position is 38.,Puzzles,Number Sequence
"If today is Sunday, what day will it be 2076 days after today?",Thursday,Wednesday,Sunday,Saturday,A,2076 mod 7 = 4. Counting 4 day(s) after from Sunday gives Thursday.,Puzzles,Calendar Reasoning
"In a certain code, each letter is shifted 1 place(s) forward in the alphabet (A→B). How is 'GINGER' written in this code?",IKPIGT,HJOHFS,KMRKIV,LNSLJW,B,"Each letter of 'GINGER' is shifted forward by 1 in the alphabet, giving 'HJOHFS'.",Puzzles,Coding-Decoding
"In a certain code, each letter is shifted 4 place(s) forward in the alphabet (A→E). How is 'GARDEN' written in this code?",ICTFGP,LFWIJS,KEVHIR,HBSEFO,C,"Each letter of 'GARDEN' is shifted forward by 4 in the alphabet, giving 'KEVHIR'.",Puzzles,Coding-Decoding
"Find the missing number in the sequence: 17, 28, 39, ?, 61, 72",50,38,40,45,A,Each term increases by 11. The missing value at that position is 50.,Puzzles,Number Sequence
"If today is Saturday, what day was it 875 days before today?",Thursday,Monday,Wednesday,Saturday,D,875 mod 7 = 0. Counting 0 day(s) before from Saturday gives Saturday.,Puzzles,Calendar Reasoning
"Find the missing number in the sequence: 17, ?, 21, 23, 25, 27",18,20,16,19,D,Each term increases by 2. The missing value at that position is 19.,Puzzles,Number Sequence
"Find the missing number in the sequence: 39, 45, 51, ?, 63, 69",57,59,62,60,A,Each term increases by 6. The missing value at that position is 57.,Puzzles,Number Sequence
"Find the missing number in the sequence: 30, 38, 46, ?, 62, 70",47,54,56,45,B,Each term increases by 8. The missing value at that position is 54.,Puzzles,Number Sequence
"In each set, the third number is the positive difference of the first two: [14, 7, 7], [18, 28, 10], [24, 7, ?]. Find the missing number.",17,16,13,21,A,"Following the pattern, the missing number = |24 - 7| = 17.",Puzzles,Pattern Puzzle
"In this 3x3 magic square (each row, column, and diagonal sums to the same value), find the missing number: [31, ?, 29 / 30, 32, 34 / 35, 28, 33]",36,33,37,39,A,"Every row, column, and diagonal in this magic square sums to 96. The missing value is 36.",Puzzles,Magic Squares
"If today is Sunday, what day will it be 303 days after today?",Wednesday,Friday,Thursday,Tuesday,D,303 mod 7 = 2. Counting 2 day(s) after from Sunday gives Tuesday.,Puzzles,Calendar Reasoning
"Five people Gita, Amit, Esha, Jatin, Ira sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Esha occupy?",2,4,3,1,C,"Since the order from left to right is Gita, Amit, Esha, Jatin, Ira, Esha is in position 3.",Puzzles,Seating Arrangement
What is the mirror image time of 3:02?,1:27,9:14,5:17,8:58,D,"For a clock's mirror image, the time is calculated as 11:60 minus the original time (mod 12 hours): mirror of 3:02 is 8:58.",Puzzles,Mirror Image Puzzles
"Five people Hari, Amit, Bhavna, Divya, Gita sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Bhavna occupy?",3,5,4,1,A,"Since the order from left to right is Hari, Amit, Bhavna, Divya, Gita, Bhavna is in position 3.",Puzzles,Seating Arrangement
"Five people Farhan, Hari, Ira, Bhavna, Chetan sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Hari occupy?",3,4,1,2,D,"Since the order from left to right is Farhan, Hari, Ira, Bhavna, Chetan, Hari is in position 2.",Puzzles,Seating Arrangement
"Find the missing number in the sequence: 1, 13, 25, ?, 49, 61",37,43,26,50,A,Each term increases by 12. The missing value at that position is 37.,Puzzles,Number Sequence
"In a certain code, each letter is shifted 3 place(s) forward in the alphabet (A→D). How is 'MARKET' written in this code?",QEVOIX,PDUNHW,NBSLFU,RFWPJY,B,"Each letter of 'MARKET' is shifted forward by 3 in the alphabet, giving 'PDUNHW'.",Puzzles,Coding-Decoding
"If today is Thursday, what day was it 1194 days before today?",Thursday,Sunday,Wednesday,Friday,B,1194 mod 7 = 4. Counting 4 day(s) before from Thursday gives Sunday.,Puzzles,Calendar Reasoning
"Find the missing number in the sequence: 7, 9, 11, ?, 15, 17",14,11,16,13,D,Each term increases by 2. The missing value at that position is 13.,Puzzles,Number Sequence
"If today is Thursday, what day was it 2583 days before today?",Thursday,Sunday,Tuesday,Wednesday,A,2583 mod 7 = 0. Counting 0 day(s) before from Thursday gives Thursday.,Puzzles,Calendar Reasoning
"Five people Divya, Esha, Gita, Chetan, Farhan sit in a row from left to right in that exact order. What position (from the left, starting at 1) does Chetan occupy?",1,4,3,5,B,"Since the order from left to right is Divya, Esha, Gita, Chetan, Farhan, Chetan is in position 4.",Puzzles,Seating Arrangement
"In each set, the third number is the positive difference of the first two: [17, 4, 13], [8, 16, 8], [30, 25, ?]. Find the missing number.",9,7,8,5,D,"Following the pattern, the missing number = |30 - 25| = 5.",Puzzles,Pattern Puzzle
"If today is Thursday, what day was it 1147 days before today?",Saturday,Monday,Friday,Wednesday,C,1147 mod 7 = 6. Counting 6 day(s) before from Thursday gives Friday.,Puzzles,Calendar Reasoning
A is B's mother's sister. What is A to B?,Uncle,Grandfather,"Wife (or mother of B's sibling A, i.e. B's mother/co-parent)",Aunt,D,"A is the sister of B's mother, making A the maternal aunt of B.",Puzzles,Blood Relations
"In each set, the third number is the positive difference of the first two: [25, 27, 2], [28, 22, 6], [11, 28, ?]. Find the missing number.",15,17,20,21,B,"Following the pattern, the missing number = |11 - 28| = 17.",Puzzles,Pattern Puzzle
