semantic HTML can be best defined as which of the following?,Using HTML elements that convey meaning about their content,A collection of tools and libraries that simplify building web applications,A CSS layout model designed for arranging items in a single dimension,"An action detected by a program, such as a click or keypress",A) Using HTML elements that convey meaning about their content,Semantic HTML uses elements like <header> and <article> that convey meaning about the type of content they contain.,Web Development,HTML
a CSS selector can be best defined as which of the following?,A CSS technique used to apply styles based on device characteristics,An API design style using standard HTTP methods to access resources,Data passed from a parent component to a child component in React,A pattern used to select and style HTML elements,D) A pattern used to select and style HTML elements,"A CSS selector is a pattern used to target specific HTML elements for styling, such as by tag, class, or ID.",Web Development,CSS
What is semantic HTML?,A named storage location used to hold data in JavaScript,A web security vulnerability allowing attackers to inject malicious scripts,A design approach that makes web pages adapt to different screen sizes,Using HTML elements that convey meaning about their content,D) Using HTML elements that convey meaning about their content,Semantic HTML uses elements like <header> and <article> that convey meaning about the type of content they contain.,Web Development,HTML
Which of the following best describes semantic HTML?,A collection of tools and libraries that simplify building web applications,Using HTML elements that convey meaning about their content,Additional information provided within an HTML tag,"Document Object Model, a programming representation of a web page's structure",B) Using HTML elements that convey meaning about their content,Semantic HTML uses elements like <header> and <article> that convey meaning about the type of content they contain.,Web Development,HTML
Which option best explains the meaning of a <div> element?,Using HTML elements that convey meaning about their content,A collection of tools and libraries that simplify building web applications,A generic container used to group content in HTML,A system used to store and manage data for a web application,C) A generic container used to group content in HTML,A <div> is a generic container element in HTML used to group and structure content for styling or layout.,Web Development,HTML
Choose the correct definition of CSS Grid.,A CSS layout system for arranging content in rows and columns,"JavaScript Object Notation, a lightweight format for data exchange",An ordered list of values stored in a single variable,A design approach that makes web pages adapt to different screen sizes,A) A CSS layout system for arranging content in rows and columns,CSS Grid is a two-dimensional layout system that allows arranging content into rows and columns.,Web Development,CSS
Which statement correctly explains responsive web design?,"JavaScript Object Notation, a lightweight format for data exchange",A design approach that makes web pages adapt to different screen sizes,A set of rules that allows different software systems to communicate,Development covering both the frontend and backend of a web application,B) A design approach that makes web pages adapt to different screen sizes,Responsive web design ensures a website's layout adapts smoothly to different screen sizes and devices.,Web Development,Frontend
semantic HTML can be best defined as which of the following?,Using HTML elements that convey meaning about their content,A front-end framework for building responsive web designs quickly,A widely used content management system for building websites,"HyperText Transfer Protocol, used to transfer data between browsers and servers",A) Using HTML elements that convey meaning about their content,Semantic HTML uses elements like <header> and <article> that convey meaning about the type of content they contain.,Web Development,HTML
a REST API can be best defined as which of the following?,An API design style using standard HTTP methods to access resources,"Document Object Model, a programming representation of a web page's structure",An HTTP method used to send new data to a server,A package manager used to install and manage JavaScript libraries,A) An API design style using standard HTTP methods to access resources,"A REST API is a web API design style that uses standard HTTP methods (GET, POST, etc.) to interact with resources.",Web Development,APIs
SQL injection can be best defined as which of the following?,A generic container used to group content in HTML,A secure version of HTTP that encrypts data in transit,A web security vulnerability that allows attackers to interfere with database queries,A package manager used to install and manage JavaScript libraries,C) A web security vulnerability that allows attackers to interfere with database queries,SQL injection is a security vulnerability where an attacker inserts malicious SQL code into a query to manipulate a database.,Web Development,Web Security
a URL can be best defined as which of the following?,"Cascading Style Sheets, used to style and layout web pages",An HTTP method used to send new data to a server,"Uniform Resource Locator, the address of a resource on the web",Small pieces of data stored by a browser to remember information about a user,"C) Uniform Resource Locator, the address of a resource on the web","A URL (Uniform Resource Locator) is the address used to locate a resource, such as a webpage, on the internet.",Web Development,Frontend
Choose the correct definition of CSS Grid.,A system used to store and manage data for a web application,An inline container used to style a small piece of content in HTML,A CSS layout system for arranging content in rows and columns,A package manager used to install and manage JavaScript libraries,C) A CSS layout system for arranging content in rows and columns,CSS Grid is a two-dimensional layout system that allows arranging content into rows and columns.,Web Development,CSS
Choose the correct definition of a media query.,A browser feature that stores data on a user's device with no expiration,A programming language used to add interactivity to web pages,A CSS technique used to apply styles based on device characteristics,Building the server-side logic and databases behind a website,C) A CSS technique used to apply styles based on device characteristics,A media query is a CSS feature that applies different styles depending on characteristics like screen width or device type.,Web Development,CSS
Which option best explains the meaning of local storage (web)?,A browser feature that stores data on a user's device with no expiration,Data managed within a React component that can change over time,Building the server-side logic and databases behind a website,A package manager used to install and manage JavaScript libraries,A) A browser feature that stores data on a user's device with no expiration,"Local storage is a web browser feature that stores key-value data on a user's device persistently, without an expiration date.",Web Development,Frontend
Which of the following best describes a <span> element?,A design approach that makes web pages adapt to different screen sizes,An inline container used to style a small piece of content in HTML,A CSS layout model designed for arranging items in a single dimension,A generic container used to group content in HTML,B) An inline container used to style a small piece of content in HTML,"A <span> is an inline container element in HTML, often used to apply styling to a small piece of text.",Web Development,HTML
Choose the correct definition of an HTML tag.,A generic container used to group content in HTML,An inline container used to style a small piece of content in HTML,"Building the visual, user-facing part of a website",A markup element used to define the structure of content,D) A markup element used to define the structure of content,"An HTML tag, like <p> or <div>, is used to define and structure content within a web page.",Web Development,HTML
Which statement correctly explains an event (in JavaScript)?,A markup element used to define the structure of content,A front-end framework for building responsive web designs quickly,An inline container used to style a small piece of content in HTML,"An action detected by a program, such as a click or keypress","D) An action detected by a program, such as a click or keypress","An event in JavaScript is an action, like a mouse click or keypress, that a program can detect and respond to.",Web Development,JavaScript
an SSL certificate can be best defined as which of the following?,"A digital certificate used to enable secure, encrypted connections","Building the visual, user-facing part of a website","Cascading Style Sheets, used to style and layout web pages",A web app that loads a single HTML page and updates content dynamically,"A) A digital certificate used to enable secure, encrypted connections","An SSL certificate is a digital certificate that enables encrypted, secure connections between a browser and server.",Web Development,Web Security
What is an SSL certificate?,"Cascading Style Sheets, used to style and layout web pages",Using HTML elements that convey meaning about their content,An HTTP method used to request data from a server,"A digital certificate used to enable secure, encrypted connections","D) A digital certificate used to enable secure, encrypted connections","An SSL certificate is a digital certificate that enables encrypted, secure connections between a browser and server.",Web Development,Web Security
Which of the following best describes a function (in JavaScript)?,Using HTML elements that convey meaning about their content,A widely used content management system for building websites,A reusable block of code that performs a specific task,A collection of tools and libraries that simplify building web applications,C) A reusable block of code that performs a specific task,A function in JavaScript is a reusable block of code designed to perform a specific task when called.,Web Development,JavaScript
What is npm?,Development covering both the frontend and backend of a web application,Using HTML elements that convey meaning about their content,A package manager used to install and manage JavaScript libraries,A front-end framework for building responsive web designs quickly,C) A package manager used to install and manage JavaScript libraries,"npm (Node Package Manager) is used to install, share, and manage JavaScript packages and dependencies.",Web Development,Backend
web hosting can be best defined as which of the following?,A service that stores website files and makes them accessible online,"A reusable, self-contained piece of a user interface built with React",A minimal web framework for building backend applications with Node.js,A CSS technique used to apply styles based on device characteristics,A) A service that stores website files and makes them accessible online,"Web hosting is a service that stores a website's files on a server, making it accessible over the internet.",Web Development,Web Hosting
Which option best explains the meaning of a CSS selector?,Building the server-side logic and databases behind a website,An HTTP method used to send new data to a server,A pattern used to select and style HTML elements,A CSS layout system for arranging content in rows and columns,C) A pattern used to select and style HTML elements,"A CSS selector is a pattern used to target specific HTML elements for styling, such as by tag, class, or ID.",Web Development,CSS
Which option best explains the meaning of full-stack development?,A package manager used to install and manage JavaScript libraries,Development covering both the frontend and backend of a web application,Data passed from a parent component to a child component in React,A collection of tools and libraries that simplify building web applications,B) Development covering both the frontend and backend of a web application,Full-stack development involves working on both the frontend (client-facing) and backend (server-side) of a web application.,Web Development,Backend
Which statement correctly explains an SSL certificate?,A runtime environment that allows JavaScript to run outside the browser,"A digital certificate used to enable secure, encrypted connections",A unique identifier for a record in a database table,A service that stores website files and makes them accessible online,"B) A digital certificate used to enable secure, encrypted connections","An SSL certificate is a digital certificate that enables encrypted, secure connections between a browser and server.",Web Development,Web Security
Which option best explains the meaning of a <div> element?,A generic container used to group content in HTML,"HyperText Transfer Protocol, used to transfer data between browsers and servers",An inline container used to style a small piece of content in HTML,Building the server-side logic and databases behind a website,A) A generic container used to group content in HTML,A <div> is a generic container element in HTML used to group and structure content for styling or layout.,Web Development,HTML
Which option best explains the meaning of Flexbox?,A CSS layout model designed for arranging items in a single dimension,A set of rules that allows different software systems to communicate,A reusable style identifier that can be applied to multiple HTML elements,Additional information provided within an HTML tag,A) A CSS layout model designed for arranging items in a single dimension,Flexbox is a CSS layout model designed to arrange items efficiently along a single row or column.,Web Development,CSS
Which of the following best describes Flexbox?,"A digital certificate used to enable secure, encrypted connections",An API design style using standard HTTP methods to access resources,A CSS layout model designed for arranging items in a single dimension,A unique identifier for a record in a database table,C) A CSS layout model designed for arranging items in a single dimension,Flexbox is a CSS layout model designed to arrange items efficiently along a single row or column.,Web Development,CSS
Choose the correct definition of cookies (web).,Small pieces of data stored by a browser to remember information about a user,An HTTP method used to request data from a server,Building the server-side logic and databases behind a website,"Document Object Model, a programming representation of a web page's structure",A) Small pieces of data stored by a browser to remember information about a user,Cookies are small pieces of data stored by a web browser to remember information about a user across sessions.,Web Development,Web Security
Which option best explains the meaning of React state?,Data managed within a React component that can change over time,"HyperText Markup Language, used to structure content on web pages",Small pieces of data stored by a browser to remember information about a user,"JavaScript Object Notation, a lightweight format for data exchange",A) Data managed within a React component that can change over time,"React state refers to data managed within a component that can change over time, triggering re-renders when updated.",Web Development,React
Which option best explains the meaning of backend development?,Small pieces of data stored by a browser to remember information about a user,Building the server-side logic and databases behind a website,A secure version of HTTP that encrypts data in transit,A web security vulnerability allowing attackers to inject malicious scripts,B) Building the server-side logic and databases behind a website,"Backend development involves building the server-side logic, databases, and APIs that power a website.",Web Development,Backend
What is a GET request?,A reusable style identifier that can be applied to multiple HTML elements,An HTTP method used to request data from a server,Using HTML elements that convey meaning about their content,A widely used content management system for building websites,B) An HTTP method used to request data from a server,A GET request is an HTTP method used to retrieve (read) data from a specified resource on a server.,Web Development,APIs
Which of the following best describes a CSS selector?,A package manager used to install and manage JavaScript libraries,"Building the visual, user-facing part of a website",A pattern used to select and style HTML elements,A web security vulnerability that allows attackers to interfere with database queries,C) A pattern used to select and style HTML elements,"A CSS selector is a pattern used to target specific HTML elements for styling, such as by tag, class, or ID.",Web Development,CSS
Which option best explains the meaning of a URL?,"Uniform Resource Locator, the address of a resource on the web",A pattern used to select and style HTML elements,A package manager used to install and manage JavaScript libraries,A generic container used to group content in HTML,"A) Uniform Resource Locator, the address of a resource on the web","A URL (Uniform Resource Locator) is the address used to locate a resource, such as a webpage, on the internet.",Web Development,Frontend
Which of the following best describes a GET request?,A web app that loads a single HTML page and updates content dynamically,A reusable block of code that performs a specific task,A pattern used to select and style HTML elements,An HTTP method used to request data from a server,D) An HTTP method used to request data from a server,A GET request is an HTTP method used to retrieve (read) data from a specified resource on a server.,Web Development,APIs
Which option best explains the meaning of an HTML tag?,A markup element used to define the structure of content,"Building the visual, user-facing part of a website",A system used to store and manage data for a web application,A service that stores website files and makes them accessible online,A) A markup element used to define the structure of content,"An HTML tag, like <p> or <div>, is used to define and structure content within a web page.",Web Development,HTML
Choose the correct definition of a <div> element.,A package manager used to install and manage JavaScript libraries,A CSS layout model designed for arranging items in a single dimension,A pattern used to select and style HTML elements,A generic container used to group content in HTML,D) A generic container used to group content in HTML,A <div> is a generic container element in HTML used to group and structure content for styling or layout.,Web Development,HTML
Which option best explains the meaning of an API (in web dev)?,A minimal web framework for building backend applications with Node.js,Data passed from a parent component to a child component in React,A set of rules that allows different software systems to communicate,A widely used content management system for building websites,C) A set of rules that allows different software systems to communicate,"In web development, an API allows a frontend application to communicate with a backend server or other services.",Web Development,APIs
Which option best explains the meaning of frontend development?,An ordered list of values stored in a single variable,"A reusable, self-contained piece of a user interface built with React","Building the visual, user-facing part of a website",Software or hardware that serves web pages to clients,"C) Building the visual, user-facing part of a website",Frontend development involves building the visual and interactive parts of a website that users see and interact with.,Web Development,Frontend
HTTP can be best defined as which of the following?,An API design style using standard HTTP methods to access resources,An HTTP method used to request data from a server,"HyperText Transfer Protocol, used to transfer data between browsers and servers",A reusable style identifier that can be applied to multiple HTML elements,"C) HyperText Transfer Protocol, used to transfer data between browsers and servers",HTTP (HyperText Transfer Protocol) is the protocol used to transfer data between a web browser and a server.,Web Development,Backend
What is a React component?,An inline container used to style a small piece of content in HTML,A JavaScript library used to build user interfaces,"A reusable, self-contained piece of a user interface built with React",A design approach that makes web pages adapt to different screen sizes,"C) A reusable, self-contained piece of a user interface built with React","A React component is a reusable, self-contained building block used to construct a user interface.",Web Development,React
What is a JavaScript variable?,A browser feature that stores data on a user's device with no expiration,An HTTP method used to request data from a server,An inline container used to style a small piece of content in HTML,A named storage location used to hold data in JavaScript,D) A named storage location used to hold data in JavaScript,"A JavaScript variable, declared with var, let, or const, is a named storage location used to hold data.",Web Development,JavaScript
Which of the following best describes JavaScript?,A reusable style identifier that can be applied to multiple HTML elements,A system used to store and manage data for a web application,A programming language used to add interactivity to web pages,A web security vulnerability that allows attackers to interfere with database queries,C) A programming language used to add interactivity to web pages,JavaScript is a scripting language used to add interactivity and dynamic behavior to web pages.,Web Development,JavaScript
Which option best explains the meaning of a domain name?,A named storage location used to hold data in JavaScript,An inline container used to style a small piece of content in HTML,A human-readable address used to identify a website,A CSS layout model designed for arranging items in a single dimension,C) A human-readable address used to identify a website,"A domain name is a human-readable address, like example.com, used to identify a website instead of its numeric IP address.",Web Development,Web Hosting
a media query can be best defined as which of the following?,A programming language used to add interactivity to web pages,An inline container used to style a small piece of content in HTML,A generic container used to group content in HTML,A CSS technique used to apply styles based on device characteristics,D) A CSS technique used to apply styles based on device characteristics,A media query is a CSS feature that applies different styles depending on characteristics like screen width or device type.,Web Development,CSS
Which option best explains the meaning of full-stack development?,A set of rules that allows different software systems to communicate,"Document Object Model, a programming representation of a web page's structure",A generic container used to group content in HTML,Development covering both the frontend and backend of a web application,D) Development covering both the frontend and backend of a web application,Full-stack development involves working on both the frontend (client-facing) and backend (server-side) of a web application.,Web Development,Backend
Which statement correctly explains the DOM?,A front-end framework for building responsive web designs quickly,"Document Object Model, a programming representation of a web page's structure",A web security vulnerability that allows attackers to interfere with database queries,An HTTP method used to request data from a server,"B) Document Object Model, a programming representation of a web page's structure",The DOM (Document Object Model) is a programming interface representing the structure of a web page as a tree of objects.,Web Development,Frontend
React props can be best defined as which of the following?,Data passed from a parent component to a child component in React,A CSS layout model designed for arranging items in a single dimension,A CSS technique used to apply styles based on device characteristics,A front-end framework for building responsive web designs quickly,A) Data passed from a parent component to a child component in React,React props (properties) are used to pass data from a parent component down to a child component.,Web Development,React
Choose the correct definition of a GET request.,An HTTP method used to request data from a server,"Uniform Resource Locator, the address of a resource on the web","Document Object Model, a programming representation of a web page's structure","HyperText Transfer Protocol, used to transfer data between browsers and servers",A) An HTTP method used to request data from a server,A GET request is an HTTP method used to retrieve (read) data from a specified resource on a server.,Web Development,APIs
Which option best explains the meaning of responsive web design?,"A digital certificate used to enable secure, encrypted connections",Small pieces of data stored by a browser to remember information about a user,An HTTP method used to request data from a server,A design approach that makes web pages adapt to different screen sizes,D) A design approach that makes web pages adapt to different screen sizes,Responsive web design ensures a website's layout adapts smoothly to different screen sizes and devices.,Web Development,Frontend
What is server-side rendering (SSR)?,A unique identifier for a record in a database table,A collection of tools and libraries that simplify building web applications,Generating web page content on the server before sending it to the browser,Development covering both the frontend and backend of a web application,C) Generating web page content on the server before sending it to the browser,Server-side rendering generates the full HTML content for a page on the server before sending it to the client's browser.,Web Development,Backend
CSS Grid can be best defined as which of the following?,A CSS layout system for arranging content in rows and columns,A widely used content management system for building websites,An HTTP method used to send new data to a server,A minimal web framework for building backend applications with Node.js,A) A CSS layout system for arranging content in rows and columns,CSS Grid is a two-dimensional layout system that allows arranging content into rows and columns.,Web Development,CSS
Which option best explains the meaning of a content management system (CMS)?,"Uniform Resource Locator, the address of a resource on the web",Software used to create and manage website content without coding,"Building the visual, user-facing part of a website",A package manager used to install and manage JavaScript libraries,B) Software used to create and manage website content without coding,"A content management system (CMS), like WordPress, allows users to create and manage website content without extensive coding.",Web Development,Web Hosting
What is an API (in web dev)?,A collection of tools and libraries that simplify building web applications,Small pieces of data stored by a browser to remember information about a user,A set of rules that allows different software systems to communicate,An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,C) A set of rules that allows different software systems to communicate,"In web development, an API allows a frontend application to communicate with a backend server or other services.",Web Development,APIs
What is a media query?,A web security vulnerability allowing attackers to inject malicious scripts,A CSS technique used to apply styles based on device characteristics,"A reusable, self-contained piece of a user interface built with React","A digital certificate used to enable secure, encrypted connections",B) A CSS technique used to apply styles based on device characteristics,A media query is a CSS feature that applies different styles depending on characteristics like screen width or device type.,Web Development,CSS
Choose the correct definition of React.,A web security vulnerability that allows attackers to interfere with database queries,A named storage location used to hold data in JavaScript,"HyperText Markup Language, used to structure content on web pages",A JavaScript library used to build user interfaces,D) A JavaScript library used to build user interfaces,"React is a popular JavaScript library used to build interactive user interfaces, especially for single-page applications.",Web Development,React
Which of the following best describes an array (in JavaScript)?,"HyperText Markup Language, used to structure content on web pages",A web security vulnerability allowing attackers to inject malicious scripts,Building the server-side logic and databases behind a website,An ordered list of values stored in a single variable,D) An ordered list of values stored in a single variable,"A JavaScript array is an ordered collection of values stored within a single variable, accessed by index.",Web Development,JavaScript
a content management system (CMS) can be best defined as which of the following?,An HTTP method used to request data from a server,Generating web page content on the server before sending it to the browser,Software used to create and manage website content without coding,Data managed within a React component that can change over time,C) Software used to create and manage website content without coding,"A content management system (CMS), like WordPress, allows users to create and manage website content without extensive coding.",Web Development,Web Hosting
a CSS class can be best defined as which of the following?,A programming language used to add interactivity to web pages,A reusable style identifier that can be applied to multiple HTML elements,A web app that loads a single HTML page and updates content dynamically,Software used to create and manage website content without coding,B) A reusable style identifier that can be applied to multiple HTML elements,A CSS class is a reusable identifier that can be applied to multiple HTML elements to give them the same style.,Web Development,CSS
What is a content management system (CMS)?,Software used to create and manage website content without coding,A secure version of HTTP that encrypts data in transit,A set of rules that allows different software systems to communicate,An ordered list of values stored in a single variable,A) Software used to create and manage website content without coding,"A content management system (CMS), like WordPress, allows users to create and manage website content without extensive coding.",Web Development,Web Hosting
Choose the correct definition of cross-site request forgery (CSRF).,A CSS layout model designed for arranging items in a single dimension,Generating web page content on the server before sending it to the browser,An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,Software or hardware that serves web pages to clients,C) An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,CSRF (Cross-Site Request Forgery) tricks a logged-in user's browser into unknowingly performing an unwanted action on a trusted site.,Web Development,Web Security
Choose the correct definition of full-stack development.,A markup element used to define the structure of content,A named storage location used to hold data in JavaScript,Development covering both the frontend and backend of a web application,An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,C) Development covering both the frontend and backend of a web application,Full-stack development involves working on both the frontend (client-facing) and backend (server-side) of a web application.,Web Development,Backend
Which option best explains the meaning of Node.js?,"A digital certificate used to enable secure, encrypted connections",A widely used content management system for building websites,A runtime environment that allows JavaScript to run outside the browser,"An action detected by a program, such as a click or keypress",C) A runtime environment that allows JavaScript to run outside the browser,"Node.js is a runtime environment that allows JavaScript code to be executed on a server, outside of a web browser.",Web Development,Backend
Which of the following best describes Node.js?,A reusable style identifier that can be applied to multiple HTML elements,A system used to store and manage data for a web application,A front-end framework for building responsive web designs quickly,A runtime environment that allows JavaScript to run outside the browser,D) A runtime environment that allows JavaScript to run outside the browser,"Node.js is a runtime environment that allows JavaScript code to be executed on a server, outside of a web browser.",Web Development,Backend
React can be best defined as which of the following?,"An action detected by a program, such as a click or keypress","Uniform Resource Locator, the address of a resource on the web",A JavaScript library used to build user interfaces,Building the server-side logic and databases behind a website,C) A JavaScript library used to build user interfaces,"React is a popular JavaScript library used to build interactive user interfaces, especially for single-page applications.",Web Development,React
What is HTTP?,A human-readable address used to identify a website,A markup element used to define the structure of content,Software used to create and manage website content without coding,"HyperText Transfer Protocol, used to transfer data between browsers and servers","D) HyperText Transfer Protocol, used to transfer data between browsers and servers",HTTP (HyperText Transfer Protocol) is the protocol used to transfer data between a web browser and a server.,Web Development,Backend
a content management system (CMS) can be best defined as which of the following?,Generating web page content on the server before sending it to the browser,Software used to create and manage website content without coding,"Uniform Resource Locator, the address of a resource on the web",Building the server-side logic and databases behind a website,B) Software used to create and manage website content without coding,"A content management system (CMS), like WordPress, allows users to create and manage website content without extensive coding.",Web Development,Web Hosting
Which of the following best describes Express.js?,A minimal web framework for building backend applications with Node.js,A service that stores website files and makes them accessible online,A generic container used to group content in HTML,"Cascading Style Sheets, used to style and layout web pages",A) A minimal web framework for building backend applications with Node.js,Express.js is a minimal and flexible Node.js web framework used to build backend web applications and APIs.,Web Development,Backend
Choose the correct definition of JavaScript.,"An action detected by a program, such as a click or keypress",A programming language used to add interactivity to web pages,A browser feature that stores data on a user's device with no expiration,Using HTML elements that convey meaning about their content,B) A programming language used to add interactivity to web pages,JavaScript is a scripting language used to add interactivity and dynamic behavior to web pages.,Web Development,JavaScript
Choose the correct definition of responsive web design.,A CSS layout model designed for arranging items in a single dimension,"Cascading Style Sheets, used to style and layout web pages",A minimal web framework for building backend applications with Node.js,A design approach that makes web pages adapt to different screen sizes,D) A design approach that makes web pages adapt to different screen sizes,Responsive web design ensures a website's layout adapts smoothly to different screen sizes and devices.,Web Development,Frontend
Choose the correct definition of the DOM.,An HTTP method used to send new data to a server,Using HTML elements that convey meaning about their content,"Document Object Model, a programming representation of a web page's structure",A set of rules that allows different software systems to communicate,"C) Document Object Model, a programming representation of a web page's structure",The DOM (Document Object Model) is a programming interface representing the structure of a web page as a tree of objects.,Web Development,Frontend
Choose the correct definition of Node.js.,A runtime environment that allows JavaScript to run outside the browser,A generic container used to group content in HTML,A widely used content management system for building websites,Software or hardware that serves web pages to clients,A) A runtime environment that allows JavaScript to run outside the browser,"Node.js is a runtime environment that allows JavaScript code to be executed on a server, outside of a web browser.",Web Development,Backend
Which statement correctly explains Express.js?,A set of rules that allows different software systems to communicate,A minimal web framework for building backend applications with Node.js,Development covering both the frontend and backend of a web application,A web security vulnerability that allows attackers to interfere with database queries,B) A minimal web framework for building backend applications with Node.js,Express.js is a minimal and flexible Node.js web framework used to build backend web applications and APIs.,Web Development,Backend
Which option best explains the meaning of AJAX?,Building the server-side logic and databases behind a website,An HTTP method used to send new data to a server,A technique for updating parts of a web page without a full reload,"JavaScript Object Notation, a lightweight format for data exchange",C) A technique for updating parts of a web page without a full reload,AJAX (Asynchronous JavaScript and XML) allows web pages to update content dynamically without reloading the entire page.,Web Development,JavaScript
a media query can be best defined as which of the following?,An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,Generating web page content on the server before sending it to the browser,"A digital certificate used to enable secure, encrypted connections",A CSS technique used to apply styles based on device characteristics,D) A CSS technique used to apply styles based on device characteristics,A media query is a CSS feature that applies different styles depending on characteristics like screen width or device type.,Web Development,CSS
Which statement correctly explains WordPress?,A widely used content management system for building websites,A set of rules that allows different software systems to communicate,"An action detected by a program, such as a click or keypress",An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,A) A widely used content management system for building websites,"WordPress is a popular, open-source content management system used to build and manage websites without deep coding knowledge.",Web Development,Web Hosting
Choose the correct definition of cross-site request forgery (CSRF).,"Cascading Style Sheets, used to style and layout web pages",A technique for updating parts of a web page without a full reload,An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,"JavaScript Object Notation, a lightweight format for data exchange",C) An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,CSRF (Cross-Site Request Forgery) tricks a logged-in user's browser into unknowingly performing an unwanted action on a trusted site.,Web Development,Web Security
Choose the correct definition of local storage (web).,A widely used content management system for building websites,A unique identifier for a record in a database table,A minimal web framework for building backend applications with Node.js,A browser feature that stores data on a user's device with no expiration,D) A browser feature that stores data on a user's device with no expiration,"Local storage is a web browser feature that stores key-value data on a user's device persistently, without an expiration date.",Web Development,Frontend
Which option best explains the meaning of cross-site scripting (XSS)?,A CSS layout model designed for arranging items in a single dimension,A web security vulnerability allowing attackers to inject malicious scripts,A JavaScript library used to build user interfaces,A human-readable address used to identify a website,B) A web security vulnerability allowing attackers to inject malicious scripts,Cross-site scripting (XSS) is a vulnerability where attackers inject malicious scripts into web pages viewed by other users.,Web Development,Web Security
Choose the correct definition of cookies (web).,Small pieces of data stored by a browser to remember information about a user,An HTTP method used to request data from a server,A set of rules that allows different software systems to communicate,"A reusable, self-contained piece of a user interface built with React",A) Small pieces of data stored by a browser to remember information about a user,Cookies are small pieces of data stored by a web browser to remember information about a user across sessions.,Web Development,Web Security
a web framework can be best defined as which of the following?,"A digital certificate used to enable secure, encrypted connections",A web security vulnerability allowing attackers to inject malicious scripts,A named storage location used to hold data in JavaScript,A collection of tools and libraries that simplify building web applications,D) A collection of tools and libraries that simplify building web applications,"A web framework provides pre-built tools, libraries, and conventions that simplify building web applications.",Web Development,Backend
What is frontend development?,"Building the visual, user-facing part of a website",A JavaScript library used to build user interfaces,Development covering both the frontend and backend of a web application,A CSS layout model designed for arranging items in a single dimension,"A) Building the visual, user-facing part of a website",Frontend development involves building the visual and interactive parts of a website that users see and interact with.,Web Development,Frontend
Choose the correct definition of a primary key (database).,An API design style using standard HTTP methods to access resources,A web security vulnerability allowing attackers to inject malicious scripts,A unique identifier for a record in a database table,An HTTP method used to request data from a server,C) A unique identifier for a record in a database table,"A primary key is a unique identifier assigned to each record in a database table, ensuring no duplicates.",Web Development,Databases
Choose the correct definition of a web server.,Software or hardware that serves web pages to clients,A JavaScript library used to build user interfaces,Additional information provided within an HTML tag,A web app that loads a single HTML page and updates content dynamically,A) Software or hardware that serves web pages to clients,"A web server stores, processes, and delivers web pages to clients (browsers) upon request.",Web Development,Backend
Choose the correct definition of npm.,A front-end framework for building responsive web designs quickly,A package manager used to install and manage JavaScript libraries,A runtime environment that allows JavaScript to run outside the browser,An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,B) A package manager used to install and manage JavaScript libraries,"npm (Node Package Manager) is used to install, share, and manage JavaScript packages and dependencies.",Web Development,Backend
Choose the correct definition of responsive web design.,A CSS layout model designed for arranging items in a single dimension,"HyperText Markup Language, used to structure content on web pages",A design approach that makes web pages adapt to different screen sizes,An inline container used to style a small piece of content in HTML,C) A design approach that makes web pages adapt to different screen sizes,Responsive web design ensures a website's layout adapts smoothly to different screen sizes and devices.,Web Development,Frontend
Choose the correct definition of a <div> element.,Using HTML elements that convey meaning about their content,A generic container used to group content in HTML,A named storage location used to hold data in JavaScript,"A digital certificate used to enable secure, encrypted connections",B) A generic container used to group content in HTML,A <div> is a generic container element in HTML used to group and structure content for styling or layout.,Web Development,HTML
