Choose the correct definition of the sunbird.,"A small migratory bird known for its fast, agile flight","A small, brightly colored bird known for feeding on nectar",A common coastal bird often seen near oceans and large bodies of water,The seasonal movement of birds between breeding and non-breeding areas,"B) A small, brightly colored bird known for feeding on nectar","The sunbird is a small, often iridescent bird known for feeding on nectar, similar in role to hummingbirds.",Birds,Indian Birds
the parrot can be best defined as which of the following?,A bird that travels seasonally between breeding and non-breeding grounds,"A large, graceful water bird often associated with elegance",A colorful bird known for its ability to mimic human speech,"A tropical bird known for its large, colorful beak",C) A colorful bird known for its ability to mimic human speech,"The parrot is a colorful bird species known for its intelligence and ability to mimic sounds, including human speech.",Birds,Bird Species
What is the toucan?,"Vultures help ecosystems by cleaning up carcasses, preventing disease spread","India's national bird, known for its colorful fan-like tail","A tropical bird known for its large, colorful beak",A large water bird known for its distinctive throat pouch,"C) A tropical bird known for its large, colorful beak","The toucan is a tropical bird native to Central and South America, known for its oversized, colorful beak.",Birds,Bird Species
Choose the correct definition of the sunbird.,A highly intelligent black bird found across most of the world,"A small, brightly colored bird known for feeding on nectar",A colorful bird known for its ability to mimic human speech,A nocturnal bird of prey known for its ability to rotate its head widely,"B) A small, brightly colored bird known for feeding on nectar","The sunbird is a small, often iridescent bird known for feeding on nectar, similar in role to hummingbirds.",Birds,Indian Birds
Choose the correct definition of the swallow.,A structure built by birds to lay eggs and raise their young,"A small, common bird often found near human settlements","A large, graceful water bird often associated with elegance","A small migratory bird known for its fast, agile flight","D) A small migratory bird known for its fast, agile flight","The swallow is a small bird known for its fast and agile flight, and many species are known for seasonal migration.",Birds,Migratory Birds
What is the kingfisher?,A brightly colored bird known for diving to catch fish,A structure built by birds to lay eggs and raise their young,A fast-flying bird of prey known for its hunting speed and agility,"A small migratory bird known for its fast, agile flight",A) A brightly colored bird known for diving to catch fish,The kingfisher is a brightly colored bird known for its striking dives into water to catch fish.,Birds,Indian Birds
Which of the following best describes bird plumage?,The layer of feathers covering a bird's body,A common coastal bird often seen near oceans and large bodies of water,A long-legged wading bird often found near water,A wading bird known for its pink feathers and long legs,A) The layer of feathers covering a bird's body,"Plumage refers to the layer of feathers covering a bird's body, which can vary greatly in color and pattern between species.",Birds,Bird Facts
What is the pelican?,A large water bird known for its distinctive throat pouch,A large bird of prey known for feeding on carrion (dead animals),"A large, graceful water bird often associated with elegance","India's national bird, known for its colorful fan-like tail",A) A large water bird known for its distinctive throat pouch,"The pelican is a large water bird recognized by the distinctive pouch under its beak, used to catch fish.",Birds,Bird Habitats
Choose the correct definition of the pigeon.,A common bird known for its cooing sound and use in message-carrying historically,A bird known for laying its eggs in the nests of other bird species,A large bird of prey known for feeding on carrion (dead animals),A wading bird known for its pink feathers and long legs,A) A common bird known for its cooing sound and use in message-carrying historically,The pigeon is a common bird known for its distinctive cooing call and historic use in carrying messages.,Birds,Bird Species
What is the great Indian bustard?,A large bird of prey and the national bird of the United States,A wading bird known for its pink feathers and long legs,A migratory bird species that historically wintered in parts of India,"A critically endangered bird found in India, known for its large size","D) A critically endangered bird found in India, known for its large size","The great Indian bustard is a critically endangered bird species found in India, among the heaviest flying birds.",Birds,Endangered Birds
Which of the following best describes the seagull?,"A brightly colored bird, the state bird of several Indian states",A long-legged wading bird often found near water,A common coastal bird often seen near oceans and large bodies of water,A colorful bird known for its ability to mimic human speech,C) A common coastal bird often seen near oceans and large bodies of water,"The seagull is a common coastal bird typically found near oceans, seas, and large water bodies.",Birds,Bird Habitats
What is the seagull?,A common coastal bird often seen near oceans and large bodies of water,A fast-flying bird of prey known for its hunting speed and agility,"A small migratory bird known for its fast, agile flight",The layer of feathers covering a bird's body,A) A common coastal bird often seen near oceans and large bodies of water,"The seagull is a common coastal bird typically found near oceans, seas, and large water bodies.",Birds,Bird Habitats
Which option best explains the meaning of the mynah?,A bird known for pecking holes in tree trunks with its strong beak,A large seabird with one of the longest wingspans of any bird,A common Indian bird known for its ability to mimic sounds,"A small migratory bird known for its fast, agile flight",C) A common Indian bird known for its ability to mimic sounds,"The mynah is a bird commonly found in India, known for its intelligence and ability to mimic sounds and speech.",Birds,Indian Birds
Which statement correctly explains the ostrich?,"The largest living bird species, which is flightless",A common bird known for its cooing sound and use in message-carrying historically,A small migratory falcon known for one of the longest migratory journeys among raptors,A large wading bird with a long beak and legs,"A) The largest living bird species, which is flightless","The ostrich is the largest living bird species, unable to fly but capable of running very fast.",Birds,Flightless Birds
Which of the following best describes the sparrow?,"The fastest bird, known for its high-speed diving hunting technique",A long-legged wading bird often found near water,"A tropical bird known for its large, colorful beak","A small, common bird often found near human settlements","D) A small, common bird often found near human settlements","The sparrow is a small bird species commonly found near human settlements, known for its brown and grey plumage.",Birds,Indian Birds
the albatross can be best defined as which of the following?,A colorful bird known for its ability to mimic human speech,A large seabird with one of the longest wingspans of any bird,A wading bird known for its pink feathers and long legs,"A tropical bird known for its large, colorful beak",B) A large seabird with one of the longest wingspans of any bird,The albatross is a large seabird known for having one of the longest wingspans of any living bird species.,Birds,Bird Records
Which option best explains the meaning of bird migration?,"India's national bird, known for its colorful fan-like tail",An extinct flightless bird once native to the island of Mauritius,The seasonal movement of birds between breeding and non-breeding areas,"A tropical bird known for its large, colorful beak",C) The seasonal movement of birds between breeding and non-breeding areas,Bird migration is the regular seasonal movement of birds between their breeding grounds and non-breeding (wintering) grounds.,Birds,Migratory Birds
Which statement correctly explains the pelican?,A large wading bird with a long beak and legs,"A small, common bird often found near human settlements",A large flightless bird native to Australia,A large water bird known for its distinctive throat pouch,D) A large water bird known for its distinctive throat pouch,"The pelican is a large water bird recognized by the distinctive pouch under its beak, used to catch fish.",Birds,Bird Habitats
Which option best explains the meaning of the peregrine falcon?,"The fastest bird, known for its high-speed diving hunting technique","A flightless bird adapted for swimming, found mostly in the Southern Hemisphere",A large bird of prey known for keen eyesight and powerful flight,A highly intelligent black bird found across most of the world,"A) The fastest bird, known for its high-speed diving hunting technique","The peregrine falcon is the fastest bird in the world, capable of diving at speeds over 300 km/h while hunting.",Birds,Bird Records
Which statement correctly explains the Amur falcon?,An extinct flightless bird once native to the island of Mauritius,A small migratory falcon known for one of the longest migratory journeys among raptors,A fast-flying bird of prey known for its hunting speed and agility,A bird's beak is shaped according to its diet and feeding habits,B) A small migratory falcon known for one of the longest migratory journeys among raptors,"The Amur falcon is a small raptor known for undertaking one of the longest migratory journeys of any bird of prey, passing through parts of India.",Birds,Migratory Birds
What is the parrot?,A colorful bird known for its ability to mimic human speech,"A tropical bird known for its large, colorful beak",A large bird of prey known for keen eyesight and powerful flight,"The fastest bird, known for its high-speed diving hunting technique",A) A colorful bird known for its ability to mimic human speech,"The parrot is a colorful bird species known for its intelligence and ability to mimic sounds, including human speech.",Birds,Bird Species
bird migration can be best defined as which of the following?,"A tropical bird known for its large, colorful beak",A small migratory falcon known for one of the longest migratory journeys among raptors,A highly intelligent black bird found across most of the world,The seasonal movement of birds between breeding and non-breeding areas,D) The seasonal movement of birds between breeding and non-breeding areas,Bird migration is the regular seasonal movement of birds between their breeding grounds and non-breeding (wintering) grounds.,Birds,Migratory Birds
Which option best explains the meaning of the hawk?,A medium to large bird of prey known for keen eyesight and hunting skill,A bird known for pecking holes in tree trunks with its strong beak,A flightless bird native to New Zealand with a long beak,"A critically endangered bird found in India, known for its large size",A) A medium to large bird of prey known for keen eyesight and hunting skill,The hawk is a bird of prey known for its keen eyesight and skill in hunting small animals.,Birds,Birds of Prey
Which option best explains the meaning of the mynah?,A common Indian bird known for its ability to mimic sounds,"India's national bird, known for its colorful fan-like tail",A large wading bird with a long beak and legs,The seasonal movement of birds between breeding and non-breeding areas,A) A common Indian bird known for its ability to mimic sounds,"The mynah is a bird commonly found in India, known for its intelligence and ability to mimic sounds and speech.",Birds,Indian Birds
Which of the following best describes the cassowary?,"A large flightless bird native to Australia and New Guinea, known for a bony head crest","Vultures help ecosystems by cleaning up carcasses, preventing disease spread",A wading bird known for its pink feathers and long legs,An extinct flightless bird once native to the island of Mauritius,"A) A large flightless bird native to Australia and New Guinea, known for a bony head crest","The cassowary is a large flightless bird native to tropical forests of Australia and New Guinea, known for its bony head crest.",Birds,Flightless Birds
Which statement correctly explains the woodpecker?,A nocturnal bird of prey known for its ability to rotate its head widely,A bird known for pecking holes in tree trunks with its strong beak,"A flightless bird adapted for swimming, found mostly in the Southern Hemisphere",A small migratory falcon known for one of the longest migratory journeys among raptors,B) A bird known for pecking holes in tree trunks with its strong beak,"The woodpecker uses its strong, chisel-like beak to peck holes in tree trunks, searching for insects.",Birds,Bird Species
Which statement correctly explains the seagull?,A small migratory falcon known for one of the longest migratory journeys among raptors,A common coastal bird often seen near oceans and large bodies of water,A tiny bird known for its ability to hover and fly backward,A large bird of prey known for keen eyesight and powerful flight,B) A common coastal bird often seen near oceans and large bodies of water,"The seagull is a common coastal bird typically found near oceans, seas, and large water bodies.",Birds,Bird Habitats
Choose the correct definition of the crow.,A highly intelligent black bird found across most of the world,A large water bird known for its distinctive throat pouch,A large seabird with one of the longest wingspans of any bird,The seasonal movement of birds between breeding and non-breeding areas,A) A highly intelligent black bird found across most of the world,"The crow is a highly intelligent bird, recognized by its black feathers and found across most parts of the world.",Birds,Indian Birds
the vulture can be best defined as which of the following?,A highly intelligent black bird found across most of the world,"A small migratory bird known for its fast, agile flight",An extinct flightless bird once native to the island of Mauritius,A large bird of prey known for feeding on carrion (dead animals),D) A large bird of prey known for feeding on carrion (dead animals),The vulture is a large bird of prey known for scavenging and feeding primarily on carrion.,Birds,Birds of Prey
Which statement correctly explains the emu?,A large flightless bird native to Australia,"A tropical bird known for its large, colorful beak",A common Indian bird known for its ability to mimic sounds,A large seabird with one of the longest wingspans of any bird,A) A large flightless bird native to Australia,"The emu is a large flightless bird native to Australia, the second-largest living bird after the ostrich.",Birds,Flightless Birds
What is bird plumage?,A large bird of prey known for keen eyesight and powerful flight,A migratory bird species that historically wintered in parts of India,A bird known for pecking holes in tree trunks with its strong beak,The layer of feathers covering a bird's body,D) The layer of feathers covering a bird's body,"Plumage refers to the layer of feathers covering a bird's body, which can vary greatly in color and pattern between species.",Birds,Bird Facts
Which option best explains the meaning of the bald eagle?,"The fastest bird, known for its high-speed diving hunting technique",A large wading bird with a long beak and legs,"A small migratory bird known for its fast, agile flight",A large bird of prey and the national bird of the United States,D) A large bird of prey and the national bird of the United States,The bald eagle is a large bird of prey known for its white head and is the national bird of the United States.,Birds,Birds of Prey
Choose the correct definition of the pelican.,A large water bird known for its distinctive throat pouch,A large bird of prey known for keen eyesight and powerful flight,A nocturnal bird of prey known for its ability to rotate its head widely,A tiny bird known for its ability to hover and fly backward,A) A large water bird known for its distinctive throat pouch,"The pelican is a large water bird recognized by the distinctive pouch under its beak, used to catch fish.",Birds,Bird Habitats
Which option best explains the meaning of the crow?,A large water bird known for its distinctive throat pouch,A highly intelligent black bird found across most of the world,A colorful bird known for its ability to mimic human speech,"A small migratory bird known for its fast, agile flight",B) A highly intelligent black bird found across most of the world,"The crow is a highly intelligent bird, recognized by its black feathers and found across most parts of the world.",Birds,Indian Birds
Which of the following best describes the dodo?,A highly intelligent black bird found across most of the world,An extinct flightless bird once native to the island of Mauritius,A bird's beak is shaped according to its diet and feeding habits,"A bird known for its large, curved bill, often with a casque on top",B) An extinct flightless bird once native to the island of Mauritius,The dodo was a flightless bird native to Mauritius that became extinct in the 17th century due to human activity.,Birds,Endangered Birds
Which option best explains the meaning of the eagle?,An extinct flightless bird once native to the island of Mauritius,"The largest living bird species, which is flightless","A small, brightly colored bird known for feeding on nectar",A large bird of prey known for keen eyesight and powerful flight,D) A large bird of prey known for keen eyesight and powerful flight,"The eagle is a large bird of prey known for its keen eyesight, powerful talons, and strong flight.",Birds,Birds of Prey
What is the seagull?,"A brightly colored bird, the state bird of several Indian states",A common coastal bird often seen near oceans and large bodies of water,"A large flightless bird native to Australia and New Guinea, known for a bony head crest",A large bird of prey known for feeding on carrion (dead animals),B) A common coastal bird often seen near oceans and large bodies of water,"The seagull is a common coastal bird typically found near oceans, seas, and large water bodies.",Birds,Bird Habitats
What is a bird's beak (adaptation)?,A large bird of prey known for keen eyesight and powerful flight,A bird's beak is shaped according to its diet and feeding habits,A migratory bird species that historically wintered in parts of India,A bird known for laying its eggs in the nests of other bird species,B) A bird's beak is shaped according to its diet and feeding habits,"A bird's beak shape is typically adapted to its specific diet, such as a hooked beak for tearing meat in birds of prey.",Birds,Bird Facts
Choose the correct definition of the stork.,A large bird of prey and the national bird of the United States,"India's national bird, known for its colorful fan-like tail",A large wading bird with a long beak and legs,A wading bird known for its pink feathers and long legs,C) A large wading bird with a long beak and legs,"The stork is a large wading bird known for its long legs, long neck, and long, stout beak.",Birds,Bird Habitats
What is the vulture's role in ecosystems?,A brightly colored bird known for diving to catch fish,A flightless bird native to New Zealand with a long beak,A long-legged wading bird often found near water,"Vultures help ecosystems by cleaning up carcasses, preventing disease spread","D) Vultures help ecosystems by cleaning up carcasses, preventing disease spread","Vultures play an important ecological role by consuming carcasses quickly, which helps prevent the spread of disease.",Birds,Bird Facts
Choose the correct definition of the Indian roller.,"A brightly colored bird, the state bird of several Indian states",A bird that travels seasonally between breeding and non-breeding grounds,A colorful bird known for its ability to mimic human speech,"The fastest bird, known for its high-speed diving hunting technique","A) A brightly colored bird, the state bird of several Indian states","The Indian roller is a brightly colored bird known for its striking blue plumage, and is the state bird of several Indian states.",Birds,Indian Birds
What is the Siberian crane?,A large bird of prey and the national bird of the United States,A migratory bird species that historically wintered in parts of India,An extinct flightless bird once native to the island of Mauritius,"A tropical bird known for its large, colorful beak",B) A migratory bird species that historically wintered in parts of India,"The Siberian crane is a migratory bird species that historically traveled long distances, wintering in wetlands including parts of India.",Birds,Migratory Birds
Which of the following best describes the penguin?,A common Indian bird known for its ability to mimic sounds,"A flightless bird adapted for swimming, found mostly in the Southern Hemisphere",A large flightless bird native to Australia,"India's national bird, known for its colorful fan-like tail","B) A flightless bird adapted for swimming, found mostly in the Southern Hemisphere","The penguin is a flightless bird adapted for swimming, found mainly in the Southern Hemisphere, especially Antarctica.",Birds,Flightless Birds
Which of the following best describes the pigeon?,A flightless bird native to New Zealand with a long beak,A common Indian bird known for its ability to mimic sounds,A common bird known for its cooing sound and use in message-carrying historically,"A large, graceful water bird often associated with elegance",C) A common bird known for its cooing sound and use in message-carrying historically,The pigeon is a common bird known for its distinctive cooing call and historic use in carrying messages.,Birds,Bird Species
Which option best explains the meaning of a bird nest?,A large bird of prey known for keen eyesight and powerful flight,A structure built by birds to lay eggs and raise their young,"India's national bird, known for its colorful fan-like tail",A migratory bird species that historically wintered in parts of India,B) A structure built by birds to lay eggs and raise their young,"A bird nest is a structure built by birds, often from twigs and grass, used to lay eggs and raise chicks.",Birds,Bird Facts
Which option best explains the meaning of the toucan?,A large water bird known for its distinctive throat pouch,A common Indian bird known for its ability to mimic sounds,A large flightless bird native to Australia,"A tropical bird known for its large, colorful beak","D) A tropical bird known for its large, colorful beak","The toucan is a tropical bird native to Central and South America, known for its oversized, colorful beak.",Birds,Bird Species
a bird nest can be best defined as which of the following?,A structure built by birds to lay eggs and raise their young,"A bird known for its large, curved bill, often with a casque on top",A wading bird known for its pink feathers and long legs,A bird known for pecking holes in tree trunks with its strong beak,A) A structure built by birds to lay eggs and raise their young,"A bird nest is a structure built by birds, often from twigs and grass, used to lay eggs and raise chicks.",Birds,Bird Facts
Which statement correctly explains the Indian roller?,"A brightly colored bird, the state bird of several Indian states",A large bird of prey known for keen eyesight and powerful flight,A large flightless bird native to Australia,"A tropical bird known for its large, colorful beak","A) A brightly colored bird, the state bird of several Indian states","The Indian roller is a brightly colored bird known for its striking blue plumage, and is the state bird of several Indian states.",Birds,Indian Birds
Choose the correct definition of the great Indian bustard.,A small migratory falcon known for one of the longest migratory journeys among raptors,"A critically endangered bird found in India, known for its large size","A large, graceful water bird often associated with elegance","Vultures help ecosystems by cleaning up carcasses, preventing disease spread","B) A critically endangered bird found in India, known for its large size","The great Indian bustard is a critically endangered bird species found in India, among the heaviest flying birds.",Birds,Endangered Birds
Which option best explains the meaning of the parrot?,A colorful bird known for its ability to mimic human speech,A migratory bird species that historically wintered in parts of India,"A flightless bird adapted for swimming, found mostly in the Southern Hemisphere","The largest living bird species, which is flightless",A) A colorful bird known for its ability to mimic human speech,"The parrot is a colorful bird species known for its intelligence and ability to mimic sounds, including human speech.",Birds,Bird Species
Which option best explains the meaning of the pigeon?,A nocturnal bird of prey known for its ability to rotate its head widely,A common bird known for its cooing sound and use in message-carrying historically,A medium to large bird of prey known for keen eyesight and hunting skill,"The largest living bird species, which is flightless",B) A common bird known for its cooing sound and use in message-carrying historically,The pigeon is a common bird known for its distinctive cooing call and historic use in carrying messages.,Birds,Bird Species
Which of the following best describes the cuckoo?,A bird known for laying its eggs in the nests of other bird species,A migratory bird species that historically wintered in parts of India,A common coastal bird often seen near oceans and large bodies of water,A bird's beak is shaped according to its diet and feeding habits,A) A bird known for laying its eggs in the nests of other bird species,"The cuckoo is known for its distinctive call and its brood parasitism, laying eggs in the nests of other birds.",Birds,Bird Species
Which of the following best describes the heron?,A long-legged wading bird often found near water,A wading bird known for its pink feathers and long legs,"A critically endangered bird found in India, known for its large size",A common Indian bird known for its ability to mimic sounds,A) A long-legged wading bird often found near water,"The heron is a long-legged wading bird commonly found near rivers, lakes, and wetlands, hunting fish and small animals.",Birds,Bird Habitats
Which option best explains the meaning of the hawk?,"The fastest bird, known for its high-speed diving hunting technique",A small migratory falcon known for one of the longest migratory journeys among raptors,A medium to large bird of prey known for keen eyesight and hunting skill,"A critically endangered bird found in India, known for its large size",C) A medium to large bird of prey known for keen eyesight and hunting skill,The hawk is a bird of prey known for its keen eyesight and skill in hunting small animals.,Birds,Birds of Prey
the seagull can be best defined as which of the following?,A common coastal bird often seen near oceans and large bodies of water,A structure built by birds to lay eggs and raise their young,"A critically endangered bird found in India, known for its large size",A medium to large bird of prey known for keen eyesight and hunting skill,A) A common coastal bird often seen near oceans and large bodies of water,"The seagull is a common coastal bird typically found near oceans, seas, and large water bodies.",Birds,Bird Habitats
Which of the following best describes the bald eagle?,A flightless bird native to New Zealand with a long beak,"A bird known for its large, curved bill, often with a casque on top",A large bird of prey and the national bird of the United States,"A brightly colored bird, the state bird of several Indian states",C) A large bird of prey and the national bird of the United States,The bald eagle is a large bird of prey known for its white head and is the national bird of the United States.,Birds,Birds of Prey
Which statement correctly explains a bird nest?,"A large flightless bird native to Australia and New Guinea, known for a bony head crest",A structure built by birds to lay eggs and raise their young,A common Indian bird known for its ability to mimic sounds,A highly intelligent black bird found across most of the world,B) A structure built by birds to lay eggs and raise their young,"A bird nest is a structure built by birds, often from twigs and grass, used to lay eggs and raise chicks.",Birds,Bird Facts
the peregrine falcon can be best defined as which of the following?,"A brightly colored bird, the state bird of several Indian states","The fastest bird, known for its high-speed diving hunting technique",A migratory bird species that historically wintered in parts of India,A fast-flying bird of prey known for its hunting speed and agility,"B) The fastest bird, known for its high-speed diving hunting technique","The peregrine falcon is the fastest bird in the world, capable of diving at speeds over 300 km/h while hunting.",Birds,Bird Records
What is the migratory bird (general)?,A bird that travels seasonally between breeding and non-breeding grounds,A small migratory falcon known for one of the longest migratory journeys among raptors,A tiny bird known for its ability to hover and fly backward,"A flightless bird adapted for swimming, found mostly in the Southern Hemisphere",A) A bird that travels seasonally between breeding and non-breeding grounds,"Migratory birds travel seasonally, often over long distances, between breeding and wintering grounds.",Birds,Migratory Birds
What is the mynah?,A colorful bird known for its ability to mimic human speech,A common Indian bird known for its ability to mimic sounds,The layer of feathers covering a bird's body,A wading bird known for its pink feathers and long legs,B) A common Indian bird known for its ability to mimic sounds,"The mynah is a bird commonly found in India, known for its intelligence and ability to mimic sounds and speech.",Birds,Indian Birds
Which of the following best describes the mynah?,A tiny bird known for its ability to hover and fly backward,A common Indian bird known for its ability to mimic sounds,A long-legged wading bird often found near water,"A large, graceful water bird often associated with elegance",B) A common Indian bird known for its ability to mimic sounds,"The mynah is a bird commonly found in India, known for its intelligence and ability to mimic sounds and speech.",Birds,Indian Birds
What is the peacock?,A large bird of prey known for feeding on carrion (dead animals),"A critically endangered bird found in India, known for its large size",A medium to large bird of prey known for keen eyesight and hunting skill,"India's national bird, known for its colorful fan-like tail","D) India's national bird, known for its colorful fan-like tail","The peacock is India's national bird, famous for the male's iridescent, fan-shaped tail feathers.",Birds,Indian Birds
What is the heron?,A long-legged wading bird often found near water,"A critically endangered bird found in India, known for its large size",A bird's beak is shaped according to its diet and feeding habits,A common coastal bird often seen near oceans and large bodies of water,A) A long-legged wading bird often found near water,"The heron is a long-legged wading bird commonly found near rivers, lakes, and wetlands, hunting fish and small animals.",Birds,Bird Habitats
What is the Siberian crane?,A flightless bird native to New Zealand with a long beak,A bird that travels seasonally between breeding and non-breeding grounds,A nocturnal bird of prey known for its ability to rotate its head widely,A migratory bird species that historically wintered in parts of India,D) A migratory bird species that historically wintered in parts of India,"The Siberian crane is a migratory bird species that historically traveled long distances, wintering in wetlands including parts of India.",Birds,Migratory Birds
What is the parrot?,A large water bird known for its distinctive throat pouch,A colorful bird known for its ability to mimic human speech,A tiny bird known for its ability to hover and fly backward,A migratory bird species that historically wintered in parts of India,B) A colorful bird known for its ability to mimic human speech,"The parrot is a colorful bird species known for its intelligence and ability to mimic sounds, including human speech.",Birds,Bird Species
the sunbird can be best defined as which of the following?,"Vultures help ecosystems by cleaning up carcasses, preventing disease spread",A highly intelligent black bird found across most of the world,"A small, brightly colored bird known for feeding on nectar",The seasonal movement of birds between breeding and non-breeding areas,"C) A small, brightly colored bird known for feeding on nectar","The sunbird is a small, often iridescent bird known for feeding on nectar, similar in role to hummingbirds.",Birds,Indian Birds
the cassowary can be best defined as which of the following?,A small migratory falcon known for one of the longest migratory journeys among raptors,"The fastest bird, known for its high-speed diving hunting technique","A large flightless bird native to Australia and New Guinea, known for a bony head crest","A brightly colored bird, the state bird of several Indian states","C) A large flightless bird native to Australia and New Guinea, known for a bony head crest","The cassowary is a large flightless bird native to tropical forests of Australia and New Guinea, known for its bony head crest.",Birds,Flightless Birds
bird plumage can be best defined as which of the following?,A fast-flying bird of prey known for its hunting speed and agility,A migratory bird species that historically wintered in parts of India,"A tropical bird known for its large, colorful beak",The layer of feathers covering a bird's body,D) The layer of feathers covering a bird's body,"Plumage refers to the layer of feathers covering a bird's body, which can vary greatly in color and pattern between species.",Birds,Bird Facts
Which option best explains the meaning of the migratory bird (general)?,"A brightly colored bird, the state bird of several Indian states",The layer of feathers covering a bird's body,A brightly colored bird known for diving to catch fish,A bird that travels seasonally between breeding and non-breeding grounds,D) A bird that travels seasonally between breeding and non-breeding grounds,"Migratory birds travel seasonally, often over long distances, between breeding and wintering grounds.",Birds,Migratory Birds
Which of the following best describes the kingfisher?,"A small migratory bird known for its fast, agile flight",A large wading bird with a long beak and legs,"A bird known for its large, curved bill, often with a casque on top",A brightly colored bird known for diving to catch fish,D) A brightly colored bird known for diving to catch fish,The kingfisher is a brightly colored bird known for its striking dives into water to catch fish.,Birds,Indian Birds
Which statement correctly explains the cassowary?,An extinct flightless bird once native to the island of Mauritius,"A large flightless bird native to Australia and New Guinea, known for a bony head crest",A pale-colored owl species known for its heart-shaped facial disc,A large flightless bird native to Australia,"B) A large flightless bird native to Australia and New Guinea, known for a bony head crest","The cassowary is a large flightless bird native to tropical forests of Australia and New Guinea, known for its bony head crest.",Birds,Flightless Birds
What is the Siberian crane?,A migratory bird species that historically wintered in parts of India,An extinct flightless bird once native to the island of Mauritius,A bird that travels seasonally between breeding and non-breeding grounds,A common coastal bird often seen near oceans and large bodies of water,A) A migratory bird species that historically wintered in parts of India,"The Siberian crane is a migratory bird species that historically traveled long distances, wintering in wetlands including parts of India.",Birds,Migratory Birds
Which of the following best describes the kingfisher?,"A small migratory bird known for its fast, agile flight","A small, common bird often found near human settlements",A brightly colored bird known for diving to catch fish,"Vultures help ecosystems by cleaning up carcasses, preventing disease spread",C) A brightly colored bird known for diving to catch fish,The kingfisher is a brightly colored bird known for its striking dives into water to catch fish.,Birds,Indian Birds
What is the great Indian bustard?,"A critically endangered bird found in India, known for its large size","Vultures help ecosystems by cleaning up carcasses, preventing disease spread","A flightless bird adapted for swimming, found mostly in the Southern Hemisphere",A pale-colored owl species known for its heart-shaped facial disc,"A) A critically endangered bird found in India, known for its large size","The great Indian bustard is a critically endangered bird species found in India, among the heaviest flying birds.",Birds,Endangered Birds
Which of the following best describes the mynah?,A medium to large bird of prey known for keen eyesight and hunting skill,"A large flightless bird native to Australia and New Guinea, known for a bony head crest",A common bird known for its cooing sound and use in message-carrying historically,A common Indian bird known for its ability to mimic sounds,D) A common Indian bird known for its ability to mimic sounds,"The mynah is a bird commonly found in India, known for its intelligence and ability to mimic sounds and speech.",Birds,Indian Birds
Which of the following best describes the sunbird?,A large seabird with one of the longest wingspans of any bird,"A tropical bird known for its large, colorful beak",A large bird of prey known for keen eyesight and powerful flight,"A small, brightly colored bird known for feeding on nectar","D) A small, brightly colored bird known for feeding on nectar","The sunbird is a small, often iridescent bird known for feeding on nectar, similar in role to hummingbirds.",Birds,Indian Birds
Which of the following best describes the kingfisher?,A brightly colored bird known for diving to catch fish,A bird's beak is shaped according to its diet and feeding habits,A colorful bird known for its ability to mimic human speech,A common bird known for its cooing sound and use in message-carrying historically,A) A brightly colored bird known for diving to catch fish,The kingfisher is a brightly colored bird known for its striking dives into water to catch fish.,Birds,Indian Birds
the eagle can be best defined as which of the following?,"A large flightless bird native to Australia and New Guinea, known for a bony head crest",A large seabird with one of the longest wingspans of any bird,A large bird of prey known for keen eyesight and powerful flight,A nocturnal bird of prey known for its ability to rotate its head widely,C) A large bird of prey known for keen eyesight and powerful flight,"The eagle is a large bird of prey known for its keen eyesight, powerful talons, and strong flight.",Birds,Birds of Prey
What is the woodpecker?,A bird known for pecking holes in tree trunks with its strong beak,"A small, brightly colored bird known for feeding on nectar","A critically endangered bird found in India, known for its large size",A wading bird known for its pink feathers and long legs,A) A bird known for pecking holes in tree trunks with its strong beak,"The woodpecker uses its strong, chisel-like beak to peck holes in tree trunks, searching for insects.",Birds,Bird Species
Which option best explains the meaning of the cassowary?,"A small, common bird often found near human settlements",A nocturnal bird of prey known for its ability to rotate its head widely,A common coastal bird often seen near oceans and large bodies of water,"A large flightless bird native to Australia and New Guinea, known for a bony head crest","D) A large flightless bird native to Australia and New Guinea, known for a bony head crest","The cassowary is a large flightless bird native to tropical forests of Australia and New Guinea, known for its bony head crest.",Birds,Flightless Birds
Choose the correct definition of the kingfisher.,The layer of feathers covering a bird's body,"A flightless bird adapted for swimming, found mostly in the Southern Hemisphere","A small migratory bird known for its fast, agile flight",A brightly colored bird known for diving to catch fish,D) A brightly colored bird known for diving to catch fish,The kingfisher is a brightly colored bird known for its striking dives into water to catch fish.,Birds,Indian Birds
Which option best explains the meaning of the migratory bird (general)?,A large bird of prey known for feeding on carrion (dead animals),A common coastal bird often seen near oceans and large bodies of water,A bird that travels seasonally between breeding and non-breeding grounds,A large water bird known for its distinctive throat pouch,C) A bird that travels seasonally between breeding and non-breeding grounds,"Migratory birds travel seasonally, often over long distances, between breeding and wintering grounds.",Birds,Migratory Birds
Which option best explains the meaning of bird plumage?,"A critically endangered bird found in India, known for its large size",A highly intelligent black bird found across most of the world,The layer of feathers covering a bird's body,A large bird of prey known for keen eyesight and powerful flight,C) The layer of feathers covering a bird's body,"Plumage refers to the layer of feathers covering a bird's body, which can vary greatly in color and pattern between species.",Birds,Bird Facts
