"A classifier has 175 TP, 288 TN, 82 FP, and 120 FN. What is its error rate (rounded to 2 decimal places)?",0.00,0.10,0.30,0.45,C,Error rate = (FP + FN) / Total = (82 + 120) / (175+288+82+120) = 0.30.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 184 true negatives and 80 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.70,0.40,0.50,0.85,A,NPV = TN / (TN + FN) = 184 / (184 + 80) = 0.70.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 47,526 samples, split 65% train / 35% test. How many samples are in the test set?",16834,17034,16634,16584,C,"Test set size = 47,526 × 35% = 16,634.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 99,134 samples, split 70% train / 30% test. How many samples are in the test set?",29640,29740,29840,29340,B,"Test set size = 99,134 × 30% = 29,740.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 297 TP, 236 TN, 120 FP, and 107 FN. What is its error rate (rounded to 2 decimal places)?",0.60,0.20,0.15,0.30,D,Error rate = (FP + FN) / Total = (120 + 107) / (297+236+120+107) = 0.30.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 51,711 samples, split 80% train / 20% test. How many samples are in the test set?",10392,10442,10542,10342,D,"Test set size = 51,711 × 20% = 10,342.",ML – Machine Learning,Train-Test Split Calculations
A classifier has 251 true negatives and 38 false positives. What is its specificity (rounded to 2 decimal places)?,0.77,0.87,0.72,0.67,B,Specificity = TN / (TN + FP) = 251 / (251 + 38) = 0.87.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 97,995 samples, split 90% train / 10% test. How many samples are in the test set?",9999,9749,9849,9799,D,"Test set size = 97,995 × 10% = 9,799.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 57 TP, 274 TN, 24 FP, and 95 FN. What is its error rate (rounded to 2 decimal places)?",0.06,0.11,0.16,0.26,D,Error rate = (FP + FN) / Total = (24 + 95) / (57+274+24+95) = 0.26.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 293 TP, 262 TN, 132 FP, and 78 FN. What is its error rate (rounded to 2 decimal places)?",0.37,0.07,0.27,0.57,C,Error rate = (FP + FN) / Total = (132 + 78) / (293+262+132+78) = 0.27.,ML – Machine Learning,Model Evaluation Calculations
A classifier has 79 true negatives and 92 false positives. What is its specificity (rounded to 2 decimal places)?,0.36,0.76,0.46,0.26,C,Specificity = TN / (TN + FP) = 79 / (79 + 92) = 0.46.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 74,031 samples, split 65% train / 35% test. How many samples are in the training set?",48020,48320,48220,48120,D,"Training set size = 74,031 × 65% = 48,120.",ML – Machine Learning,Train-Test Split Calculations
"Which term matches this description: ""a measure used to evaluate the quality of a split in a decision tree, based on impurity""?",pruning (decision trees),a Gini index (decision trees),entropy (decision trees),a kernel trick (SVM),B,"The description matches a Gini index (decision trees): a measure used to evaluate the quality of a split in a decision tree, based on impurity",ML – Machine Learning,Classification
A classifier has 217 true negatives and 58 false positives. What is its specificity (rounded to 2 decimal places)?,0.89,0.79,0.99,0.64,B,Specificity = TN / (TN + FP) = 217 / (217 + 58) = 0.79.,ML – Machine Learning,Model Evaluation Calculations
A classifier has 85 true negatives and 77 false positives. What is its specificity (rounded to 2 decimal places)?,0.82,0.22,0.42,0.52,D,Specificity = TN / (TN + FP) = 85 / (85 + 77) = 0.52.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 80 true negatives and 41 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.96,0.66,0.56,0.51,B,NPV = TN / (TN + FN) = 80 / (80 + 41) = 0.66.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 40 TP, 208 TN, 127 FP, and 137 FN. What is its error rate (rounded to 2 decimal places)?",0.62,0.52,0.82,0.37,B,Error rate = (FP + FN) / Total = (127 + 137) / (40+208+127+137) = 0.52.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 279 true negatives and 147 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.55,0.45,0.80,0.65,D,NPV = TN / (TN + FN) = 279 / (279 + 147) = 0.65.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 223 TP, 132 TN, 51 FP, and 109 FN. What is its error rate (rounded to 2 decimal places)?",0.01,0.11,0.31,0.46,C,Error rate = (FP + FN) / Total = (51 + 109) / (223+132+51+109) = 0.31.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 149 TP, 99 TN, 45 FP, and 103 FN. What is its error rate (rounded to 2 decimal places)?",0.22,0.27,0.37,0.57,C,Error rate = (FP + FN) / Total = (45 + 103) / (149+99+45+103) = 0.37.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 276 TP, 137 TN, 131 FP, and 109 FN. What is its error rate (rounded to 2 decimal places)?",0.37,0.07,0.67,0.17,A,Error rate = (FP + FN) / Total = (131 + 109) / (276+137+131+109) = 0.37.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 16 true negatives and 26 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.08,0.18,0.28,0.38,D,NPV = TN / (TN + FN) = 16 / (16 + 26) = 0.38.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 59,806 samples, split 85% train / 15% test. How many samples are in the training set?",50835,50735,51235,50885,A,"Training set size = 59,806 × 85% = 50,835.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 63,332 samples, split 90% train / 10% test. How many samples are in the training set?",56899,56799,56949,56999,D,"Training set size = 63,332 × 90% = 56,999.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 57,191 samples, split 65% train / 35% test. How many samples are in the test set?",19967,19917,20017,20067,C,"Test set size = 57,191 × 35% = 20,017.",ML – Machine Learning,Train-Test Split Calculations
"Fill in the blank: ______ refers to ""a dimensionality reduction technique used for visualising high-dimensional data"".",the elbow method,Latent Dirichlet Allocation (LDA),market basket analysis,t-SNE (t-distributed Stochastic Neighbor Embedding),D,t-SNE (t-distributed Stochastic Neighbor Embedding) refers to: a dimensionality reduction technique used for visualising high-dimensional data,ML – Machine Learning,Unsupervised Learning
"Fill in the blank: ______ refers to ""a technique to determine the optimal number of clusters in k-means by plotting variance explained"".",Principal Component Analysis (PCA),DBSCAN,t-SNE (t-distributed Stochastic Neighbor Embedding),the elbow method,D,the elbow method refers to: a technique to determine the optimal number of clusters in k-means by plotting variance explained,ML – Machine Learning,Unsupervised Learning
"A classifier has 231 TP, 51 TN, 107 FP, and 111 FN. What is its error rate (rounded to 2 decimal places)?",0.54,0.24,0.74,0.44,D,Error rate = (FP + FN) / Total = (107 + 111) / (231+51+107+111) = 0.44.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 81,024 samples, split 80% train / 20% test. How many samples are in the test set?",16605,16255,16205,15805,C,"Test set size = 81,024 × 20% = 16,205.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 75,477 samples, split 75% train / 25% test. How many samples are in the test set?",18869,18769,18469,18919,A,"Test set size = 75,477 × 25% = 18,869.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 278 TP, 255 TN, 111 FP, and 72 FN. What is its error rate (rounded to 2 decimal places)?",0.11,0.16,0.00,0.26,D,Error rate = (FP + FN) / Total = (111 + 72) / (278+255+111+72) = 0.26.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 176 true negatives and 18 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.71,0.81,0.91,0.76,C,NPV = TN / (TN + FN) = 176 / (176 + 18) = 0.91.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 14,526 samples, split 80% train / 20% test. How many samples are in the training set?",11621,11421,12021,11671,A,"Training set size = 14,526 × 80% = 11,621.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 19,734 samples, split 60% train / 40% test. How many samples are in the test set?",7494,8094,7894,7694,C,"Test set size = 19,734 × 40% = 7,894.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 79,958 samples, split 70% train / 30% test. How many samples are in the test set?",23937,24037,24387,23987,D,"Test set size = 79,958 × 30% = 23,987.",ML – Machine Learning,Train-Test Split Calculations
A classifier has 24 true negatives and 100 false positives. What is its specificity (rounded to 2 decimal places)?,0.39,0.09,0.00,0.19,D,Specificity = TN / (TN + FP) = 24 / (24 + 100) = 0.19.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 61,644 samples, split 60% train / 40% test. How many samples are in the test set?",24758,24558,25058,24658,D,"Test set size = 61,644 × 40% = 24,658.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 162 true negatives and 39 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.81,0.96,0.71,0.66,A,NPV = TN / (TN + FN) = 162 / (162 + 39) = 0.81.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 84 true negatives and 37 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.99,0.69,0.49,0.84,B,NPV = TN / (TN + FN) = 84 / (84 + 37) = 0.69.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 25,100 samples, split 60% train / 40% test. How many samples are in the training set?",14660,15460,15060,15010,C,"Training set size = 25,100 × 60% = 15,060.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 15,673 samples, split 75% train / 25% test. How many samples are in the test set?",3518,3968,3918,3868,C,"Test set size = 15,673 × 25% = 3,918.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 284 TP, 136 TN, 129 FP, and 110 FN. What is its error rate (rounded to 2 decimal places)?",0.26,0.06,0.36,0.21,C,Error rate = (FP + FN) / Total = (129 + 110) / (284+136+129+110) = 0.36.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 15,707 samples, split 70% train / 30% test. How many samples are in the training set?",11195,11095,10995,10895,C,"Training set size = 15,707 × 70% = 10,995.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 256 true negatives and 99 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.82,0.92,0.72,0.87,C,NPV = TN / (TN + FN) = 256 / (256 + 99) = 0.72.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 67,775 samples, split 80% train / 20% test. How many samples are in the test set?",13655,13955,13605,13555,D,"Test set size = 67,775 × 20% = 13,555.",ML – Machine Learning,Train-Test Split Calculations
A classifier has 43 true negatives and 7 false positives. What is its specificity (rounded to 2 decimal places)?,0.96,0.86,1.00,0.71,B,Specificity = TN / (TN + FP) = 43 / (43 + 7) = 0.86.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 72,821 samples, split 65% train / 35% test. How many samples are in the training set?",46934,47334,47234,47734,B,"Training set size = 72,821 × 65% = 47,334.",ML – Machine Learning,Train-Test Split Calculations
What term describes a model that performs very well on training data but poorly on new data?,K-means clustering,Kaggle,TensorFlow,Overfitting,D,"Overfitting occurs when a model learns training data too closely, including noise, hurting generalisation.",ML – Machine Learning,Basics
"A classifier has 264 true negatives and 54 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.68,0.98,0.83,1.00,C,NPV = TN / (TN + FN) = 264 / (264 + 54) = 0.83.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 156 true negatives and 28 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.85,0.95,0.70,0.55,A,NPV = TN / (TN + FN) = 156 / (156 + 28) = 0.85.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 62 true negatives and 55 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.83,0.53,0.38,0.43,B,NPV = TN / (TN + FN) = 62 / (62 + 55) = 0.53.,ML – Machine Learning,Model Evaluation Calculations
"Fill in the blank: ______ refers to ""a technique explaining individual predictions by approximating a classifier locally with an interpretable model"".",a fully connected layer,the MNIST dataset,model drift,LIME (Local Interpretable Model-agnostic Explanations),D,LIME (Local Interpretable Model-agnostic Explanations) refers to: a technique explaining individual predictions by approximating a classifier locally with an interpretable model,ML – Machine Learning,Basics
"A dataset has 83,031 samples, split 60% train / 40% test. How many samples are in the test set?",33012,33262,33212,33612,C,"Test set size = 83,031 × 40% = 33,212.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 282 true negatives and 92 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.85,0.75,0.60,0.65,B,NPV = TN / (TN + FN) = 282 / (282 + 92) = 0.75.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 278 TP, 84 TN, 59 FP, and 47 FN. What is its error rate (rounded to 2 decimal places)?",0.53,0.38,0.23,0.43,C,Error rate = (FP + FN) / Total = (59 + 47) / (278+84+59+47) = 0.23.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 1,446 samples, split 90% train / 10% test. How many samples are in the test set?",145,245,95,545,A,"Test set size = 1,446 × 10% = 145.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 68,521 samples, split 70% train / 30% test. How many samples are in the test set?",20456,20356,20556,20506,C,"Test set size = 68,521 × 30% = 20,556.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 31,344 samples, split 65% train / 35% test. How many samples are in the test set?",11070,11370,10970,10770,C,"Test set size = 31,344 × 35% = 10,970.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 237 TP, 76 TN, 95 FP, and 62 FN. What is its error rate (rounded to 2 decimal places)?",0.33,0.63,0.18,0.03,A,Error rate = (FP + FN) / Total = (95 + 62) / (237+76+95+62) = 0.33.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 43 TP, 98 TN, 48 FP, and 86 FN. What is its error rate (rounded to 2 decimal places)?",0.59,0.49,0.29,0.39,B,Error rate = (FP + FN) / Total = (48 + 86) / (43+98+48+86) = 0.49.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 18,277 samples, split 85% train / 15% test. How many samples are in the training set?",15335,15585,15535,15735,C,"Training set size = 18,277 × 85% = 15,535.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 93,042 samples, split 60% train / 40% test. How many samples are in the training set?",55725,55925,55825,55875,C,"Training set size = 93,042 × 60% = 55,825.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 230 TP, 150 TN, 31 FP, and 46 FN. What is its error rate (rounded to 2 decimal places)?",0.17,0.00,0.07,0.37,A,Error rate = (FP + FN) / Total = (31 + 46) / (230+150+31+46) = 0.17.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 292 TP, 45 TN, 52 FP, and 62 FN. What is its error rate (rounded to 2 decimal places)?",0.35,0.05,0.25,0.45,C,Error rate = (FP + FN) / Total = (52 + 62) / (292+45+52+62) = 0.25.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 94,826 samples, split 60% train / 40% test. How many samples are in the test set?",38330,38030,37530,37930,D,"Test set size = 94,826 × 40% = 37,930.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 16,315 samples, split 85% train / 15% test. How many samples are in the training set?",13868,13668,13468,13918,A,"Training set size = 16,315 × 85% = 13,868.",ML – Machine Learning,Train-Test Split Calculations
A classifier has 237 true negatives and 27 false positives. What is its specificity (rounded to 2 decimal places)?,0.80,0.70,0.75,0.90,D,Specificity = TN / (TN + FP) = 237 / (237 + 27) = 0.90.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 26,543 samples, split 70% train / 30% test. How many samples are in the training set?",18780,18980,18480,18580,D,"Training set size = 26,543 × 70% = 18,580.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 245 TP, 138 TN, 127 FP, and 138 FN. What is its error rate (rounded to 2 decimal places)?",0.41,0.26,0.31,0.21,A,Error rate = (FP + FN) / Total = (127 + 138) / (245+138+127+138) = 0.41.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 44 TP, 239 TN, 100 FP, and 109 FN. What is its error rate (rounded to 2 decimal places)?",0.57,0.62,0.42,0.27,C,Error rate = (FP + FN) / Total = (100 + 109) / (44+239+100+109) = 0.42.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 36,477 samples, split 80% train / 20% test. How many samples are in the training set?",29582,29132,28982,29182,D,"Training set size = 36,477 × 80% = 29,182.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 55 true negatives and 51 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.37,0.72,0.82,0.52,D,NPV = TN / (TN + FN) = 55 / (55 + 51) = 0.52.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 49,702 samples, split 85% train / 15% test. How many samples are in the test set?",7555,7055,7455,7405,C,"Test set size = 49,702 × 15% = 7,455.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 54,701 samples, split 85% train / 15% test. How many samples are in the training set?",46396,46896,46696,46496,D,"Training set size = 54,701 × 85% = 46,496.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 41,521 samples, split 75% train / 25% test. How many samples are in the training set?",30941,31241,31041,31141,D,"Training set size = 41,521 × 75% = 31,141.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 256 true negatives and 24 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.91,1.00,0.76,0.71,A,NPV = TN / (TN + FN) = 256 / (256 + 24) = 0.91.,ML – Machine Learning,Model Evaluation Calculations
A classifier has 219 true negatives and 144 false positives. What is its specificity (rounded to 2 decimal places)?,0.60,0.40,0.45,0.50,A,Specificity = TN / (TN + FP) = 219 / (219 + 144) = 0.60.,ML – Machine Learning,Model Evaluation Calculations
A classifier has 228 true negatives and 122 false positives. What is its specificity (rounded to 2 decimal places)?,0.50,0.80,0.65,0.75,C,Specificity = TN / (TN + FP) = 228 / (228 + 122) = 0.65.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 91,444 samples, split 70% train / 30% test. How many samples are in the test set?",27833,27433,27633,27233,B,"Test set size = 91,444 × 30% = 27,433.",ML – Machine Learning,Train-Test Split Calculations
"Which term matches this description: ""a machine learning application predicting when equipment is likely to fail, enabling proactive maintenance""?",object detection,collaborative filtering,a recommender system,predictive maintenance,D,"The description matches predictive maintenance: a machine learning application predicting when equipment is likely to fail, enabling proactive maintenance",ML – Machine Learning,Applications
"A dataset has 11,455 samples, split 75% train / 25% test. How many samples are in the training set?",8541,8591,8991,8588.0,B,"Training set size = 11,455 × 75% = 8,591.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 78 true negatives and 65 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.55,0.35,0.70,0.45,A,NPV = TN / (TN + FN) = 78 / (78 + 65) = 0.55.,ML – Machine Learning,Model Evaluation Calculations
A classifier has 43 true negatives and 33 false positives. What is its specificity (rounded to 2 decimal places)?,0.77,0.42,0.37,0.57,D,Specificity = TN / (TN + FP) = 43 / (43 + 33) = 0.57.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 16 true negatives and 96 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.04,0.34,0.14,0.00,C,NPV = TN / (TN + FN) = 16 / (16 + 96) = 0.14.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 38 true negatives and 40 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.34,0.49,0.39,0.59,B,NPV = TN / (TN + FN) = 38 / (38 + 40) = 0.49.,ML – Machine Learning,Model Evaluation Calculations
A classifier has 292 true negatives and 68 false positives. What is its specificity (rounded to 2 decimal places)?,0.96,0.61,0.81,1.00,C,Specificity = TN / (TN + FP) = 292 / (292 + 68) = 0.81.,ML – Machine Learning,Model Evaluation Calculations
Which statement correctly describes A/B testing (ML)?,the balance between error due to overly simplistic assumptions (bias) and sensitivity to fluctuations (variance),a technique used to address class imbalance by generating synthetic minority-class examples,"the average loss across an entire training dataset, which a model seeks to minimise during training",a method of comparing two versions of a model or system to determine which performs better in practice,D,"By definition, A/B testing (ML) is: a method of comparing two versions of a model or system to determine which performs better in practice",ML – Machine Learning,Basics
"A classifier has 52 true negatives and 8 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",1.00,0.77,0.97,0.87,D,NPV = TN / (TN + FN) = 52 / (52 + 8) = 0.87.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 293 true negatives and 130 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.69,0.99,0.49,0.59,A,NPV = TN / (TN + FN) = 293 / (293 + 130) = 0.69.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 19,753 samples, split 60% train / 40% test. How many samples are in the training set?",11452,11852,11902,11652,B,"Training set size = 19,753 × 60% = 11,852.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 72,089 samples, split 90% train / 10% test. How many samples are in the training set?",64680,64830,64880,64980,C,"Training set size = 72,089 × 90% = 64,880.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 80,747 samples, split 60% train / 40% test. How many samples are in the training set?",48648,48398,48448,48048,C,"Training set size = 80,747 × 60% = 48,448.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 155 TP, 66 TN, 16 FP, and 61 FN. What is its error rate (rounded to 2 decimal places)?",0.26,0.36,0.06,0.56,A,Error rate = (FP + FN) / Total = (16 + 61) / (155+66+16+61) = 0.26.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 26,685 samples, split 85% train / 15% test. How many samples are in the training set?",22782,22582,22682,22732,C,"Training set size = 26,685 × 85% = 22,682.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 17,825 samples, split 60% train / 40% test. How many samples are in the training set?",10895,10295,10495,10695,D,"Training set size = 17,825 × 60% = 10,695.",ML – Machine Learning,Train-Test Split Calculations
A classifier has 168 true negatives and 144 false positives. What is its specificity (rounded to 2 decimal places)?,0.69,0.24,0.74,0.54,D,Specificity = TN / (TN + FP) = 168 / (168 + 144) = 0.54.,ML – Machine Learning,Model Evaluation Calculations
A classifier has 93 true negatives and 104 false positives. What is its specificity (rounded to 2 decimal places)?,0.27,0.47,0.77,0.17,B,Specificity = TN / (TN + FP) = 93 / (93 + 104) = 0.47.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 39,385 samples, split 75% train / 25% test. How many samples are in the test set?",10246,9746,9796,9846,D,"Test set size = 39,385 × 25% = 9,846.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 73,439 samples, split 75% train / 25% test. How many samples are in the test set?",18410,18560,18260,18360,D,"Test set size = 73,439 × 25% = 18,360.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 66,034 samples, split 70% train / 30% test. How many samples are in the test set?",19810,19860,20010,19910,A,"Test set size = 66,034 × 30% = 19,810.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 214 true negatives and 138 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.51,0.61,0.41,0.91,B,NPV = TN / (TN + FN) = 214 / (214 + 138) = 0.61.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 72,337 samples, split 90% train / 10% test. How many samples are in the test set?",7234,7634,7134,7184,A,"Test set size = 72,337 × 10% = 7,234.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 197 true negatives and 14 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.93,0.73,1.00,0.78,A,NPV = TN / (TN + FN) = 197 / (197 + 14) = 0.93.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 215 true negatives and 78 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.58,0.43,1.00,0.73,D,NPV = TN / (TN + FN) = 215 / (215 + 78) = 0.73.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 17 true negatives and 5 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.67,0.77,0.47,0.62,B,NPV = TN / (TN + FN) = 17 / (17 + 5) = 0.77.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 22,991 samples, split 60% train / 40% test. How many samples are in the test set?",9096,9246,9196,8796,C,"Test set size = 22,991 × 40% = 9,196.",ML – Machine Learning,Train-Test Split Calculations
"Which term matches this description: ""a metric used to decide which feature to split on, based on the reduction in entropy""?",AdaBoost,pruning (decision trees),a Gini index (decision trees),information gain (decision trees),D,"The description matches information gain (decision trees): a metric used to decide which feature to split on, based on the reduction in entropy",ML – Machine Learning,Classification
"Which term matches this description: ""the process of scaling numerical data to a common range, often between 0 and 1""?",normalisation (ML),a Hidden Markov Model (HMM),bagging (Bootstrap Aggregating),gradient boosting,A,"The description matches normalisation (ML): the process of scaling numerical data to a common range, often between 0 and 1",ML – Machine Learning,Basics
"A classifier has 142 true negatives and 87 false negatives. What is its Negative Predictive Value (NPV, rounded to 2 decimal places)?",0.72,0.62,0.92,0.32,B,NPV = TN / (TN + FN) = 142 / (142 + 87) = 0.62.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 79,119 samples, split 85% train / 15% test. How many samples are in the training set?",66851,67651,67301,67251,D,"Training set size = 79,119 × 85% = 67,251.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 282 TP, 244 TN, 62 FP, and 42 FN. What is its error rate (rounded to 2 decimal places)?",0.27,0.17,0.02,0.32,B,Error rate = (FP + FN) / Total = (62 + 42) / (282+244+62+42) = 0.17.,ML – Machine Learning,Model Evaluation Calculations
"Which term matches this description: ""a layer in a CNN that reduces the spatial size of data, decreasing computation and controlling overfitting""?",a pooling layer,learning rate (ML),a Markov chain,batch size (ML),A,"The description matches a pooling layer: a layer in a CNN that reduces the spatial size of data, decreasing computation and controlling overfitting",ML – Machine Learning,Basics
"Which term matches this description: ""a subset of machine learning using neural networks with many layers to model complex patterns in data""?",a fully connected layer,a loss function (ML),bootstrapping (statistics/ML),deep learning,D,The description matches deep learning: a subset of machine learning using neural networks with many layers to model complex patterns in data,ML – Machine Learning,Basics
"A dataset has 88,985 samples, split 70% train / 30% test. How many samples are in the test set?",26695,26495,27095,26595,A,"Test set size = 88,985 × 30% = 26,695.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 190 TP, 180 TN, 86 FP, and 113 FN. What is its error rate (rounded to 2 decimal places)?",0.15,0.65,0.35,0.55,C,Error rate = (FP + FN) / Total = (86 + 113) / (190+180+86+113) = 0.35.,ML – Machine Learning,Model Evaluation Calculations
"A classifier has 151 TP, 41 TN, 111 FP, and 53 FN. What is its error rate (rounded to 2 decimal places)?",0.76,0.66,0.61,0.46,D,Error rate = (FP + FN) / Total = (111 + 53) / (151+41+111+53) = 0.46.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 7,944 samples, split 70% train / 30% test. How many samples are in the test set?",2383,2483,2783,1983,A,"Test set size = 7,944 × 30% = 2,383.",ML – Machine Learning,Train-Test Split Calculations
"A classifier has 185 TP, 231 TN, 10 FP, and 98 FN. What is its error rate (rounded to 2 decimal places)?",0.41,0.06,0.00,0.21,D,Error rate = (FP + FN) / Total = (10 + 98) / (185+231+10+98) = 0.21.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 49,845 samples, split 90% train / 10% test. How many samples are in the test set?",4985,5085,4785,4885,A,"Test set size = 49,845 × 10% = 4,985.",ML – Machine Learning,Train-Test Split Calculations
"A dataset has 52,208 samples, split 90% train / 10% test. How many samples are in the test set?",5621,5171,5021,5221,D,"Test set size = 52,208 × 10% = 5,221.",ML – Machine Learning,Train-Test Split Calculations
A classifier has 257 true negatives and 96 false positives. What is its specificity (rounded to 2 decimal places)?,0.88,0.73,1.00,0.63,B,Specificity = TN / (TN + FP) = 257 / (257 + 96) = 0.73.,ML – Machine Learning,Model Evaluation Calculations
"A dataset has 23,406 samples, split 70% train / 30% test. How many samples are in the test set?",7422,7072,6622,7022,D,"Test set size = 23,406 × 30% = 7,022.",ML – Machine Learning,Train-Test Split Calculations
