Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
"Fill in the blank: ______ refers to ""short bursts of intense physical activity that do not primarily rely on oxygen for energy production"".",a placebo (in medical science),vasoconstriction,a vein,anaerobic exercise,D,anaerobic exercise refers to: short bursts of intense physical activity that do not primarily rely on oxygen for energy production,Science,Human Body
"Fill in the blank: ______ refers to ""a chemical reaction involving the transfer of electrons, encompassing oxidation and reduction"".",a redox reaction,a centrifuge,an endothermic reaction,an alloy,A,"a redox reaction refers to: a chemical reaction involving the transfer of electrons, encompassing oxidation and reduction",Science,Chemistry
What is the ozone layer?,a region of the stratosphere containing high concentrations of ozone that absorbs most of the Sun's harmful UV radiation,"the increasing concentration of a substance, such as a toxin, at higher levels of a food chain",the process of removing salt from seawater to make it suitable for drinking or irrigation,"a fracture in Earth's crust where blocks of rock have shifted relative to each other, often associated with earthquakes",A,the ozone layer is: a region of the stratosphere containing high concentrations of ozone that absorbs most of the Sun's harmful UV radiation,Science,Environment
Which statement correctly describes the dermis?,"a condition in children caused by Vitamin D deficiency, resulting in weak or soft bones","the layer of skin beneath the epidermis, containing blood vessels, nerves, and hair follicles","a condition where a person has difficulty distinguishing between certain colours, often genetic","the liquid component of blood that carries cells, nutrients, and waste products throughout the body",B,"By definition, the dermis is: the layer of skin beneath the epidermis, containing blood vessels, nerves, and hair follicles",Science,Human Body
"Fill in the blank: ______ refers to ""a lens that is thicker in the middle than at the edges, causing light rays to converge"".",convex lens,an ammeter,potential energy,a wedge (simple machine),A,"convex lens refers to: a lens that is thicker in the middle than at the edges, causing light rays to converge",Science,Physics
Which statement correctly describes cellular respiration?,"a shallow dish used to culture cells, bacteria, or small organisms in a laboratory",a reproductive cell that can develop into a new individual without fusing with another cell,"the process by which cells break down glucose to release energy, using oxygen and producing carbon dioxide",a microscope that uses multiple lenses to achieve higher magnification than a simple microscope,C,"By definition, cellular respiration is: the process by which cells break down glucose to release energy, using oxygen and producing carbon dioxide",Science,Biology
Which statement correctly describes hyperopia (long-sightedness)?,a medicine used to relieve pain,"a vision defect where nearby objects appear blurry, corrected using a convex lens","a point where two or more bones meet, allowing movement",a blood vessel that carries oxygenated blood away from the heart to the rest of the body,B,"By definition, hyperopia (long-sightedness) is: a vision defect where nearby objects appear blurry, corrected using a convex lens",Science,Human Body
What is the human respiratory rate?,"a condition resulting from an improper or insufficient diet, leading to health problems",the average adult breathes about 12-20 times per minute at rest,"a decline in a muscle's ability to generate force, often due to prolonged or intense exercise","a vision defect where nearby objects appear blurry, corrected using a convex lens",B,the human respiratory rate is: the average adult breathes about 12-20 times per minute at rest,Science,Human Body
"Which term matches this description: ""a state of reduced metabolic activity that certain animals enter during winter to conserve energy""?",fertilisation (in biology),convergent evolution,hibernation,sexual reproduction,C,The description matches hibernation: a state of reduced metabolic activity that certain animals enter during winter to conserve energy,Science,Biology
"Fill in the blank: ______ refers to ""sound waves with frequencies higher than the upper limit of human hearing, used in medical imaging"".",convex lens,a wheel and axle,the Doppler effect,ultrasound,D,"ultrasound refers to: sound waves with frequencies higher than the upper limit of human hearing, used in medical imaging",Science,Physics
Which physical quantity is measured in Candelas (symbol cd)?,Speed/Velocity,Luminous intensity,Magnetic flux,Volume,B,The Candela (symbol cd) is the SI unit used to measure Luminous intensity.,Science,SI Units
What is the SI unit of Amount of substance?,Tesla,Joule,Weber,Mole,D,The SI unit of Amount of substance is the Mole.,Science,SI Units
"Fill in the blank: ______ refers to ""an animal that possesses a backbone or spinal column"".",homozygous (in genetics),photosynthesis's dependence on light,a vertebrate,a virus's structure,C,a vertebrate refers to: an animal that possesses a backbone or spinal column,Science,Biology
Which statement correctly describes the geologic time scale?,a version of a gene whose trait is expressed even if only one copy is present,a system used by scientists to describe the timing of events in Earth's history,unspecialised cells capable of developing into many different cell types in the body,"the process of creating a genetically identical copy of an organism, cell, or piece of DNA",B,"By definition, the geologic time scale is: a system used by scientists to describe the timing of events in Earth's history",Science,Biology
Which statement correctly describes mass extinction?,"animals whose body temperature depends on their external environment, such as reptiles",an event where a large percentage of the world's species die out in a relatively short geological time period,an animal that feeds on dead organisms rather than hunting live prey,"a device used to maintain controlled environmental conditions, such as temperature, for growing cultures or organisms",B,"By definition, mass extinction is: an event where a large percentage of the world's species die out in a relatively short geological time period",Science,Biology
"Fill in the blank: ______ refers to ""a dome-shaped muscle beneath the lungs that plays a key role in breathing"".",cartilage,a tendon,the diaphragm (in the human body),a synapse,C,the diaphragm (in the human body) refers to: a dome-shaped muscle beneath the lungs that plays a key role in breathing,Science,Human Body
What is a Bunsen burner?,"the number of particles (atoms, molecules, etc.) in one mole of a substance, approximately 6.022 × 10²³","a small glass tube used in laboratories to hold, mix, or heat small quantities of substances",a common laboratory device that produces a controlled open flame for heating and sterilisation,"a chemical reaction involving the transfer of electrons, encompassing oxidation and reduction",C,a Bunsen burner is: a common laboratory device that produces a controlled open flame for heating and sterilisation,Science,Chemistry
"Fill in the blank: ______ refers to ""a small organ that stores bile, which helps digest fats"".",the endocrine system,sweat glands,the gallbladder,a probiotic,C,"the gallbladder refers to: a small organ that stores bile, which helps digest fats",Science,Human Body
What is chemotherapy?,"typically includes carbohydrates, proteins, fats, vitamins, minerals, and water in appropriate proportions","the branch of medicine studying the patterns, causes, and effects of health and disease in populations","a substance that triggers an immune response, often found on the surface of pathogens",a cancer treatment that uses drugs to kill or slow the growth of cancer cells,D,chemotherapy is: a cancer treatment that uses drugs to kill or slow the growth of cancer cells,Science,Human Body
Which statement correctly describes sweating (in humans)?,blood cell fragments that help the blood clot to stop bleeding,"the branch of medicine studying the patterns, causes, and effects of health and disease in populations",a process that helps cool the body through the evaporation of moisture from the skin,a medical condition characterised by excess body fat that increases health risks,C,"By definition, sweating (in humans) is: a process that helps cool the body through the evaporation of moisture from the skin",Science,Human Body
Which scientist is best known for the laws of motion and universal gravitation?,Antonie van Leeuwenhoek,Albert Einstein,Alexander Fleming,Isaac Newton,D,Isaac Newton is best known for the laws of motion and universal gravitation.,Science,Scientists
"Which term matches this description: ""a powerful stellar explosion that occurs at the end of certain stars' life cycles""?",an exoplanet,the Milky Way,a supernova,a meteor,C,The description matches a supernova: a powerful stellar explosion that occurs at the end of certain stars' life cycles,Science,Space Science
Which statement correctly describes diastolic pressure?,the process by which an organism maintains its internal body temperature within a certain range,a monthly series of hormonal changes in the female reproductive system that prepares the body for possible pregnancy,the blood pressure measurement taken when the heart is at rest between beats,an outbreak of a disease that spreads rapidly within a specific region or community,C,"By definition, diastolic pressure is: the blood pressure measurement taken when the heart is at rest between beats",Science,Human Body
Which physical quantity is measured in Kelvins (symbol K)?,Area,Temperature,Pressure,Density,B,The Kelvin (symbol K) is the SI unit used to measure Temperature.,Science,SI Units
Which statement correctly describes dialysis?,"the narrowing of blood vessels, which helps the body conserve heat","a cord connecting a developing foetus to the placenta, supplying nutrients and oxygen",a medical treatment that artificially removes waste products and excess fluid from the blood when the kidneys fail,a chronic condition affecting how the body processes blood sugar (glucose),C,"By definition, dialysis is: a medical treatment that artificially removes waste products and excess fluid from the blood when the kidneys fail",Science,Human Body
Charles Darwin is best known for which contribution to science?,the theory of evolution by natural selection,pioneering research on radioactivity,pioneering microscopy and observation of microorganisms,the first successful smallpox vaccine,A,Charles Darwin is best known for the theory of evolution by natural selection.,Science,Scientists
"Fill in the blank: ______ refers to ""the outermost layer of the skin, providing a protective barrier"".",a clinical trial,a synapse,the epidermis,a stethoscope,C,"the epidermis refers to: the outermost layer of the skin, providing a protective barrier",Science,Human Body
Which statement correctly describes thermal equilibrium?,"the force that keeps an object moving in a circular path, directed toward the centre of the circle",a state in which two objects in contact no longer exchange heat because they are at the same temperature,an instrument used to measure humidity in the air,the factor by which a machine multiplies the force applied to it,B,"By definition, thermal equilibrium is: a state in which two objects in contact no longer exchange heat because they are at the same temperature",Science,Physics
What is the systemic circulation?,the part of the circulatory system that carries oxygenated blood from the heart to the rest of the body,"a microorganism, such as a bacterium or virus, that can cause disease",the network of glands that produce and secrete hormones to regulate bodily functions,"an instrument used by medical professionals to listen to internal sounds of the body, such as the heartbeat",A,the systemic circulation is: the part of the circulatory system that carries oxygenated blood from the heart to the rest of the body,Science,Human Body
"Fill in the blank: ______ refers to ""a medical imaging device that uses electromagnetic radiation to view internal body structures"".",an X-ray machine,vasoconstriction,a cardiac muscle,a placebo (in medical science),A,an X-ray machine refers to: a medical imaging device that uses electromagnetic radiation to view internal body structures,Science,Human Body
"Fill in the blank: ______ refers to ""the tongue helps with tasting, chewing, swallowing, and speech"".",the menstrual cycle,the human tongue's role,cardiac output,rickets,B,"the human tongue's role refers to: the tongue helps with tasting, chewing, swallowing, and speech",Science,Human Body
Which statement correctly describes gestation?,a type of involuntary muscle found in organs such as the stomach and blood vessels,the two main branches of the trachea that lead into the lungs,short bursts of intense physical activity that do not primarily rely on oxygen for energy production,"the period of development of a foetus, from conception to birth",D,"By definition, gestation is: the period of development of a foetus, from conception to birth",Science,Human Body
"Which term matches this description: ""a period of physical development during which a person's body matures into that of an adult, capable of reproduction""?",puberty,osteoporosis,the gallbladder,cardiovascular disease,A,"The description matches puberty: a period of physical development during which a person's body matures into that of an adult, capable of reproduction",Science,Human Body
"Fill in the blank: ______ refers to ""an underground layer of rock or sediment that holds and transmits groundwater"".",soil erosion,energy pyramid (ecological),an aquifer,acid rain,C,an aquifer refers to: an underground layer of rock or sediment that holds and transmits groundwater,Science,Environment
What is the unit of electrical resistance?,Psychology,Ohm,Red blood cells,Evaporation,B,Electrical resistance is measured in ohms.,Science,Physics
Louis Pasteur is best known for which contribution to science?,improvements to the telescope and support for heliocentrism,the model of atomic structure,X-ray images that were crucial to discovering DNA's structure,pasteurisation and germ theory,D,Louis Pasteur is best known for pasteurisation and germ theory.,Science,Scientists
"Fill in the blank: ______ refers to ""the galaxy that contains our solar system"".",a meteor,the Milky Way,a galaxy,a comet,B,the Milky Way refers to: the galaxy that contains our solar system,Science,Space Science
"Fill in the blank: ______ refers to ""a blood vessel that carries deoxygenated blood back to the heart"".",the appendix (human organ),vasoconstriction,villi (in the small intestine),a vein,D,a vein refers to: a blood vessel that carries deoxygenated blood back to the heart,Science,Human Body
"Fill in the blank: ______ refers to ""the sensory system responsible for the sense of smell"".",the olfactory system,a pandemic,a stethoscope,insulin,A,the olfactory system refers to: the sensory system responsible for the sense of smell,Science,Human Body
"Fill in the blank: ______ refers to ""a blood vessel that carries oxygenated blood away from the heart to the rest of the body"".",peristalsis,the eardrum (tympanic membrane),a cardiac muscle,an artery,D,an artery refers to: a blood vessel that carries oxygenated blood away from the heart to the rest of the body,Science,Human Body
Which statement correctly describes Dmitri Mendeleev?,the chemist credited with creating the periodic table of elements,the scientist known for developing pasteurisation and germ theory of disease,"the physicist who discovered X-rays, earning the first Nobel Prize in Physics","the scientist who discovered penicillin, the first widely used antibiotic",A,"By definition, Dmitri Mendeleev is: the chemist credited with creating the periodic table of elements",Science,Discoveries
"Fill in the blank: ______ refers to ""an immune system reaction that occurs after eating a certain food, treating it as a harmful substance"".",the dermis,dialysis,a food allergy,gestation,C,"a food allergy refers to: an immune system reaction that occurs after eating a certain food, treating it as a harmful substance",Science,Human Body
"Fill in the blank: ______ refers to ""soft tissue found inside bones, responsible for producing blood cells"".",bone marrow,the human circulatory system's main components,aerobic exercise,the cerebellum,A,"bone marrow refers to: soft tissue found inside bones, responsible for producing blood cells",Science,Human Body
"Fill in the blank: ______ refers to ""a physicist known for his model of atomic structure and contributions to quantum theory"".",Gregor Mendel,Niels Bohr,Nikola Tesla,Ernest Rutherford,B,Niels Bohr refers to: a physicist known for his model of atomic structure and contributions to quantum theory,Science,Discoveries
What gas do humans exhale that plants use?,Psychology,Oxygen,O negative,Carbon dioxide,D,"Humans exhale carbon dioxide, which plants absorb for photosynthesis.",Science,Biology
"Fill in the blank: ______ refers to ""a huge system of stars, gas, dust, and dark matter bound together by gravity"".",a supernova,an exoplanet,a meteor,a galaxy,D,"a galaxy refers to: a huge system of stars, gas, dust, and dark matter bound together by gravity",Science,Space Science
"Which term matches this description: ""non-renewable energy sources formed from ancient organic matter, such as coal, oil, and natural gas""?",energy pyramid (ecological),deforestation,fossil fuels,a fault line (geology),C,"The description matches fossil fuels: non-renewable energy sources formed from ancient organic matter, such as coal, oil, and natural gas",Science,Environment
Which statement correctly describes kinetic friction?,"the full range of electromagnetic radiation, from radio waves to gamma rays",a force that opposes the relative motion of two surfaces in contact,an instrument used to measure and record the intensity of earthquakes,the friction acting on an object already in motion,D,"By definition, kinetic friction is: the friction acting on an object already in motion",Science,Physics
"Fill in the blank: ______ refers to ""a medical treatment that artificially removes waste products and excess fluid from the blood when the kidneys fail"".",dialysis,a placebo effect,the larynx (voice box),colour blindness,A,dialysis refers to: a medical treatment that artificially removes waste products and excess fluid from the blood when the kidneys fail,Science,Human Body
Which statement correctly describes shivering (in humans)?,an involuntary muscle response that generates heat to help maintain body temperature in cold conditions,"the widening of blood vessels, which helps the body release heat","a vision defect where nearby objects appear blurry, corrected using a convex lens",the part of the skull that encloses and protects the brain,A,"By definition, shivering (in humans) is: an involuntary muscle response that generates heat to help maintain body temperature in cold conditions",Science,Human Body
"Fill in the blank: ______ refers to ""a biological catalyst, usually a protein, that speeds up chemical reactions in living organisms"".",a gamete,an enzyme,convergent evolution,bacteria's role in the environment,B,"an enzyme refers to: a biological catalyst, usually a protein, that speeds up chemical reactions in living organisms",Science,Biology
What is a chromosome?,"the two-part scientific naming system for species, developed by Carl Linnaeus","a thread-like structure made of DNA found in the nucleus of cells, carrying genetic information","the observable physical or biochemical characteristics of an organism, resulting from its genotype and environment",the direct manipulation of an organism's genes using biotechnology,B,"a chromosome is: a thread-like structure made of DNA found in the nucleus of cells, carrying genetic information",Science,Biology
Which statement correctly describes genetic dominance?,a phenomenon where one allele masks the effect of another allele in determining a trait,unspecialised cells capable of developing into many different cell types in the body,the initial cell formed when a sperm cell fertilises an egg cell,includes both plant and animal matter,A,"By definition, genetic dominance is: a phenomenon where one allele masks the effect of another allele in determining a trait",Science,Biology
"Fill in the blank: ______ refers to ""sound waves with frequencies lower than the lower limit of human hearing"".",a wheel and axle,friction,infrasound,Boyle's Law,C,infrasound refers to: sound waves with frequencies lower than the lower limit of human hearing,Science,Physics
"Which term matches this description: ""the process of capturing and storing atmospheric carbon dioxide, often by forests and oceans""?",carbon sequestration,the ozone layer,conservation biology,trophic levels,A,"The description matches carbon sequestration: the process of capturing and storing atmospheric carbon dioxide, often by forests and oceans",Science,Environment
"Which term matches this description: ""the narrowing of blood vessels, which helps the body conserve heat""?",sweating (in humans),osteoporosis,an X-ray machine,vasoconstriction,D,"The description matches vasoconstriction: the narrowing of blood vessels, which helps the body conserve heat",Science,Human Body
What is a semiconductor?,an instrument used to measure electric potential difference (voltage),the reflection of sound waves off a surface back to the listener,"a simple machine consisting of a wheel attached to a smaller cylinder, used to reduce the force needed to move an object","a material with electrical conductivity between that of a conductor and an insulator, such as silicon",D,"a semiconductor is: a material with electrical conductivity between that of a conductor and an insulator, such as silicon",Science,Physics
"Which term matches this description: ""provides support, protection for organs, and enables movement, along with producing blood cells in bone marrow""?",the skeletal system's functions,the human ear's three main parts,a pandemic,diabetes mellitus,A,"The description matches the skeletal system's functions: provides support, protection for organs, and enables movement, along with producing blood cells in bone marrow",Science,Human Body
What is a mutation?,a phenomenon where one allele masks the effect of another allele in determining a trait,"a change in the DNA sequence of an organism, which can be inherited or arise spontaneously","a body part that has lost most or all of its original function through evolution, such as the human appendix",plant tissue responsible for transporting sugars produced during photosynthesis to other parts of the plant,B,"a mutation is: a change in the DNA sequence of an organism, which can be inherited or arise spontaneously",Science,Biology
What is biodegradable waste?,the variety of life found in a particular habitat or ecosystem,waste material that can be broken down naturally by microorganisms over time,the process of removing salt from seawater to make it suitable for drinking or irrigation,the point on Earth's surface directly above where an earthquake originates underground,B,biodegradable waste is: waste material that can be broken down naturally by microorganisms over time,Science,Environment
"Fill in the blank: ______ refers to ""an abnormal mass of tissue that forms when cells divide more than they should"".",the lymphatic system,a tumour,puberty,vasodilation,B,a tumour refers to: an abnormal mass of tissue that forms when cells divide more than they should,Science,Human Body
"Fill in the blank: ______ refers to ""the transparent front layer of the eye that helps focus light entering the eye"".",the cornea,insulin,a vein,the skeletal system's functions,A,the cornea refers to: the transparent front layer of the eye that helps focus light entering the eye,Science,Human Body
What is a placebo (in medical science)?,"the liquid component of blood that carries cells, nutrients, and waste products throughout the body","the period of development of a foetus, from conception to birth","provides support, protection for organs, and enables movement, along with producing blood cells in bone marrow","a substance with no therapeutic effect, used as a control in clinical trials to compare against actual treatments",D,"a placebo (in medical science) is: a substance with no therapeutic effect, used as a control in clinical trials to compare against actual treatments",Science,Human Body
What is polymers?,an electrochemical cell that uses electrical energy to drive a non-spontaneous chemical reaction,the branch of chemistry that studies carbon-containing compounds,"a chemical reaction involving the transfer of electrons, encompassing oxidation and reduction",large molecules composed of repeating structural units called monomers,D,polymers is: large molecules composed of repeating structural units called monomers,Science,Chemistry
Which statement correctly describes convex lens?,"a lens that is thicker in the middle than at the edges, causing light rays to converge",an instrument used to measure electric current,an instrument used to measure temperature,an instrument used to measure atmospheric pressure,A,"By definition, convex lens is: a lens that is thicker in the middle than at the edges, causing light rays to converge",Science,Physics
"Fill in the blank: ______ refers to ""a phenomenon where an object vibrates at maximum amplitude when driven at its natural frequency"".",terminal velocity,a screw (simple machine),Pascal's Law,resonance,D,resonance refers to: a phenomenon where an object vibrates at maximum amplitude when driven at its natural frequency,Science,Physics
Which statement correctly describes a spore (in fungi/plants)?,"typically occupied by producers, such as green plants, which convert sunlight into chemical energy",a reproductive cell that can develop into a new individual without fusing with another cell,"the process by which cells break down glucose to release energy, using oxygen and producing carbon dioxide",the direct manipulation of an organism's genes using biotechnology,B,"By definition, a spore (in fungi/plants) is: a reproductive cell that can develop into a new individual without fusing with another cell",Science,Biology
Which statement correctly describes a smooth muscle?,a tough band of tissue that connects muscle to bone,a monthly series of hormonal changes in the female reproductive system that prepares the body for possible pregnancy,"a type of voluntary muscle attached to bones, responsible for body movement",a type of involuntary muscle found in organs such as the stomach and blood vessels,D,"By definition, a smooth muscle is: a type of involuntary muscle found in organs such as the stomach and blood vessels",Science,Human Body
What is the SI unit of Electrical capacitance?,Joule,Gray,Farad,Metre per second squared,C,The SI unit of Electrical capacitance is the Farad.,Science,SI Units
What is the SI symbol for the unit of Volume?,m³,lx,kg/m³,J,A,The SI unit of Volume (Cubic metre) has the symbol 'm³'.,Science,SI Units
"Which term matches this description: ""having two identical alleles for a particular gene""?",an electron microscope,homozygous (in genetics),the extinction of the dinosaurs,mimicry (in biology),B,The description matches homozygous (in genetics): having two identical alleles for a particular gene,Science,Biology
"Which term matches this description: ""the friction that must be overcome to start moving an object at rest""?",momentum,an inclined plane,a semiconductor,static friction,D,The description matches static friction: the friction that must be overcome to start moving an object at rest,Science,Physics
What is kinetic friction?,a principle stating that pressure applied to a confined fluid is transmitted equally in all directions,"a simple machine consisting of a wheel attached to a smaller cylinder, used to reduce the force needed to move an object",a simple machine consisting of a rigid bar that pivots around a fixed point to amplify force,the friction acting on an object already in motion,D,kinetic friction is: the friction acting on an object already in motion,Science,Physics
Which scientist is best known for the theory of relativity?,Albert Einstein,James Clerk Maxwell,Niels Bohr,Marie Curie,A,Albert Einstein is best known for the theory of relativity.,Science,Scientists
What is Hooke's Law?,a law stating that the force needed to extend or compress a spring is proportional to the distance of extension or compression,"the principle stating that energy cannot be created or destroyed, only transformed from one form to another","the full range of electromagnetic radiation, from radio waves to gamma rays",a simple machine consisting of an inclined plane wrapped around a cylinder,A,Hooke's Law is: a law stating that the force needed to extend or compress a spring is proportional to the distance of extension or compression,Science,Physics
"Which term matches this description: ""a physicist and chemist known for her pioneering research on radioactivity, winning two Nobel Prizes""?",Nikola Tesla,Marie Curie,Louis Pasteur,Albert Einstein,B,"The description matches Marie Curie: a physicist and chemist known for her pioneering research on radioactivity, winning two Nobel Prizes",Science,Discoveries
What is an anemometer?,"a simple machine consisting of a flat surface set at an angle, used to raise objects with less force",the principle stating that a body immersed in a fluid experiences an upward buoyant force equal to the weight of fluid displaced,"the number of wave cycles that occur per unit of time, measured in hertz",an instrument used to measure wind speed,D,an anemometer is: an instrument used to measure wind speed,Science,Physics
"Which term matches this description: ""a physicist known as the father of nuclear physics, credited with discovering the atomic nucleus""?",Wilhelm Röntgen,Ernest Rutherford,Edward Jenner,carbon dating,B,"The description matches Ernest Rutherford: a physicist known as the father of nuclear physics, credited with discovering the atomic nucleus",Science,Discoveries
Which statement correctly describes the human respiratory rate?,"the part of the throat behind the mouth and nasal cavity, involved in both breathing and swallowing",the average adult breathes about 12-20 times per minute at rest,a hormone produced by the pancreas that regulates blood sugar levels,a chronic condition affecting how the body processes blood sugar (glucose),B,"By definition, the human respiratory rate is: the average adult breathes about 12-20 times per minute at rest",Science,Human Body
What is migration (in animals)?,"the seasonal movement of animals from one region to another, often for breeding or feeding",an adaptation that allows an organism to blend into its surroundings to avoid predators,the preserved remains or traces of an organism from a past geological age,"a shallow dish used to culture cells, bacteria, or small organisms in a laboratory",A,"migration (in animals) is: the seasonal movement of animals from one region to another, often for breeding or feeding",Science,Biology
Which statement correctly describes the human genome?,a reproductive cell that can develop into a new individual without fusing with another cell,"a reproductive cell, such as sperm or egg, that fuses with another gamete during sexual reproduction",an animal that feeds exclusively on other animals,the complete set of genetic information (DNA) found in a human cell,D,"By definition, the human genome is: the complete set of genetic information (DNA) found in a human cell",Science,Biology
Which statement correctly describes a vestigial organ?,a type of reproduction involving the fusion of male and female gametes to produce genetically varied offspring,a hard external skeleton that supports and protects the body of animals such as insects,"a kingdom of organisms including yeasts, moulds, and mushrooms, which obtain nutrients by decomposing organic matter","a body part that has lost most or all of its original function through evolution, such as the human appendix",D,"By definition, a vestigial organ is: a body part that has lost most or all of its original function through evolution, such as the human appendix",Science,Biology
Which statement correctly describes biodegradable waste?,"the large-scale removal of forests, often for agriculture or urban development","a decrease in the pH of the ocean, caused by increased absorption of carbon dioxide",waste material that can be broken down naturally by microorganisms over time,a scale used to measure the magnitude (energy released) of earthquakes,C,"By definition, biodegradable waste is: waste material that can be broken down naturally by microorganisms over time",Science,Environment
Which statement correctly describes carbon dating?,a technique used to determine the age of organic materials by measuring the decay of radioactive carbon-14,"a physicist and chemist known for her pioneering research on radioactivity, winning two Nobel Prizes","the physicist who discovered X-rays, earning the first Nobel Prize in Physics","known as the father of modern genetics, for his pioneering experiments with pea plants",A,"By definition, carbon dating is: a technique used to determine the age of organic materials by measuring the decay of radioactive carbon-14",Science,Discoveries
"Fill in the blank: ______ refers to ""a diagram used to predict the possible genetic outcomes of a cross between two organisms"".",camouflage,a dominant allele,a Punnett square,an exoskeleton,C,a Punnett square refers to: a diagram used to predict the possible genetic outcomes of a cross between two organisms,Science,Biology
"Fill in the blank: ______ refers to ""the principle stating that the angle of incidence equals the angle of reflection when light bounces off a surface"".",a galvanometer,nuclear fusion,a pulley,the law of reflection,D,the law of reflection refers to: the principle stating that the angle of incidence equals the angle of reflection when light bounces off a surface,Science,Physics
Which statement correctly describes obesity?,"a decline in a muscle's ability to generate force, often due to prolonged or intense exercise",a medical condition characterised by excess body fat that increases health risks,"the narrowing of blood vessels, which helps the body conserve heat","a beneficial health outcome caused by a person's belief in a treatment, even if the treatment has no active therapeutic effect",B,"By definition, obesity is: a medical condition characterised by excess body fat that increases health risks",Science,Human Body
What is Avogadro's number?,a common laboratory device that produces a controlled open flame for heating and sterilisation,"the number of particles (atoms, molecules, etc.) in one mole of a substance, approximately 6.022 × 10²³","a chemical reaction that absorbs energy, usually as heat, from its surroundings",a substance that produces an electrically conducting solution when dissolved in water,B,"Avogadro's number is: the number of particles (atoms, molecules, etc.) in one mole of a substance, approximately 6.022 × 10²³",Science,Chemistry
"Which term matches this description: ""the scientist known for developing pasteurisation and germ theory of disease""?",Marie Curie,Nikola Tesla,Gregor Mendel,Louis Pasteur,D,The description matches Louis Pasteur: the scientist known for developing pasteurisation and germ theory of disease,Science,Discoveries
What is cartilage?,"a flexible connective tissue found in joints, the ear, and other parts of the body, providing cushioning and support","a point where two or more bones meet, allowing movement",the volume of blood the heart pumps per minute,a dome-shaped muscle beneath the lungs that plays a key role in breathing,A,"cartilage is: a flexible connective tissue found in joints, the ear, and other parts of the body, providing cushioning and support",Science,Human Body
What field is Charles Darwin primarily associated with?,Biology/Chemistry,Biology/Physics,Biology,Chemistry,C,Charles Darwin is primarily associated with Biology.,Science,Scientists
What is cloning (in biology)?,"the process of creating a genetically identical copy of an organism, cell, or piece of DNA","a thread-like structure made of DNA found in the nucleus of cells, carrying genetic information",the genetic makeup of an organism for a particular trait,an animal that feeds exclusively on plants,A,"cloning (in biology) is: the process of creating a genetically identical copy of an organism, cell, or piece of DNA",Science,Biology
"Fill in the blank: ______ refers to ""a substance that triggers an immune response, often found on the surface of pathogens"".",bone marrow,an antigen,the pulmonary circulation,the skeletal system's functions,B,"an antigen refers to: a substance that triggers an immune response, often found on the surface of pathogens",Science,Human Body
Which statement correctly describes a producer (in an ecosystem)?,"the two-part scientific naming system for species, developed by Carl Linnaeus","typically consists of genetic material (DNA or RNA) enclosed in a protein coat, requiring a host cell to replicate",the preserved remains or traces of an organism from a past geological age,"an organism, usually a plant, that produces its own food through photosynthesis",D,"By definition, a producer (in an ecosystem) is: an organism, usually a plant, that produces its own food through photosynthesis",Science,Biology
Which statement correctly describes corrosion?,"the SI unit for measuring the amount of a substance, defined by Avogadro's number of particles",a process used to separate components of a liquid mixture based on differences in boiling points,"the gradual destruction of a material, typically a metal, by chemical reaction with its environment",a chemical process involving the loss of electrons by a substance,C,"By definition, corrosion is: the gradual destruction of a material, typically a metal, by chemical reaction with its environment",Science,Chemistry
"Which term matches this description: ""the tube through which urine is expelled from the bladder out of the body""?",a biopsy,the urethra,an antibiotic,a carcinogen,B,The description matches the urethra: the tube through which urine is expelled from the bladder out of the body,Science,Human Body
"Which term matches this description: ""a region of the stratosphere containing high concentrations of ozone that absorbs most of the Sun's harmful UV radiation""?",soil erosion,an ecosystem,carbon sequestration,the ozone layer,D,The description matches the ozone layer: a region of the stratosphere containing high concentrations of ozone that absorbs most of the Sun's harmful UV radiation,Science,Environment
"Which term matches this description: ""the physicist best known for developing the theory of relativity""?",Ernest Rutherford,Dolly the sheep,Albert Einstein,carbon dating,C,The description matches Albert Einstein: the physicist best known for developing the theory of relativity,Science,Discoveries
Which statement correctly describes an endoskeleton?,unspecialised cells capable of developing into many different cell types in the body,an event where a large percentage of the world's species die out in a relatively short geological time period,"the process of creating a genetically identical copy of an organism, cell, or piece of DNA","an internal skeletal structure, such as the bones found in vertebrates",D,"By definition, an endoskeleton is: an internal skeletal structure, such as the bones found in vertebrates",Science,Biology
What is the study of chemical substances and reactions called?,Chemistry,The heart,Carbon dioxide,Ampere,A,Chemistry is the branch of science that studies matter's composition and reactions.,Science,Chemistry
"Which term matches this description: ""the part of the throat containing the vocal cords, responsible for producing sound""?",peristalsis,the umbilical cord,an MRI (Magnetic Resonance Imaging) scanner,the larynx (voice box),D,"The description matches the larynx (voice box): the part of the throat containing the vocal cords, responsible for producing sound",Science,Human Body
Which statement correctly describes biomagnification?,most plastics are not biodegradable and can persist in the environment for hundreds of years,the scientific theory describing the large-scale movement of Earth's lithospheric plates,"the increasing concentration of a substance, such as a toxin, at higher levels of a food chain",a field of science focused on protecting and preserving biodiversity,C,"By definition, biomagnification is: the increasing concentration of a substance, such as a toxin, at higher levels of a food chain",Science,Environment
