What is a gigabyte (GB)?,"A unit of data storage equal to approximately 1,024 megabytes","A unit of data storage equal to approximately 1,024 kilobytes","The smallest unit of data in computing, represented as 0 or 1",A global network connecting millions of computers worldwide,"A) A unit of data storage equal to approximately 1,024 megabytes","A gigabyte (GB) is a unit of digital storage roughly equal to 1,024 megabytes.",Computer Basics,Computer Fundamentals
What is memory (computer)?,Data or instructions entered into a computer for processing,The process of starting a computer and loading its operating system,A device that directs data traffic between networks or devices,Hardware used to store data and instructions for the computer to access,D) Hardware used to store data and instructions for the computer to access,"Memory refers to hardware components, like RAM, used to store data and instructions that the computer needs to access.",Computer Basics,Memory
Which option best explains the meaning of the internet?,Storing data on remote servers accessed via the internet,A security system that monitors and filters network traffic,Connecting multiple computers to share resources and data,A global network connecting millions of computers worldwide,D) A global network connecting millions of computers worldwide,The internet is a global network of interconnected computers that communicate and share information worldwide.,Computer Basics,Internet
Which statement correctly explains a WAN?,"A unit of data storage equal to approximately 1,024 kilobytes",A unique numerical label assigned to devices on a network,Hardware used to enter data or commands into a computer,"Wide Area Network, a network that spans a large geographical area","D) Wide Area Network, a network that spans a large geographical area","A WAN (Wide Area Network) connects computers across large geographical distances, such as between cities or countries.",Computer Basics,Networking
What is a web browser?,Software used to access and navigate websites,Delivering computing services like storage and processing over the internet,A global network connecting millions of computers worldwide,"A quick-access link to a file, folder, or program",A) Software used to access and navigate websites,"A web browser is software used to access, navigate, and display content from websites on the internet.",Computer Basics,Internet
Which statement correctly explains the CPU?,Hardware used to enter data or commands into a computer,A unit of digital information typically made up of 8 bits,The 'brain' of the computer that processes instructions,"Internet Service Provider, a company that provides access to the internet",C) The 'brain' of the computer that processes instructions,"The CPU (Central Processing Unit) is often called the brain of the computer, as it processes instructions and calculations.",Computer Basics,CPU
Which of the following best describes input?,A secret string of characters used to authenticate a user,The process of starting a computer and loading its operating system,Hardware used to store data and instructions for the computer to access,Data or instructions entered into a computer for processing,D) Data or instructions entered into a computer for processing,Input refers to data or instructions fed into a computer system for processing.,Computer Basics,Input Devices
What is a bit?,Hardware used to present processed data to the user,"The smallest unit of data in computing, represented as 0 or 1",A technology that allows wireless connection to a network,A system of representing data using only 0s and 1s,"B) The smallest unit of data in computing, represented as 0 or 1","A bit is the smallest unit of data in computing, representing a binary value of either 0 or 1.",Computer Basics,Computer Fundamentals
What is a server?,A unit of digital information typically made up of 8 bits,Software used to access and navigate websites,A set of numbers separated by periods (in IPv4) that identifies a device,A computer or program that provides services or resources to other computers,D) A computer or program that provides services or resources to other computers,"A server is a computer or program that provides data, services, or resources to other computers (clients) over a network.",Computer Basics,Networking
Which statement correctly explains email?,"A unit of data storage equal to approximately 1,024 bytes",A method of exchanging digital messages over the internet,Software used to access and navigate websites,"Local Area Network, a network confined to a small area like an office",B) A method of exchanging digital messages over the internet,Email is a method of exchanging digital messages between people over the internet.,Computer Basics,Internet
Which option best explains the meaning of phishing?,A method of exchanging digital messages over the internet,Hardware used to enter data or commands into a computer,One tick of a computer's internal clock during which basic operations occur,A cyberattack that tricks users into revealing sensitive information,D) A cyberattack that tricks users into revealing sensitive information,"Phishing is a type of cyberattack where attackers trick users into revealing sensitive information, like passwords, often via fake emails.",Computer Basics,Computer Security
What is a hyperlink?,Measures taken to protect computer systems from threats,"Hardware used to keep data permanently, even without power",A clickable reference that takes a user to another webpage or resource,A security system that monitors and filters network traffic,C) A clickable reference that takes a user to another webpage or resource,A hyperlink is a clickable reference within a webpage or document that navigates the user to another resource.,Computer Basics,Internet
a shortcut (computer) can be best defined as which of the following?,A computer or program that provides services or resources to other computers,The process of starting a computer and loading its operating system,A type of barcode that stores information readable by a smartphone camera,"A quick-access link to a file, folder, or program","D) A quick-access link to a file, folder, or program","A shortcut is a quick-access link on a computer that points to a file, folder, or program without duplicating it.",Computer Basics,Computer Fundamentals
Which option best explains the meaning of a firewall?,"Internet Service Provider, a company that provides access to the internet",A device that directs data traffic between networks or devices,A security system that monitors and filters network traffic,Hardware used to enter data or commands into a computer,C) A security system that monitors and filters network traffic,A firewall monitors and controls incoming and outgoing network traffic based on security rules.,Computer Basics,Computer Security
memory (computer) can be best defined as which of the following?,Measures taken to protect computer systems from threats,Software used to access and navigate websites,Hardware used to store data and instructions for the computer to access,A unique numerical label assigned to devices on a network,C) Hardware used to store data and instructions for the computer to access,"Memory refers to hardware components, like RAM, used to store data and instructions that the computer needs to access.",Computer Basics,Memory
Which option best explains the meaning of an ISP?,A program designed to perform a specific task for the user,"Memory directly accessible by the CPU, such as RAM",A unique numerical label assigned to devices on a network,"Internet Service Provider, a company that provides access to the internet","D) Internet Service Provider, a company that provides access to the internet",An ISP (Internet Service Provider) is a company that provides individuals and businesses access to the internet.,Computer Basics,Internet
Which of the following best describes the internet?,"A unit of data storage equal to approximately 1,024 kilobytes",Software used to access and navigate websites,A global network connecting millions of computers worldwide,"Wide Area Network, a network that spans a large geographical area",C) A global network connecting millions of computers worldwide,The internet is a global network of interconnected computers that communicate and share information worldwide.,Computer Basics,Internet
Which of the following best describes a LAN?,The stage where a computer performs operations on input data,The suffix at the end of a filename that indicates its format,"Local Area Network, a network confined to a small area like an office",A program designed to perform a specific task for the user,"C) Local Area Network, a network confined to a small area like an office","A LAN (Local Area Network) connects computers within a limited area, such as a home, school, or office building.",Computer Basics,Networking
What is a hyperlink?,A container used to organize files on a computer,A clickable reference that takes a user to another webpage or resource,The maximum rate of data transfer across a network connection,"Internet Service Provider, a company that provides access to the internet",B) A clickable reference that takes a user to another webpage or resource,A hyperlink is a clickable reference within a webpage or document that navigates the user to another resource.,Computer Basics,Internet
Choose the correct definition of memory (computer).,Hardware used to store data and instructions for the computer to access,A cyberattack that tricks users into revealing sensitive information,The maximum rate of data transfer across a network connection,Hardware used to present processed data to the user,A) Hardware used to store data and instructions for the computer to access,"Memory refers to hardware components, like RAM, used to store data and instructions that the computer needs to access.",Computer Basics,Memory
What is storage?,A unit of digital information typically made up of 8 bits,Measures taken to protect computer systems from threats,"Hardware used to keep data permanently, even without power",Hardware used to enter data or commands into a computer,"C) Hardware used to keep data permanently, even without power","Storage devices, like hard drives, retain data permanently, even when the computer is powered off.",Computer Basics,Storage
Which of the following best describes a computer virus?,The stage where a computer performs operations on input data,Malicious software that can replicate and damage a computer system,Measures taken to protect computer systems from threats,A type of barcode that stores information readable by a smartphone camera,B) Malicious software that can replicate and damage a computer system,"A computer virus is malicious software that can replicate itself and spread, potentially damaging files or systems.",Computer Basics,Computer Security
What is secondary memory?,A unique numerical label assigned to devices on a network,A method of exchanging digital messages over the internet,A cyberattack that tricks users into revealing sensitive information,"Non-volatile memory used for long-term data storage, like a hard drive","D) Non-volatile memory used for long-term data storage, like a hard drive","Secondary memory, such as a hard drive, is used for long-term, non-volatile data storage.",Computer Basics,Memory
Which of the following best describes an IP address (numeric structure)?,A set of numbers separated by periods (in IPv4) that identifies a device,A container used to organize files on a computer,A unique numerical label assigned to devices on a network,"A unit of data storage equal to approximately 1,024 kilobytes",A) A set of numbers separated by periods (in IPv4) that identifies a device,"A typical IPv4 address consists of four numbers separated by periods, uniquely identifying a device on a network.",Computer Basics,Networking
Which option best explains the meaning of a kilobyte (KB)?,A computer or program that provides services or resources to other computers,"A quick-access link to a file, folder, or program",The suffix at the end of a filename that indicates its format,"A unit of data storage equal to approximately 1,024 bytes","D) A unit of data storage equal to approximately 1,024 bytes","A kilobyte (KB) is a unit of digital storage roughly equal to 1,024 bytes.",Computer Basics,Computer Fundamentals
Which of the following best describes an input device?,The maximum rate of data transfer across a network connection,Hardware used to enter data or commands into a computer,"A unit of data storage equal to approximately 1,024 kilobytes",The 'brain' of the computer that processes instructions,B) Hardware used to enter data or commands into a computer,"An input device, such as a keyboard or mouse, is hardware used to enter data or commands into a computer.",Computer Basics,Input Devices
Which option best explains the meaning of the CPU?,Delivering computing services like storage and processing over the internet,The maximum rate of data transfer across a network connection,A unique numerical label assigned to devices on a network,The 'brain' of the computer that processes instructions,D) The 'brain' of the computer that processes instructions,"The CPU (Central Processing Unit) is often called the brain of the computer, as it processes instructions and calculations.",Computer Basics,CPU
Which of the following best describes a shortcut (computer)?,A system of interlinked documents accessed via the internet,A security system that monitors and filters network traffic,Measures taken to protect computer systems from threats,"A quick-access link to a file, folder, or program","D) A quick-access link to a file, folder, or program","A shortcut is a quick-access link on a computer that points to a file, folder, or program without duplicating it.",Computer Basics,Computer Fundamentals
networking (computer) can be best defined as which of the following?,Hardware used to store data and instructions for the computer to access,Malicious software that can replicate and damage a computer system,Connecting multiple computers to share resources and data,"A unit of data storage equal to approximately 1,024 megabytes",C) Connecting multiple computers to share resources and data,"Networking involves connecting multiple computers together to share resources, files, and data.",Computer Basics,Networking
Choose the correct definition of the World Wide Web (WWW).,A type of barcode that stores information readable by a smartphone camera,The process of starting a computer and loading its operating system,A system of interlinked documents accessed via the internet,A device connected to a computer but not part of its core architecture,C) A system of interlinked documents accessed via the internet,The World Wide Web is a system of interlinked hypertext documents and resources accessed over the internet.,Computer Basics,Internet
Which statement correctly explains a LAN?,A unit of digital information typically made up of 8 bits,A secret string of characters used to authenticate a user,"Local Area Network, a network confined to a small area like an office",One tick of a computer's internal clock during which basic operations occur,"C) Local Area Network, a network confined to a small area like an office","A LAN (Local Area Network) connects computers within a limited area, such as a home, school, or office building.",Computer Basics,Networking
Choose the correct definition of phishing.,A cyberattack that tricks users into revealing sensitive information,Measures taken to protect computer systems from threats,The process of copying data to protect against loss,The 'brain' of the computer that processes instructions,A) A cyberattack that tricks users into revealing sensitive information,"Phishing is a type of cyberattack where attackers trick users into revealing sensitive information, like passwords, often via fake emails.",Computer Basics,Computer Security
What is an ISP?,"Internet Service Provider, a company that provides access to the internet",A device connected to a computer but not part of its core architecture,A method of exchanging digital messages over the internet,A set of numbers separated by periods (in IPv4) that identifies a device,"A) Internet Service Provider, a company that provides access to the internet",An ISP (Internet Service Provider) is a company that provides individuals and businesses access to the internet.,Computer Basics,Internet
Which option best explains the meaning of an IP address?,A device connected to a computer but not part of its core architecture,A unique numerical label assigned to devices on a network,A secret string of characters used to authenticate a user,"A unit of data storage equal to approximately 1,024 kilobytes",B) A unique numerical label assigned to devices on a network,An IP address is a unique numerical label assigned to each device connected to a computer network.,Computer Basics,Networking
Which statement correctly explains cloud storage?,The maximum rate of data transfer across a network connection,"Internet Service Provider, a company that provides access to the internet",Storing data on remote servers accessed via the internet,The suffix at the end of a filename that indicates its format,C) Storing data on remote servers accessed via the internet,"Cloud storage allows users to save data on remote servers, accessible via the internet from any device.",Computer Basics,Storage
a router (basic concept) can be best defined as which of the following?,The process of starting a computer and loading its operating system,Hardware used to store data and instructions for the computer to access,A device that directs data traffic between networks or devices,A named collection of data stored on a computer,C) A device that directs data traffic between networks or devices,"A router is a networking device that directs data traffic between different networks, such as between a home and the internet.",Computer Basics,Networking
Choose the correct definition of input.,A global network connecting millions of computers worldwide,System software that manages computer hardware and resources,Connecting multiple computers to share resources and data,Data or instructions entered into a computer for processing,D) Data or instructions entered into a computer for processing,Input refers to data or instructions fed into a computer system for processing.,Computer Basics,Input Devices
a peripheral device can be best defined as which of the following?,A cyberattack that tricks users into revealing sensitive information,A technology that allows wireless connection to a network,A device connected to a computer but not part of its core architecture,A set of numbers separated by periods (in IPv4) that identifies a device,C) A device connected to a computer but not part of its core architecture,"A peripheral device, like a printer or mouse, is connected to a computer but is not part of its core internal architecture.",Computer Basics,Input Devices
Which of the following best describes binary code?,A system of interlinked documents accessed via the internet,A security system that monitors and filters network traffic,The stage where a computer performs operations on input data,A system of representing data using only 0s and 1s,D) A system of representing data using only 0s and 1s,"Binary code represents data and instructions using only two digits: 0 and 1, the fundamental language of computers.",Computer Basics,Computer Fundamentals
output can be best defined as which of the following?,The process of starting a computer and loading its operating system,A computer or program that provides services or resources to other computers,A system of representing data using only 0s and 1s,The result produced by a computer after processing input,D) The result produced by a computer after processing input,Output is the information or result produced by a computer after it has processed the input.,Computer Basics,Output Devices
Which of the following best describes an operating system?,The suffix at the end of a filename that indicates its format,System software that manages computer hardware and resources,Hardware used to store data and instructions for the computer to access,"Internet Service Provider, a company that provides access to the internet",B) System software that manages computer hardware and resources,An operating system manages a computer's hardware and provides a platform for running application software.,Computer Basics,Operating Systems
What is output?,"Memory directly accessible by the CPU, such as RAM","Local Area Network, a network confined to a small area like an office",The result produced by a computer after processing input,"Hardware used to keep data permanently, even without power",C) The result produced by a computer after processing input,Output is the information or result produced by a computer after it has processed the input.,Computer Basics,Output Devices
Which of the following best describes an IP address (numeric structure)?,"The smallest unit of data in computing, represented as 0 or 1",Hardware used to present processed data to the user,Connecting multiple computers to share resources and data,A set of numbers separated by periods (in IPv4) that identifies a device,D) A set of numbers separated by periods (in IPv4) that identifies a device,"A typical IPv4 address consists of four numbers separated by periods, uniquely identifying a device on a network.",Computer Basics,Networking
Which statement correctly explains a hyperlink?,"Local Area Network, a network confined to a small area like an office",The process of copying data to protect against loss,A clickable reference that takes a user to another webpage or resource,"Non-volatile memory used for long-term data storage, like a hard drive",C) A clickable reference that takes a user to another webpage or resource,A hyperlink is a clickable reference within a webpage or document that navigates the user to another resource.,Computer Basics,Internet
Which option best explains the meaning of a file extension?,A named collection of data stored on a computer,Hardware used to enter data or commands into a computer,A secret string of characters used to authenticate a user,The suffix at the end of a filename that indicates its format,D) The suffix at the end of a filename that indicates its format,"A file extension, like .docx or .jpg, is the suffix at the end of a filename that indicates the file's format.",Computer Basics,Storage
Which statement correctly explains a QR code?,"A quick-access link to a file, folder, or program",Connecting multiple computers to share resources and data,The 'brain' of the computer that processes instructions,A type of barcode that stores information readable by a smartphone camera,D) A type of barcode that stores information readable by a smartphone camera,"A QR code is a type of two-dimensional barcode that stores information, readable by smartphone cameras and scanning apps.",Computer Basics,Computer Fundamentals
the internet can be best defined as which of the following?,A global network connecting millions of computers worldwide,A clickable reference that takes a user to another webpage or resource,"Wide Area Network, a network that spans a large geographical area",Delivering computing services like storage and processing over the internet,A) A global network connecting millions of computers worldwide,The internet is a global network of interconnected computers that communicate and share information worldwide.,Computer Basics,Internet
What is cloud storage?,"A unit of data storage equal to approximately 1,024 megabytes",The process of copying data to protect against loss,Hardware used to store data and instructions for the computer to access,Storing data on remote servers accessed via the internet,D) Storing data on remote servers accessed via the internet,"Cloud storage allows users to save data on remote servers, accessible via the internet from any device.",Computer Basics,Storage
Which option best explains the meaning of a gigabyte (GB)?,"Hardware used to keep data permanently, even without power",A unit of digital information typically made up of 8 bits,The maximum rate of data transfer across a network connection,"A unit of data storage equal to approximately 1,024 megabytes","D) A unit of data storage equal to approximately 1,024 megabytes","A gigabyte (GB) is a unit of digital storage roughly equal to 1,024 megabytes.",Computer Basics,Computer Fundamentals
Which of the following best describes bandwidth?,The 'brain' of the computer that processes instructions,"A unit of data storage equal to approximately 1,024 megabytes",One tick of a computer's internal clock during which basic operations occur,The maximum rate of data transfer across a network connection,D) The maximum rate of data transfer across a network connection,Bandwidth refers to the maximum amount of data that can be transferred over a network connection in a given time.,Computer Basics,Networking
Which of the following best describes a kilobyte (KB)?,System software that manages computer hardware and resources,A device connected to a computer but not part of its core architecture,The result produced by a computer after processing input,"A unit of data storage equal to approximately 1,024 bytes","D) A unit of data storage equal to approximately 1,024 bytes","A kilobyte (KB) is a unit of digital storage roughly equal to 1,024 bytes.",Computer Basics,Computer Fundamentals
Which statement correctly explains cloud storage?,The process of copying data to protect against loss,One tick of a computer's internal clock during which basic operations occur,A secret string of characters used to authenticate a user,Storing data on remote servers accessed via the internet,D) Storing data on remote servers accessed via the internet,"Cloud storage allows users to save data on remote servers, accessible via the internet from any device.",Computer Basics,Storage
Which option best explains the meaning of a client (in networking)?,A device or program that requests services from a server,A device that directs data traffic between networks or devices,A named collection of data stored on a computer,Hardware used to enter data or commands into a computer,A) A device or program that requests services from a server,"In networking, a client is a device or program that requests data or services from a server.",Computer Basics,Networking
Which of the following best describes a web browser?,A cyberattack that tricks users into revealing sensitive information,A technology that allows wireless connection to a network,Software used to access and navigate websites,Hardware used to enter data or commands into a computer,C) Software used to access and navigate websites,"A web browser is software used to access, navigate, and display content from websites on the internet.",Computer Basics,Internet
Which of the following best describes data backup?,"A unit of data storage equal to approximately 1,024 megabytes",A device that directs data traffic between networks or devices,The process of copying data to protect against loss,Data or instructions entered into a computer for processing,C) The process of copying data to protect against loss,Data backup is the process of copying important files to a separate location to protect against accidental loss or corruption.,Computer Basics,Computer Security
Which statement correctly explains an output device?,Hardware used to present processed data to the user,Storing data on remote servers accessed via the internet,A cyberattack that tricks users into revealing sensitive information,"Internet Service Provider, a company that provides access to the internet",A) Hardware used to present processed data to the user,"An output device, such as a monitor or printer, presents data that has been processed by the computer to the user.",Computer Basics,Output Devices
computer security can be best defined as which of the following?,A cyberattack that tricks users into revealing sensitive information,The result produced by a computer after processing input,"The smallest unit of data in computing, represented as 0 or 1",Measures taken to protect computer systems from threats,D) Measures taken to protect computer systems from threats,"Computer security involves protecting computer systems and data from unauthorized access, damage, or theft.",Computer Basics,Computer Security
a kilobyte (KB) can be best defined as which of the following?,"A unit of data storage equal to approximately 1,024 bytes",Malicious software that can replicate and damage a computer system,One tick of a computer's internal clock during which basic operations occur,"A unit of data storage equal to approximately 1,024 kilobytes","A) A unit of data storage equal to approximately 1,024 bytes","A kilobyte (KB) is a unit of digital storage roughly equal to 1,024 bytes.",Computer Basics,Computer Fundamentals
What is primary memory?,"A unit of data storage equal to approximately 1,024 megabytes","Memory directly accessible by the CPU, such as RAM",A method of exchanging digital messages over the internet,A security system that monitors and filters network traffic,"B) Memory directly accessible by the CPU, such as RAM","Primary memory, such as RAM, is directly accessible by the CPU and used for actively running programs and data.",Computer Basics,Memory
a folder (directory) can be best defined as which of the following?,A container used to organize files on a computer,A global network connecting millions of computers worldwide,The process of copying data to protect against loss,A program designed to perform a specific task for the user,A) A container used to organize files on a computer,"A folder, or directory, is used to organize and group related files together on a computer.",Computer Basics,Storage
What is a QR code?,A type of barcode that stores information readable by a smartphone camera,Malicious software that can replicate and damage a computer system,"The smallest unit of data in computing, represented as 0 or 1",A container used to organize files on a computer,A) A type of barcode that stores information readable by a smartphone camera,"A QR code is a type of two-dimensional barcode that stores information, readable by smartphone cameras and scanning apps.",Computer Basics,Computer Fundamentals
What is the internet?,A global network connecting millions of computers worldwide,A security system that monitors and filters network traffic,Hardware used to store data and instructions for the computer to access,A unique numerical label assigned to devices on a network,A) A global network connecting millions of computers worldwide,The internet is a global network of interconnected computers that communicate and share information worldwide.,Computer Basics,Internet
Which statement correctly explains Wi-Fi?,A clickable reference that takes a user to another webpage or resource,A container used to organize files on a computer,Connecting multiple computers to share resources and data,A technology that allows wireless connection to a network,D) A technology that allows wireless connection to a network,Wi-Fi is a wireless networking technology that allows devices to connect to a network without physical cables.,Computer Basics,Networking
What is a web browser?,Malicious software that can replicate and damage a computer system,Software used to access and navigate websites,A device connected to a computer but not part of its core architecture,Data or instructions entered into a computer for processing,B) Software used to access and navigate websites,"A web browser is software used to access, navigate, and display content from websites on the internet.",Computer Basics,Internet
Which of the following best describes an IP address (numeric structure)?,Data or instructions entered into a computer for processing,Measures taken to protect computer systems from threats,Malicious software that can replicate and damage a computer system,A set of numbers separated by periods (in IPv4) that identifies a device,D) A set of numbers separated by periods (in IPv4) that identifies a device,"A typical IPv4 address consists of four numbers separated by periods, uniquely identifying a device on a network.",Computer Basics,Networking
Which statement correctly explains a WAN?,The result produced by a computer after processing input,Delivering computing services like storage and processing over the internet,A unique numerical label assigned to devices on a network,"Wide Area Network, a network that spans a large geographical area","D) Wide Area Network, a network that spans a large geographical area","A WAN (Wide Area Network) connects computers across large geographical distances, such as between cities or countries.",Computer Basics,Networking
Choose the correct definition of a client (in networking).,The result produced by a computer after processing input,Data or instructions entered into a computer for processing,"A unit of data storage equal to approximately 1,024 megabytes",A device or program that requests services from a server,D) A device or program that requests services from a server,"In networking, a client is a device or program that requests data or services from a server.",Computer Basics,Networking
Which option best explains the meaning of input?,The maximum rate of data transfer across a network connection,A computer or program that provides services or resources to other computers,The process of copying data to protect against loss,Data or instructions entered into a computer for processing,D) Data or instructions entered into a computer for processing,Input refers to data or instructions fed into a computer system for processing.,Computer Basics,Input Devices
Which of the following best describes a shortcut (computer)?,A set of numbers separated by periods (in IPv4) that identifies a device,"A unit of data storage equal to approximately 1,024 megabytes","A quick-access link to a file, folder, or program","The smallest unit of data in computing, represented as 0 or 1","C) A quick-access link to a file, folder, or program","A shortcut is a quick-access link on a computer that points to a file, folder, or program without duplicating it.",Computer Basics,Computer Fundamentals
Which option best explains the meaning of a server?,"The smallest unit of data in computing, represented as 0 or 1",A computer or program that provides services or resources to other computers,"Non-volatile memory used for long-term data storage, like a hard drive",A device that directs data traffic between networks or devices,B) A computer or program that provides services or resources to other computers,"A server is a computer or program that provides data, services, or resources to other computers (clients) over a network.",Computer Basics,Networking
Which option best explains the meaning of a peripheral device?,"A unit of data storage equal to approximately 1,024 kilobytes","A unit of data storage equal to approximately 1,024 bytes",A device connected to a computer but not part of its core architecture,Connecting multiple computers to share resources and data,C) A device connected to a computer but not part of its core architecture,"A peripheral device, like a printer or mouse, is connected to a computer but is not part of its core internal architecture.",Computer Basics,Input Devices
Which statement correctly explains an operating system?,The suffix at the end of a filename that indicates its format,"Local Area Network, a network confined to a small area like an office","Memory directly accessible by the CPU, such as RAM",System software that manages computer hardware and resources,D) System software that manages computer hardware and resources,An operating system manages a computer's hardware and provides a platform for running application software.,Computer Basics,Operating Systems
Choose the correct definition of a WAN.,Storing data on remote servers accessed via the internet,A secret string of characters used to authenticate a user,A unique numerical label assigned to devices on a network,"Wide Area Network, a network that spans a large geographical area","D) Wide Area Network, a network that spans a large geographical area","A WAN (Wide Area Network) connects computers across large geographical distances, such as between cities or countries.",Computer Basics,Networking
Which statement correctly explains a computer?,The 'brain' of the computer that processes instructions,The process of copying data to protect against loss,An electronic device that processes data according to instructions,A device or program that requests services from a server,C) An electronic device that processes data according to instructions,"A computer is an electronic device that accepts data, processes it according to instructions, and produces output.",Computer Basics,Computer Fundamentals
Which statement correctly explains a firewall?,A type of barcode that stores information readable by a smartphone camera,The suffix at the end of a filename that indicates its format,A unit of digital information typically made up of 8 bits,A security system that monitors and filters network traffic,D) A security system that monitors and filters network traffic,A firewall monitors and controls incoming and outgoing network traffic based on security rules.,Computer Basics,Computer Security
What is an ISP?,Storing data on remote servers accessed via the internet,A system of interlinked documents accessed via the internet,The stage where a computer performs operations on input data,"Internet Service Provider, a company that provides access to the internet","D) Internet Service Provider, a company that provides access to the internet",An ISP (Internet Service Provider) is a company that provides individuals and businesses access to the internet.,Computer Basics,Internet
Choose the correct definition of a byte.,A device connected to a computer but not part of its core architecture,A unit of digital information typically made up of 8 bits,A clickable reference that takes a user to another webpage or resource,"Hardware used to keep data permanently, even without power",B) A unit of digital information typically made up of 8 bits,"A byte is a unit of digital information, made up of 8 bits, commonly used to measure data size.",Computer Basics,Computer Fundamentals
a QR code can be best defined as which of the following?,The 'brain' of the computer that processes instructions,A clickable reference that takes a user to another webpage or resource,The process of starting a computer and loading its operating system,A type of barcode that stores information readable by a smartphone camera,D) A type of barcode that stores information readable by a smartphone camera,"A QR code is a type of two-dimensional barcode that stores information, readable by smartphone cameras and scanning apps.",Computer Basics,Computer Fundamentals
Which option best explains the meaning of a QR code?,The result produced by a computer after processing input,Hardware used to enter data or commands into a computer,A type of barcode that stores information readable by a smartphone camera,Data or instructions entered into a computer for processing,C) A type of barcode that stores information readable by a smartphone camera,"A QR code is a type of two-dimensional barcode that stores information, readable by smartphone cameras and scanning apps.",Computer Basics,Computer Fundamentals
What is a software application?,A program designed to perform a specific task for the user,"Hardware used to keep data permanently, even without power","A quick-access link to a file, folder, or program",Hardware used to store data and instructions for the computer to access,A) A program designed to perform a specific task for the user,"A software application is a program designed to help a user perform a specific task, like word processing or browsing.",Computer Basics,Computer Fundamentals
a router (basic concept) can be best defined as which of the following?,A system of interlinked documents accessed via the internet,"The smallest unit of data in computing, represented as 0 or 1",A named collection of data stored on a computer,A device that directs data traffic between networks or devices,D) A device that directs data traffic between networks or devices,"A router is a networking device that directs data traffic between different networks, such as between a home and the internet.",Computer Basics,Networking
What is output?,A secret string of characters used to authenticate a user,Hardware used to present processed data to the user,The maximum rate of data transfer across a network connection,The result produced by a computer after processing input,D) The result produced by a computer after processing input,Output is the information or result produced by a computer after it has processed the input.,Computer Basics,Output Devices
Which option best explains the meaning of a WAN?,System software that manages computer hardware and resources,A program designed to perform a specific task for the user,"Wide Area Network, a network that spans a large geographical area","A quick-access link to a file, folder, or program","C) Wide Area Network, a network that spans a large geographical area","A WAN (Wide Area Network) connects computers across large geographical distances, such as between cities or countries.",Computer Basics,Networking
Choose the correct definition of an ISP.,"Internet Service Provider, a company that provides access to the internet","A unit of data storage equal to approximately 1,024 megabytes",Hardware used to store data and instructions for the computer to access,Malicious software that can replicate and damage a computer system,"A) Internet Service Provider, a company that provides access to the internet",An ISP (Internet Service Provider) is a company that provides individuals and businesses access to the internet.,Computer Basics,Internet
Which of the following best describes a hyperlink?,A cyberattack that tricks users into revealing sensitive information,A device connected to a computer but not part of its core architecture,A clickable reference that takes a user to another webpage or resource,Hardware used to store data and instructions for the computer to access,C) A clickable reference that takes a user to another webpage or resource,A hyperlink is a clickable reference within a webpage or document that navigates the user to another resource.,Computer Basics,Internet
Which of the following best describes a WAN?,"The smallest unit of data in computing, represented as 0 or 1","Wide Area Network, a network that spans a large geographical area","Memory directly accessible by the CPU, such as RAM",The process of copying data to protect against loss,"B) Wide Area Network, a network that spans a large geographical area","A WAN (Wide Area Network) connects computers across large geographical distances, such as between cities or countries.",Computer Basics,Networking
Choose the correct definition of Wi-Fi.,Connecting multiple computers to share resources and data,A technology that allows wireless connection to a network,A secret string of characters used to authenticate a user,A security system that monitors and filters network traffic,B) A technology that allows wireless connection to a network,Wi-Fi is a wireless networking technology that allows devices to connect to a network without physical cables.,Computer Basics,Networking
Choose the correct definition of email.,A method of exchanging digital messages over the internet,A named collection of data stored on a computer,Hardware used to store data and instructions for the computer to access,A technology that allows wireless connection to a network,A) A method of exchanging digital messages over the internet,Email is a method of exchanging digital messages between people over the internet.,Computer Basics,Internet
Which statement correctly explains an IP address?,A container used to organize files on a computer,A unique numerical label assigned to devices on a network,System software that manages computer hardware and resources,The process of copying data to protect against loss,B) A unique numerical label assigned to devices on a network,An IP address is a unique numerical label assigned to each device connected to a computer network.,Computer Basics,Networking
Which of the following best describes processing (in computing)?,The stage where a computer performs operations on input data,"Wide Area Network, a network that spans a large geographical area",Hardware used to enter data or commands into a computer,"A unit of data storage equal to approximately 1,024 kilobytes",A) The stage where a computer performs operations on input data,Processing is the stage in which a computer's CPU performs calculations or operations on the input data it receives.,Computer Basics,Computer Fundamentals
